match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,stat_keyPass,player_sofascoreId,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_goalAssist,stat_onTargetScoringAttempt,stat_totalOffside,stat_challengeLost,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_penaltyWon
10629310,home,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6407,M,858194,EUR,928022400,F,14,14,False,21.0,15.0,,,6.0,6.0,9.0,16.0,7.0,3.0,,2.0,,,,,,90.0,34.0,7.2,14.0,3,,,1.0,,,3.0,3.0,3.0,,2.0,EN9,,,,,,3.0,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,
10629310,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68679,M,922573,EUR,992822400,F,11,11,True,9.0,8.0,,,3.0,3.0,5.0,6.0,2.0,,,,,,,,,28.0,16.0,6.3,4.0,2,,,,,,,1.0,3.0,,,GabiMartinelli,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,
10629310,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49147,M,869792,EUR,882489600,D,6,6,True,21.0,18.0,3.0,1.0,14.0,16.0,4.0,5.0,1.0,2.0,,,,,,,,27.0,26.0,6.5,3.0,1,,,,,1.0,,,,,,GabrielMagalhães,,,,,,,,,,,,,1.0,,,,,,,,,
10629310,home,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,17955,M,287643,EUR,850608000,M,35,35,True,17.0,15.0,3.0,3.0,3.0,3.0,12.0,15.0,1.0,1.0,,1.0,,,,,,18.0,26.0,6.8,3.0,0,,,1.0,,,,,,,1.0,OZinchenko,,,,,,,,,,,,,,,,,,,,,,
10629310,home,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74055,M,794839,EUR,860025600,F,9,9,True,10.0,7.0,,,,,8.0,13.0,7.0,2.0,,1.0,,,,,,18.0,18.0,6.8,7.0,1,,,3.0,1.0,4.0,,,,,1.0,GabrielJesus,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,
10629310,home,Arsenal,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15693,M,117777,EUR,717552000,M,34,34,True,13.0,10.0,1.0,1.0,2.0,2.0,8.0,11.0,2.0,,,1.0,,,,,,10.0,16.0,6.5,3.0,0,,,,,1.0,,,,,,Granit_Xhaka,,,,,,,,,,,,,,,,,,,,,,
10629310,home,Arsenal,Matt Turner,matt-turner,M. Turner,G,30,190,1516,M,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629310,home,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13872,M,846036,EUR,876268800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,benwhite,,,,,,,,,,,,,,,,,,,,,,
10629310,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42257,M,316148,EUR,739929600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,TPartey5,,,,,,,,,,,,,,,,,,,,,,
10629310,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78475,M,547410,EUR,913852800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Ødegaard,,,,,,,,,,,,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,531,M,31867,EUR,650937600,G,23,23,False,60.0,45.0,20.0,8.0,42.0,46.0,3.0,14.0,,8.0,,,3.0,,3.0,2.0,2.0,90.0,68.0,7.1,15.0,0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10629310,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1145,M,219572,EUR,695433600,D,34,34,False,31.0,20.0,1.0,,15.0,20.0,5.0,11.0,3.0,4.0,,,,,,,,90.0,46.0,6.8,11.0,0,,,,,2.0,1.0,3.0,,3.0,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,,,,1.0,,,
10629310,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1907,M,115365,EUR,690681600,D,5,5,False,38.0,36.0,2.0,,30.0,30.0,6.0,8.0,,6.0,,,,,,,,60.0,48.0,7.1,3.0,0,,,,,,,2.0,1.0,4.0,,,1.0,2.0,1.0,1.0,,1.0,True,,,,,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17866,M,996911,EUR,1046217600,D,6,6,False,76.0,64.0,7.0,1.0,60.0,66.0,4.0,10.0,2.0,7.0,,1.0,,,,,,90.0,95.0,7.2,13.0,0,,,,,1.0,6.0,9.0,,12.0,,LColwill,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4014,M,914691,EUR,970272000,D,2,2,False,28.0,26.0,,,19.0,19.0,7.0,9.0,10.0,3.0,,1.0,,,,,,90.0,47.0,7.1,6.0,2,,,,,6.0,,3.0,1.0,2.0,,TariqLamptey,,1.0,3.0,1.0,1.0,,,1.0,,,2.0,,2.0,,1.0,,1.0,1.0,,,,
10629310,away,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1253,M,301288,EUR,774662400,M,7,7,False,13.0,8.0,2.0,1.0,5.0,6.0,3.0,8.0,2.0,2.0,,1.0,,,,,,45.0,16.0,6.5,6.0,0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
10629310,away,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4345,M,907668,EUR,992217600,M,27,27,False,33.0,31.0,,,22.0,22.0,9.0,11.0,2.0,3.0,,1.0,,,,,,90.0,45.0,7.2,3.0,0,,,,,1.0,,3.0,,1.0,1.0,billygilmour,,,3.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79211,M,987650,EUR,1004659200,M,25,25,False,16.0,13.0,,,8.0,9.0,5.0,7.0,5.0,2.0,,2.0,,,,,,45.0,21.0,6.3,3.0,0,,,,,,,3.0,,,,MoisesCaicedo55,,1.0,,2.0,2.0,,,,,,1.0,,,,3.0,,,,,,,
10629310,away,Brighton & Hove Albion,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5123,M,983816,EUR,1024185600,M,19,19,False,18.0,12.0,,,4.0,7.0,8.0,11.0,7.0,5.0,,1.0,,,,,,79.0,39.0,6.7,14.0,3,,,,,2.0,,3.0,1.0,,2.0,jeremysarm7ento,,1.0,,2.0,2.0,4.0,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,
10629310,away,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12987,M,973556,EUR,1074816000,F,20,20,False,11.0,7.0,,,1.0,2.0,7.0,10.0,4.0,1.0,,,,,,,,76.0,22.0,6.4,8.0,2,,,1.0,1.0,2.0,,2.0,,,1.0,julioenciso.33,,,,2.0,1.0,2.0,,2.0,2.0,,,,,,,,,1.0,,,,
10629310,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4466,M,33902,EUR,659577600,F,18,18,False,21.0,15.0,1.0,,8.0,12.0,7.0,9.0,3.0,1.0,,,,,,,,90.0,35.0,7.4,9.0,4,,,,,1.0,,4.0,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,3.0,,1.0,,1.0,,1.0,,,,,1.0
10629310,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4700,M,48480,EUR,676944000,M,13,13,True,22.0,21.0,1.0,1.0,17.0,18.0,4.0,4.0,,4.0,,,,,,,,45.0,30.0,7.2,1.0,0,,,,,,,3.0,,1.0,,pascalgross65,,1.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20697,M,936849,EUR,864086400,M,22,22,True,17.0,14.0,,,5.0,8.0,9.0,10.0,1.0,3.0,,,,,,,,45.0,22.0,7.5,4.0,1,,,1.0,,1.0,1.0,2.0,,1.0,1.0,KaoruM,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,
10629310,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,499,M,216308,EUR,789177600,D,4,4,True,20.0,18.0,2.0,,12.0,12.0,6.0,8.0,2.0,2.0,,,,,,,,30.0,33.0,7.3,2.0,1,,,,,2.0,3.0,6.0,,3.0,,,,1.0,3.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14942,M,805465,EUR,885340800,D,30,30,True,2.0,1.0,,,,,1.0,2.0,2.0,,,1.0,,,,,,14.0,8.0,6.6,4.0,0,,,,,,1.0,3.0,1.0,,,pervisestupinan,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7579,M,794298,EUR,837734400,F,21,21,True,7.0,4.0,,,3.0,3.0,1.0,4.0,,1.0,,,,,,,,11.0,7.0,6.6,3.0,0,,,,,,,,,,,denizundav,,,,,,,,,,,,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18384,M,920546,EUR,879811200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,RS1,,,,,,,,,,,,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Ed Turns,ed-turns,E. Turns,D,4,185,114,M,1014429,EUR,1034899200,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Andrew Moran,moran-andrew,A. Moran,M,23,177,506,M,1005706,EUR,1066176000,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629310,away,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8315,M,999231,EUR,1098144000,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,EvanFerguson9,,,,,,,,,,,,,,,,,,,,,,
