match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_fouls,captain,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_hitWoodwork,stat_goals
12117313,home,Criciúma,Jonathan,jonathan,Jonathan,D,2,178,74,M,882351,EUR,714700800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,home,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,home,Criciúma,Barreto,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,home,Criciúma,Serginho,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,home,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,home,Criciúma,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,85,85,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,away,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,26.0,20.0,9.0,3.0,0.0,19.0,19.0,1.0,7.0,,,,,5.0,,1.0,2.0,,90.0,34.0,7.3,6.0,,,0.00019973,0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
12117313,away,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,False,19.0,15.0,3.0,,0.0,6.0,7.0,11.0,17.0,1.0,1.0,,5.0,2.0,,,,,69.0,46.0,6.6,12.0,,,0.0721073,0,,,,5.0,2.0,,1.0,,2.0,,,,,,2.0,5.0,2.0,,,,,,,,,,,,
12117313,away,Vitória,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,False,44.0,40.0,3.0,,0.0,19.0,20.0,21.0,24.0,,2.0,,4.0,1.0,,,,,90.0,52.0,7.0,5.0,,,0.0202383,0,,,,4.0,1.0,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,
12117313,away,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,74.0,69.0,4.0,2.0,0.0,40.0,42.0,29.0,32.0,5.0,7.0,,5.0,2.0,,,,,90.0,87.0,7.5,7.0,0.0672,,0.014944,1,,,,3.0,,,1.0,True,2.0,,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,
12117313,away,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,46.0,42.0,3.0,1.0,0.0,16.0,18.0,27.0,31.0,2.0,10.0,,2.0,4.0,,,,,90.0,73.0,8.1,8.0,0.074,,0.138558,2,,,,3.0,,,3.0,,,,2.0,,2.0,6.0,1.0,3.0,1.0,,2.0,2.0,,,,3.0,1.0,,,1.0,
12117313,away,Vitória,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,28,28,False,62.0,52.0,6.0,2.0,0.0,21.0,23.0,31.0,40.0,1.0,5.0,,2.0,4.0,,,,,75.0,74.0,6.7,12.0,0.0321,,0.0212861,2,,,,9.0,4.0,,3.0,,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,
12117313,away,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,33.0,29.0,2.0,,0.0,8.0,10.0,21.0,23.0,2.0,4.0,,1.0,2.0,,,,,84.0,42.0,6.8,5.0,0.1516,,0.024808,1,,,,4.0,,,2.0,,1.0,,1.0,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,
12117313,away,Vitória,Gustavo Silva,gustavo-silva,G. Silva,M,7,169,745,M,863283,EUR,873590400,M,7,7,False,7.0,3.0,1.0,,0.0,,1.0,3.0,6.0,,2.0,,1.0,,,,,,45.0,13.0,6.7,5.0,,,0.00137869,0,,,,3.0,,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,
12117313,away,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,41.0,36.0,3.0,1.0,1.0,6.0,7.0,32.0,39.0,,6.0,1.0,,5.0,,,,,90.0,63.0,8.4,15.0,0.2073,0.5262,0.210737,3,,,,3.0,,1.0,,,1.0,,2.0,,,3.0,5.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,,,,,
12117313,away,Vitória,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,M,96,96,False,22.0,18.0,2.0,1.0,0.0,2.0,2.0,16.0,24.0,,7.0,,,6.0,,,,,84.0,47.0,7.0,16.0,0.0307,,0.0185883,2,,,,7.0,1.0,4.0,1.0,,,,,2.0,2.0,2.0,3.0,4.0,,,3.0,1.0,3.0,2.0,,2.0,2.0,,,,
12117313,away,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,16.0,13.0,,,0.0,2.0,2.0,11.0,14.0,,1.0,1.0,1.0,2.0,,,,,90.0,28.0,6.5,10.0,0.2438,0.2308,0.04754,2,,,,7.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,4.0,,,,,1.0,2.0,1.0,1.0,,,,,,
12117313,away,Vitória,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,21.0,16.0,1.0,1.0,0.0,6.0,7.0,11.0,15.0,2.0,8.0,1.0,,4.0,,,,,45.0,32.0,8.1,8.0,0.1273,0.7334,0.0907544,1,,Janderson,,8.0,1.0,1.0,1.0,,4.0,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,5.0,4.0,,1.0,,,,,1.0
12117313,away,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,True,7.0,6.0,,,0.0,1.0,1.0,6.0,7.0,,5.0,,,1.0,,,,,21.0,20.0,7.0,4.0,,,0.21826,0,,,,4.0,1.0,1.0,1.0,,1.0,,,,,4.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,3.0,,,,,
12117313,away,Vitória,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,36,36,True,10.0,9.0,3.0,2.0,0.0,6.0,7.0,3.0,4.0,,,,,2.0,,,,,15.0,12.0,6.6,2.0,,,0.00137061,0,,,,2.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12117313,away,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,14.0,6.0,6.6,1.0,,,0.00025398,0,,Leo Naldi,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,away,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,,,,,,,,,14.0,5.0,6.5,3.0,,,6.828e-05,0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12117313,away,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,away,Vitória,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,away,Vitória,Bruno Uvini,bruno-uvini,Bruno Uvini,D,,187,190,M,158267,EUR,675907200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,away,Vitória,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,away,Vitória,Pablo Santos,pablo,P. Santos,M,62,175,146,M,1841330,EUR,1059868800,M,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,away,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117313,away,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
