match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,captain,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed,stat_punches,stat_accurateCross
10388311,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,36.0,27.0,13.0,5.0,24.0,27.0,3.0,9.0,9.0,3.0,4.0,3.0,3.0,90.0,47.0,6.7,10.0,0.0,0.0,0.00141203,0,-0.1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388311,home,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,,254119,EUR,801532800,D,17,17,False,51.0,32.0,11.0,4.0,20.0,26.0,12.0,27.0,7.0,,,,,90.0,83.0,6.3,27.0,0.0,0.0,0.00607859,0,,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10388311,home,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,aussenrist15,16632,EUR,598233600,D,15,15,False,40.0,35.0,4.0,1.0,32.0,35.0,3.0,5.0,4.0,,,,,62.0,50.0,6.8,6.0,0.0,0.0,0.00127948,0,,,,2.0,1.0,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10388311,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,42.0,36.0,2.0,,29.0,33.0,7.0,9.0,6.0,,,,,90.0,54.0,6.8,6.0,0.0,0.0,0.00608616,0,,,3.0,5.0,8.0,,,3.0,,4.0,2.0,,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,
10388311,home,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,13,13,False,42.0,35.0,1.0,1.0,17.0,19.0,18.0,24.0,6.0,,,,,90.0,69.0,7.6,12.0,0.0197,0.1033,0.206266,1,,1.0,,1.0,4.0,,1.0,,1.0,4.0,1.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10388311,home,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,JudeBell,991011,EUR,1056844800,M,22,22,False,39.0,34.0,3.0,1.0,11.0,11.0,23.0,29.0,7.0,,,,,90.0,60.0,6.5,10.0,0.1031,0.0,0.102809,1,,1.0,,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,
10388311,home,Borussia Dortmund,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,,341589,EUR,820454400,M,8,8,False,16.0,14.0,2.0,,9.0,10.0,5.0,6.0,1.0,,,,,18.0,20.0,6.6,4.0,0.0181,0.0,0.00288238,1,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,
10388311,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,M,19,19,False,23.0,15.0,2.0,,6.0,7.0,9.0,18.0,3.0,,,,,62.0,37.0,7.3,14.0,0.0354,0.1164,0.00550367,1,,2.0,1.0,1.0,4.0,,3.0,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,1.0,,2.0,,,2.0,,,,,,
10388311,home,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,Reus11,37092,EUR,612576000,M,11,11,False,26.0,21.0,,,10.0,11.0,11.0,16.0,2.0,,,,,90.0,41.0,7.1,13.0,0.0,0.0,0.0767072,0,,1.0,,4.0,4.0,1.0,,,,2.0,1.0,4.0,2.0,2.0,1.0,,1.0,,,,,,1.0,,,,1.0,True,2.0,,,,
10388311,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,M,43,43,False,10.0,7.0,1.0,,3.0,4.0,4.0,6.0,2.0,,,,,62.0,25.0,6.0,12.0,0.0,0.0,0.00683127,0,,,,9.0,4.0,1.0,6.0,,,,,3.0,2.0,1.0,1.0,,3.0,,,,,,,2.0,,,,,,,,,
10388311,home,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,AModeste27,21931,EUR,576979200,F,20,20,False,9.0,5.0,,,4.0,5.0,1.0,4.0,,,,,,81.0,12.0,6.3,5.0,0.0,0.0,0.00093822,0,,,1.0,7.0,1.0,,,2.0,,,,1.0,,,5.0,,1.0,,,,,,1.0,,,,3.0,,,,,,
