match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,player_sofascoreId,stat_dispossessed,captain,stat_lastManTackle,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_bigChanceMissed,stat_accurateCross,stat_hitWoodwork
14025054,home,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2150,M,1012928,EUR,1042761600,G,22,22,False,41.0,21.0,28.0,8.0,0.0,13.0,15.0,8.0,26.0,1.0,1.0,1.0,11.0,1.0,4.0,5.0,1.0,90.0,52.0,6.5,21.0,0.00469022,0.5245,0,-0.6231,0.19,0.0,-0.15,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025054,home,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180,1062,M,989034,EUR,1016409600,D,32,32,False,16.0,11.0,1.0,,0.0,4.0,4.0,7.0,12.0,1.0,7.0,3.0,,4.0,,,,90.0,28.0,6.7,6.0,0.0879361,,0,,0.34,0.01,-0.26,,,,1.0,4.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025054,home,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,20,20,False,23.0,13.0,,,1.0,6.0,10.0,7.0,13.0,7.0,9.0,3.0,4.0,1.0,,,,90.0,48.0,6.7,20.0,0.0283281,,1,,-0.11,0.01,-0.37,,,,,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.0424,1.0,-0.22,,,,,,,,,,,,,,,,,
14025054,home,Sunderland,Daniel Ballard,ballard-daniel,D. Ballard,D,5,187,4682,M,958878,EUR,937958400,D,5,5,False,33.0,26.0,3.0,1.0,0.0,18.0,20.0,8.0,13.0,5.0,6.0,6.0,,1.0,,,,90.0,44.0,7.7,8.0,0.00177376,,1,,0.03,0.34,-0.09,,,,,6.0,7.0,,,,,,,,2.0,0.0923,,0.51,1.0,1.0,1.0,1.0,0.406,,,,,,,,,,,,
14025054,home,Sunderland,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2494,M,856739,EUR,963878400,D,6,6,False,30.0,29.0,1.0,1.0,0.0,20.0,20.0,9.0,10.0,1.0,5.0,3.0,2.0,,,,,87.0,41.0,6.6,2.0,0.053878,,0,,0.19,0.09,-0.35,,,,,1.0,2.0,1.0,3.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
14025054,home,Sunderland,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,17,17,False,25.0,23.0,1.0,,0.0,12.0,14.0,11.0,11.0,,4.0,5.0,3.0,2.0,,,,90.0,42.0,5.7,8.0,0.00550253,,0,,-0.07,0.0,-0.33,,,,2.0,4.0,10.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,,,,,1.0,,ReinildoMandava,,,,,,,,,
14025054,home,Sunderland,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,218160,EUR,810345600,M,25,25,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,,,,64.0,16.0,6.4,4.0,0.00119171,,0,,-0.1,-0.01,-0.05,,,,,1.0,3.0,1.0,,,,,,2.0,,,,,,,,,,,,bertrandtraore10,1.0,,,,,,,,
14025054,home,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,117777,EUR,717552000,M,34,34,False,39.0,35.0,2.0,,0.0,15.0,17.0,20.0,22.0,1.0,5.0,7.0,1.0,1.0,,,,90.0,57.0,7.5,8.0,0.0115648,,0,,0.06,0.06,0.95,,,,3.0,,1.0,,3.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,Granit_Xhaka,,True,1.0,,,,,,
14025054,home,Sunderland,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,M,27,27,False,28.0,25.0,4.0,2.0,0.0,7.0,8.0,18.0,20.0,,2.0,5.0,3.0,,,,,90.0,43.0,7.2,6.0,0.0829263,,0,,0.41,0.26,0.22,,,,1.0,1.0,2.0,,2.0,1.0,,,2.0,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,
14025054,home,Sunderland,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,19.0,17.0,,,0.0,7.0,8.0,10.0,11.0,1.0,3.0,2.0,2.0,1.0,,,,64.0,36.0,5.7,7.0,0.0275702,,1,,-0.08,0.09,-0.41,,,,1.0,5.0,10.0,2.0,1.0,1.0,,,1.0,1.0,,0.0787,1.0,-0.11,,,1.0,,,1.0,,,2.0,,,1.0,1.0,1.0,,,
14025054,home,Sunderland,Wilson Isidor,wilson-isidor,W. Isidor,F,18,184,16825,M,877980,EUR,967248000,F,18,18,False,8.0,3.0,1.0,,0.0,,,3.0,8.0,3.0,4.0,3.0,,1.0,,,,63.0,20.0,6.1,8.0,0.00650514,,2,,0.08,0.05,-0.04,,,,,6.0,10.0,1.0,,,,1.0,,1.0,2.0,0.113,,-0.54,,,,,,1.0,,,1.0,,,1.0,,,,,
14025054,home,Sunderland,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7104,M,910048,EUR,1012521600,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,,27.0,8.0,7.2,4.0,0.00063658,,1,,-0.07,,-0.01,,,,,2.0,5.0,,1.0,1.0,,,,1.0,2.0,0.1094,,0.51,1.0,1.0,,1.0,0.4138,,,brianbrobbeyy,2.0,,,,,,,,
14025054,home,Sunderland,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12477,M,1142675,EUR,1115596800,F,7,7,True,5.0,5.0,,,0.0,,,5.0,5.0,,1.0,,,,,,,26.0,8.0,6.6,2.0,0.0065812,,0,,0.02,0.05,0.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,
14025054,home,Sunderland,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,24,24,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,,,,1.0,,,,,26.0,14.0,6.4,5.0,0.0137575,,0,,-0.07,0.1,0.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,simon.adingra,1.0,,,,,,,,
14025054,home,Sunderland,Eliezer Mayenda,eliezer-mayenda,E. Mayenda,F,12,179,2833,M,1168588,EUR,1115510400,F,12,12,True,,,,,0.0,,,,,,,,,,,,,12.0,,6.3,,,,0,,,,,,Eliezer Mayenda,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025054,home,Sunderland,Anthony Patterson,anthony-patterson,A. Patterson,G,13,188,354,M,958718,EUR,957916800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025054,home,Sunderland,Luke O'Nien,luke-onien,L. O'Nien,D,13,174,562,M,365812,EUR,785376000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025054,home,Sunderland,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,29,179,10392,M,174975,EUR,752630400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masuaku26,,,,,,,,,
14025054,home,Sunderland,Dan Neil,dan-neil,D. Neil,M,6,178,465,M,964106,EUR,1007078400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025054,home,Sunderland,Chris Rigg,chris-rigg,C. Rigg,M,11,177,2180,M,1394089,EUR,1182124800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025054,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,1,1,False,22.0,11.0,14.0,4.0,0.0,7.0,8.0,4.0,14.0,,,,2.0,,,,,90.0,24.0,5.9,11.0,0.0016912,,0,-1.1802,0.08,0.0,-0.23,-0.81,,,,,,,,,,,,,,,,,,,,,,,,d_raya1,,,,,,,,,
14025054,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21624,M,958959,EUR,992736000,D,12,12,False,58.0,48.0,2.0,,0.0,9.0,12.0,39.0,46.0,3.0,7.0,1.0,3.0,1.0,,,,90.0,73.0,6.4,15.0,0.0333694,,0,,-0.07,0.04,-0.32,,,,2.0,1.0,3.0,,3.0,2.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,jurrientimber,1.0,,,,,,,,
14025054,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,2,2,False,75.0,72.0,3.0,3.0,0.0,32.0,34.0,40.0,41.0,6.0,7.0,6.0,1.0,1.0,,,,90.0,85.0,6.8,3.0,0.0285301,,1,,0.23,0.13,-0.26,,,,,3.0,3.0,,,,,1.0,,,,0.1593,,-0.37,,,,,,,,WSaliba4,,,,,,,1.0,,
14025054,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,62.0,53.0,8.0,1.0,0.0,19.0,22.0,34.0,40.0,5.0,7.0,2.0,,1.0,,,,90.0,75.0,7.0,11.0,0.0319743,,0,,0.1,0.12,-0.04,,,,2.0,3.0,3.0,,1.0,,,,,,,,1.0,,,,2.0,,,,,GabrielMagalhães,,,,,,,,,
14025054,away,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,957602,EUR,1021766400,D,33,33,False,27.0,23.0,,,0.0,6.0,6.0,17.0,21.0,4.0,6.0,4.0,3.0,1.0,,,,90.0,50.0,6.1,7.0,0.0465928,,1,,-0.26,0.17,-0.29,,,,2.0,3.0,7.0,,,,,,1.0,1.0,5.0,0.2303,,0.06,1.0,,,,0.2466,2.0,2.0,richycala,,,,,,,1.0,1.0,
14025054,away,Arsenal,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,36,36,False,75.0,68.0,3.0,,1.0,20.0,21.0,48.0,54.0,6.0,10.0,3.0,4.0,2.0,,,,90.0,91.0,7.1,8.0,0.0948799,,3,,0.18,0.27,-0.08,,,,,1.0,3.0,,3.0,1.0,,1.0,1.0,,1.0,0.2837,2.0,-0.57,1.0,,,,0.0576,2.0,1.0,martin_zubimendi,,,,1.0,,,,,1.0
14025054,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,856714,EUR,916272000,M,41,41,False,65.0,61.0,2.0,1.0,0.0,18.0,20.0,43.0,45.0,1.0,4.0,4.0,3.0,,,,,90.0,91.0,7.6,12.0,0.199456,,3,,0.38,0.33,-0.01,,,,6.0,,1.0,,3.0,,,2.0,1.0,,,0.0717,1.0,-0.01,1.0,,,,0.1186,,,DeclanRice,1.0,,,,,,,1.0,
14025054,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,934235,EUR,999648000,M,7,7,False,41.0,36.0,3.0,1.0,0.0,6.0,8.0,30.0,33.0,2.0,8.0,2.0,8.0,3.0,,,,90.0,73.0,7.8,16.0,0.186937,,3,,0.04,0.28,-0.06,,,,5.0,,9.0,,2.0,1.0,2.0,1.0,,1.0,2.0,0.5163,2.0,0.5,2.0,1.0,,,0.6852,6.0,1.0,BSaka7,2.0,True,,,,,,2.0,
14025054,away,Arsenal,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,32.0,28.0,1.0,,0.0,8.0,10.0,20.0,22.0,,2.0,1.0,4.0,1.0,,,,88.0,41.0,6.7,6.0,0.0523121,,4,,0.01,0.11,-0.09,,,,1.0,1.0,3.0,1.0,,,,1.0,,1.0,1.0,0.3157,1.0,0.14,1.0,,,,0.0994,1.0,1.0,eze,,,,2.0,,,,,
14025054,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,135666,EUR,786499200,M,19,19,False,41.0,37.0,,,0.0,5.0,5.0,32.0,36.0,,1.0,,5.0,1.0,,,,90.0,55.0,7.4,12.0,0.307432,,1,,0.02,0.14,-0.12,,,,4.0,,3.0,,,,,,,2.0,1.0,0.0484,1.0,0.54,1.0,1.0,,,0.1695,1.0,,leandrotrossard,1.0,,,,,,,,
