match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_shotOffTarget,stat_goals,stat_penaltyWon,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist,stat_totalOffside
11451066,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,21.0,13.0,1.0,,6.0,8.0,7.0,15.0,2.0,,,,80.0,29.0,6.3,11.0,0.0132768,2,,2.0,,2.0,3.0,,,,,,,,1.0,,,1.0,2.0,,,,1.0,1.0,,0.427,,,,,1.0,,,True,1.0,,,,,,
11451066,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,True,6.0,4.0,1.0,,3.0,3.0,1.0,3.0,1.0,,,,17.0,9.0,6.6,3.0,0.00135315,1,,,,2.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,0.0278,,,,,,,,,,,,,,,
11451066,home,Fenerbahçe,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,,972410,EUR,842400000,M,27,27,True,8.0,7.0,1.0,1.0,5.0,6.0,2.0,3.0,,,,,16.0,10.0,7.1,2.0,0.0014257,0,,1.0,,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
11451066,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,,836683,EUR,923097600,D,16,16,True,9.0,8.0,,,3.0,4.0,5.0,5.0,1.0,,,,10.0,12.0,6.9,1.0,0.0389493,0,,,,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11451066,home,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169,2594,M,,826258,EUR,869702400,M,99,99,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,14.0,5.0,6.4,3.0,0.00049486,0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11451066,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,home,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193,4010,M,,1479523,EUR,1138147200,D,95,95,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,home,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1215,M,,997165,EUR,1045612800,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,home,Fenerbahçe,Muhammet Imre,muhammet-imre,M. Imre,M,49,170,40,M,,1133202,EUR,1106524800,M,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,home,Fenerbahçe,Ryan Kent,ryan-kent,R. Kent,M,,172,1198,M,,604838,EUR,847670400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,home,Fenerbahçe,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,,284767,EUR,741225600,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,,754330,EUR,828662400,G,1,1,False,29.0,11.0,28.0,10.0,1.0,1.0,10.0,28.0,9.0,2.0,,,90.0,36.0,7.1,18.0,0.00507443,0,0.3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2.0,1.0,2.0,,,
11451066,away,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,,980632,EUR,1013212800,D,50,50,False,28.0,18.0,8.0,3.0,12.0,12.0,6.0,16.0,3.0,,,,90.0,49.0,6.2,12.0,0.00457827,0,,,,4.0,6.0,1.0,1.0,4.0,,4.0,3.0,1.0,,3.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,2.0,,
11451066,away,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,,929739,EUR,919296000,D,2,2,False,16.0,12.0,1.0,,11.0,14.0,1.0,2.0,,,,,90.0,23.0,6.5,4.0,0.00019527,0,,,,2.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,,97404,EUR,736732800,D,24,24,False,27.0,22.0,5.0,3.0,18.0,21.0,4.0,6.0,5.0,,,,90.0,35.0,6.7,6.0,0.00258542,1,,,,1.0,2.0,,,4.0,,,,,,,,1.0,2.0,,,,,1.0,2.0,0.0518,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,,981483,EUR,962928000,D,18,18,False,13.0,10.0,4.0,3.0,8.0,9.0,2.0,4.0,3.0,,,,79.0,34.0,6.8,6.0,0.00134084,0,,,,3.0,5.0,,,4.0,,4.0,3.0,1.0,,1.0,,,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,
11451066,away,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,,876857,EUR,895881600,M,5,5,False,36.0,29.0,7.0,2.0,19.0,22.0,10.0,14.0,11.0,,,,90.0,53.0,7.7,9.0,0.00512916,1,,,,1.0,5.0,,,1.0,,2.0,1.0,1.0,3.0,1.0,,,,,,,1.0,,2.0,0.0215,,1.0,0.3476,4.0,,1.0,,,,,,,,,
11451066,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,,859021,EUR,947635200,M,6,6,False,22.0,19.0,3.0,1.0,11.0,13.0,8.0,9.0,10.0,,,,90.0,35.0,6.7,6.0,0.00381731,0,,,,3.0,6.0,3.0,1.0,1.0,,3.0,3.0,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
11451066,away,Trabzonspor,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12626,M,nicolas_pepe19,593526,EUR,801705600,M,29,29,False,16.0,15.0,,,11.0,11.0,4.0,5.0,5.0,,,,62.0,23.0,7.0,3.0,0.00977195,1,,,,6.0,1.0,1.0,,,,,,1.0,1.0,2.0,,1.0,,,,2.0,,,,0.285,,1.0,0.9183,2.0,,1.0,,,,,,,,,
11451066,away,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,,826155,EUR,930268800,M,10,10,False,19.0,15.0,1.0,,4.0,4.0,11.0,16.0,3.0,,,,62.0,35.0,7.5,11.0,0.265978,0,,1.0,,6.0,5.0,2.0,,1.0,,3.0,2.0,1.0,,,2.0,2.0,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,2.0,
11451066,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,,109779,EUR,635212800,M,7,7,False,27.0,20.0,4.0,1.0,11.0,13.0,11.0,18.0,10.0,,,,80.0,44.0,7.4,12.0,0.190738,0,,4.0,2.0,4.0,3.0,,,,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,2.0,,,,1.0,,,4.0,,,,,,,,,,1.0,1.0
11451066,away,Trabzonspor,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6791,M,,295123,EUR,770083200,F,30,30,False,12.0,3.0,1.0,1.0,1.0,3.0,2.0,9.0,2.0,,,,73.0,34.0,7.6,18.0,0.00139544,1,,,,15.0,13.0,1.0,1.0,,,2.0,2.0,7.0,3.0,10.0,,4.0,7.0,,,1.0,2.0,,2.0,0.1407,,1.0,0.5304,,,1.0,,,,,,,,,1.0
11451066,away,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,,114076,EUR,741225600,M,11,11,True,6.0,6.0,,,3.0,3.0,4.0,6.0,,,,,28.0,19.0,6.8,5.0,0.060169,2,,3.0,1.0,3.0,4.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,1.0,1.0,,0.0595,,,,,1.0,,,,,,,,,,
11451066,away,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,mahmoudtrezeguet,295361,EUR,780969600,M,27,27,True,5.0,5.0,,,5.0,5.0,,,,,,,28.0,12.0,6.1,5.0,0.00021599,1,,,,8.0,1.0,2.0,,,,,,1.0,1.0,3.0,,,,,,1.0,2.0,,,0.0798,,1.0,0.3384,,,,,,,,,,,,1.0
11451066,away,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,,1012480,EUR,1024099200,F,94,94,True,4.0,1.0,,,1.0,1.0,,3.0,,,,,17.0,8.0,6.7,4.0,9.26e-06,0,,,,3.0,4.0,,,,,1.0,1.0,,1.0,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,,44848,EUR,667094400,D,19,19,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,,,11.0,7.0,6.5,,0.00308243,0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,,204562,EUR,810172800,F,14,14,True,3.0,3.0,,,,,3.0,3.0,,,,,10.0,7.0,6.2,3.0,0.00242498,0,,,,5.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,,Taxiarchis,Fountas,,2.0,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Filip Benković,filip-benkovic,F. Benković,D,32,194,532,M,,357588,EUR,868752000,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,,355024,EUR,804643200,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451066,away,Trabzonspor,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182,579,M,,128089,EUR,752198400,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
