match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_interceptionWon,stat_outfielderBlock,stat_lastManTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist
11409072,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,12.0,6.0,2.0,1.0,3.0,3.0,3.0,10.0,1.0,,,,,,,86.0,25.0,7.5,8.0,0.0150495,32.80213435218,6.0,19.95,9.45,5,,1.0,,4.0,4.0,6.0,5.0,,,,,3.0,1.0,1.0,,1.0,2.0,1.0877,,,1.0,,,,,2.0,,1.1591,,,True,1.0,,,
11409072,home,Famalicão,Alexandru Dobre,,,mihai-alexandru-dobre,A. Dobre,F,29,185,768,M,897623,EUR,904435200,F,23,23,True,10.0,7.0,,,2.0,4.0,5.0,6.0,1.0,3.0,,,,,,22.0,15.0,6.8,3.0,0.0175966,97.960498148511,8.0,68.46,24.255,1,,,,,,,,,,,,,,,,,,0.0714,50.867266589736,2.0,,2.0,,,,1.0,,0.0546,,,,,,,
11409072,home,Famalicão,Filipe Soares,,,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,19,19,True,7.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,,1.0,,,,,,21.0,9.0,6.3,2.0,0.00332262,40.704041608906,3.0,27.615,24.675,0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,24.759184659435,1.0,,,,,,,,,,,,,,,
11409072,home,Famalicão,Otso Liimatta,,,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,3.0,2.0,,,2.0,3.0,,,,2.0,,,,,,21.0,4.0,6.1,2.0,1.213e-05,20.658755817945,2.0,7.56,7.14,0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,home,Famalicão,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,True,3.0,3.0,,,,,3.0,3.0,,,,,,,,19.0,5.0,6.6,2.0,0.0513366,37.016398802567,3.0,20.79,25.83,0,,,,1.0,,2.0,,,,1.0,,,,,1.0,,,,27.897679114937,1.0,2.0,,,,,,,,,,,,,,
11409072,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,home,Famalicão,Justin De Haas,,,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,home,Famalicão,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,home,Famalicão,Óscar Aranda,,,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,away,Sporting Braga,Matheus,,,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,29.0,25.0,11.0,7.0,24.0,25.0,1.0,4.0,,17.0,3.0,5.0,,1.0,1.0,90.0,45.0,7.9,5.0,0.00026436,30.361973988753,5.0,10.5,4.62,0,1.1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11409072,away,Sporting Braga,Victor Gómez,,,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,39.0,32.0,4.0,2.0,14.0,14.0,19.0,28.0,2.0,1.0,,,,,,71.0,62.0,7.0,12.0,0.110262,152.68879043179,14.0,95.55,31.605,0,,3.0,1.0,,,,4.0,,,,,,2.0,1.0,2.0,2.0,,,57.370602464979,2.0,1.0,,,,,,,,,,,,,,
11409072,away,Sporting Braga,José Fonte,,,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,67.0,60.0,8.0,5.0,38.0,39.0,22.0,28.0,2.0,1.0,,,,,,90.0,73.0,6.8,7.0,0.0193541,167.92853486312,21.0,79.905,11.13,0,,,,2.0,4.0,2.0,4.0,,,,,,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,1.0,
11409072,away,Sporting Braga,Paulo Oliveira,,,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,51.0,47.0,8.0,6.0,30.0,32.0,17.0,19.0,7.0,4.0,,,,,,90.0,65.0,7.4,4.0,0.0111423,124.64549249478,17.0,52.605,10.5,0,,,,2.0,2.0,2.0,6.0,,,,,,3.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11409072,away,Sporting Braga,Cristián Borja,,,cristian-borja,C. Borja,D,26,182,1124,M,831038,EUR,729993600,D,26,26,False,33.0,27.0,4.0,1.0,14.0,17.0,14.0,22.0,3.0,2.0,,,,,,89.0,68.0,7.8,16.0,0.0426104,73.574657265635,9.0,9.975,17.64,1,,6.0,1.0,,1.0,,3.0,,,,,,2.0,1.0,1.0,,,0.0564,,,,1.0,1.0,,,1.0,1.0,0.3859,,,,1.0,,,
11409072,away,Sporting Braga,Vítor Carvalho,,,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,18,18,False,32.0,28.0,3.0,2.0,15.0,17.0,13.0,16.0,,4.0,,,,,,45.0,34.0,6.5,5.0,0.00835067,60.906306457532,9.0,34.125,14.28,0,,1.0,,,,3.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
11409072,away,Sporting Braga,João Moutinho,,,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,False,102.0,90.0,10.0,9.0,35.0,36.0,55.0,69.0,1.0,10.0,,,,,,90.0,121.0,7.8,18.0,0.328641,330.38897482464,40.0,147.945,29.085,0,,3.0,,1.0,2.0,7.0,7.0,3.0,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,,29.808589517117,1.0,2.0,2.0,,,1.0,,,,,,,,,,
11409072,away,Sporting Braga,Álvaro Djaló,Álvaro Djaló,,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,M,14,14,False,22.0,16.0,,,9.0,9.0,7.0,14.0,1.0,,,,,,,90.0,54.0,7.1,24.0,0.0209705,108.11244532815,14.0,41.055,15.225,2,,1.0,,,7.0,10.0,11.0,2.0,3.0,5.0,,,2.0,2.0,8.0,2.0,1.0,0.0888,,,,1.0,,,,2.0,,0.5949,,,,1.0,,,
11409072,away,Sporting Braga,Pizzi,,,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,False,29.0,26.0,,,5.0,5.0,21.0,25.0,1.0,1.0,,,,,,63.0,41.0,6.5,6.0,0.082124,88.788364079217,11.0,43.155,34.65,3,,1.0,,,,5.0,,1.0,1.0,1.0,,1.0,,,,,2.0,0.4767,35.085047584406,1.0,2.0,,,,,2.0,1.0,0.7302,1.0,,,,,,
11409072,away,Sporting Braga,Ricardo Horta,,,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,38.0,32.0,3.0,1.0,12.0,13.0,21.0,27.0,2.0,5.0,,,,,,90.0,60.0,6.8,12.0,0.132164,50.70627420134,9.0,29.19,10.815,3,,2.0,1.0,1.0,,6.0,3.0,3.0,2.0,,,1.0,1.0,,2.0,2.0,,0.1194,,,1.0,,,,,1.0,1.0,0.4714,,1.0,True,,,,
11409072,away,Sporting Braga,Abel Ruíz,,,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,15.0,9.0,,,2.0,3.0,7.0,12.0,,,,,,,,90.0,28.0,6.3,15.0,0.0323799,57.92948069919,7.0,36.75,15.225,0,,,,3.0,,8.0,1.0,,2.0,2.0,,,,,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11409072,away,Sporting Braga,Rodrigo Zalazar,,,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,966575,EUR,934416000,M,16,16,True,36.0,32.0,1.0,1.0,8.0,8.0,25.0,30.0,,4.0,,,,,,45.0,41.0,7.2,5.0,0.133305,126.08946847572,13.0,40.845,21.525,1,,2.0,1.0,,1.0,2.0,2.0,2.0,,,,,1.0,1.0,,,,0.014,22.21854380917,1.0,2.0,,,,,,,,,1.0,,,,,1.0
11409072,away,Sporting Braga,Roger Fernandes,,,roger-fernandes,R. Fernandes,M,78,170,2450,M,1128560,EUR,1132531200,F,11,11,True,17.0,14.0,,,3.0,4.0,11.0,15.0,,2.0,,,,,,27.0,30.0,6.7,8.0,0.00547964,97.808662727424,8.0,51.03,17.22,2,,2.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,0.5788,18.997709756705,1.0,1.0,,,,1.0,,,,1.0,2.0,,,,,1.0
11409072,away,Sporting Braga,Bruma,,,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,F,7,7,True,17.0,13.0,1.0,1.0,3.0,3.0,10.0,14.0,,3.0,,,,,,19.0,24.0,6.7,7.0,0.0256009,76.206657765176,10.0,32.655,22.26,1,,,,,,2.0,,,1.0,1.0,,,,,1.0,,,0.0211,23.440177815025,1.0,1.0,,,,,1.0,,0.2304,,,,,,,
11409072,away,Sporting Braga,Josafat Mendes,,,josafat-mendes,J. Mendes,D,2,177,330,M,1133258,EUR,1041292800,D,17,17,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,,1.0,,,,,,13.0,7.0,6.6,3.0,0.00016878,12.24279360947,2.0,0.105,4.41,0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,away,Sporting Braga,Tiago Sá,,,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,away,Sporting Braga,Diogo Fonseca,,,fonseca-diogo,D. Fonseca,D,3,191,23,M,1120035,EUR,1018396800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,away,Sporting Braga,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,away,Sporting Braga,Djibril Soumaré,El Hadji Djibril,Soumaré,djibril-soumare,D. Soumaré,M,18,185,289,M,1394929,EUR,1041897600,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409072,away,Sporting Braga,André Horta,,,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
