match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_goals,captain,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot
10953388,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1399,M,818073,EUR,837907200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953388,home,Southampton,Ryan Finnigan,Ryan Finnigan,,ryan-finnigan,R. Finnigan,M,28,185,22,M,1089682,EUR,1064275200,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953388,home,Southampton,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,773,M,1065214,EUR,1043712000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953388,home,Southampton,Jimmy Morgan,,,jimmy-morgan,J. Morgan,F,24,180,540,M,1186057,EUR,1137801600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953388,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11780,M,125274,EUR,721008000,G,18,18,False,46.0,44.0,4.0,2.0,44.0,46.0,,,,,2.0,13.0,,2.0,,1.0,1.0,90.0,60.0,6.4,2.0,0,,,,,,,,,,,,,,,stefan.ortega1,,,,,,,,,,1.0,,,
10953388,away,Manchester City,João Cancelo,,,joao-cancelo,J. Cancelo,D,2,182,90162,M,138892,EUR,769996800,D,7,7,False,74.0,58.0,10.0,8.0,34.0,39.0,24.0,36.0,1.0,5.0,3.0,2.0,,,,,,90.0,94.0,6.9,21.0,0,,1.0,,,3.0,1.0,4.0,1.0,1.0,,1.0,,,1.0,JCancelo,1.0,,,,,1.0,,,1.0,,,,
10953388,away,Manchester City,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26433,M,44614,EUR,643852800,D,2,2,False,63.0,58.0,4.0,2.0,47.0,51.0,11.0,12.0,,2.0,1.0,4.0,,,,,,45.0,67.0,6.6,5.0,0,,,,,,,2.0,2.0,,,,,,,KyleWalker2,,,,,,,,,,,,,
10953388,away,Manchester City,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10350,M,149734,EUR,769996800,D,14,14,False,115.0,111.0,13.0,12.0,79.0,80.0,32.0,36.0,1.0,5.0,,4.0,,,,,,90.0,128.0,7.5,8.0,0,,1.0,,1.0,1.0,1.0,4.0,2.0,2.0,,,,,1.0,laporte27,,,,,,,,,,,,,
10953388,away,Manchester City,Sergio Gómez,,,sergio-gomez,S. Gómez,M,17,171,4433,M,855835,EUR,968025600,D,21,21,False,60.0,47.0,2.0,1.0,21.0,28.0,27.0,33.0,1.0,3.0,,2.0,,,,,,45.0,69.0,6.6,14.0,0,,1.0,1.0,,,,2.0,2.0,,,,,,,sergiogm_10,,,,,,,,,,,,,
10953388,away,Manchester City,Cole Palmer,,,cole-palmer,C. Palmer,M,10,185,364912,M,982780,EUR,1020643200,M,80,80,False,9.0,6.0,,,2.0,3.0,4.0,6.0,,1.0,,1.0,,,,,,45.0,18.0,6.3,5.0,1,,,,1.0,3.0,,1.0,1.0,,,,1.0,,,ColdPalmer,1.0,1.0,,,1.0,,,,,,,,
10953388,away,Manchester City,Kalvin Phillips,,,kalvin-phillips,K. Phillips,M,27,177,9230,M,786028,EUR,817862400,M,4,4,False,43.0,39.0,1.0,1.0,27.0,27.0,12.0,16.0,3.0,8.0,2.0,4.0,,,,,,63.0,54.0,7.0,5.0,0,,,,2.0,3.0,1.0,3.0,2.0,1.0,2.0,,,,,kalvinphillips,,,,,,1.0,,,,,,,
10953388,away,Manchester City,İlkay Gündoğan,,,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,45853,EUR,656726400,M,8,8,False,63.0,53.0,5.0,4.0,23.0,24.0,30.0,39.0,1.0,2.0,,5.0,,,,,,90.0,74.0,6.6,15.0,1,,,,2.0,7.0,2.0,,,2.0,1.0,1.0,2.0,,,IGunny,1.0,2.0,,1.0,,1.0,,True,,,1.0,,
10953388,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,173851,M,859765,EUR,959472000,F,47,47,False,41.0,37.0,2.0,1.0,14.0,16.0,24.0,33.0,,4.0,,7.0,,,,,,90.0,70.0,6.8,18.0,0,,8.0,1.0,,5.0,1.0,1.0,,3.0,2.0,,1.0,,,Foden,2.0,3.0,1.0,,,1.0,,,,,,,
10953388,away,Manchester City,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,170,225448,M,944656,EUR,949276800,F,19,19,False,25.0,18.0,2.0,1.0,6.0,8.0,12.0,17.0,,1.0,,,,,,,,90.0,34.0,6.3,10.0,2,,,,2.0,3.0,,1.0,1.0,3.0,,1.0,,,,LaAraña,,,,2.0,,,,,,,,1.0,
10953388,away,Manchester City,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,57959,M,189061,EUR,810691200,F,10,10,False,21.0,17.0,,,8.0,9.0,9.0,14.0,,2.0,1.0,2.0,,,,,,56.0,30.0,6.6,8.0,2,,2.0,,2.0,5.0,,,,,2.0,1.0,1.0,,,JGrealish,1.0,1.0,,1.0,1.0,,,,,,,,
10953388,away,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21204,M,149663,EUR,793065600,D,6,6,True,61.0,53.0,5.0,1.0,28.0,30.0,25.0,32.0,,4.0,1.0,1.0,,,,,,45.0,79.0,6.9,10.0,0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,nathanake,,,,,,,,,,,,,
10953388,away,Manchester City,Manuel Akanji,,,manuel-akanji,M. Akanji,D,25,187,22626,M,383560,EUR,806112000,D,25,25,True,47.0,45.0,5.0,4.0,26.0,27.0,19.0,21.0,,,2.0,5.0,,,,,,45.0,51.0,6.9,3.0,0,,1.0,,1.0,1.0,,,,,,,,,1.0,manuel_akanji,,,,,,,,,,,,,
10953388,away,Manchester City,Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,70996,EUR,678067200,M,17,17,True,25.0,20.0,1.0,1.0,8.0,10.0,12.0,17.0,,,,3.0,,,,,,45.0,33.0,6.4,11.0,0,,2.0,,,3.0,1.0,,,2.0,,,1.0,,,KDB,2.0,,,,,1.0,,,,,,,1.0
10953388,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,849024,M,839956,EUR,964137600,F,9,9,True,3.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,,34.0,6.0,6.5,2.0,1,,,,1.0,2.0,,,,,,,,,,EHaaland,1.0,,,1.0,,,,,,,,,
10953388,away,Manchester City,Rodri,,,rodri,Rodri,M,16,191,87652,M,827606,EUR,835401600,M,16,16,True,26.0,21.0,5.0,3.0,9.0,9.0,12.0,18.0,1.0,2.0,1.0,3.0,,,,,,27.0,35.0,6.7,8.0,0,,1.0,,1.0,4.0,1.0,,,,1.0,1.0,,,1.0,Rodri,1.0,1.0,,,,,,,,,,,
10953388,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48446,M,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ederson93,,,,,,,,,,,,,
10953388,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17470,M,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Rico_Lewis,,,,,,,,,,,,,
10953388,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62462,M,331209,EUR,776476800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,BSilva,,,,,,,,,,,,,
10953388,away,Manchester City,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179,70718,M,158213,EUR,667094400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,RMahrez,,,,,,,,,,,,,
