match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalCross,captain,stat_accurateCross,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_lastManTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_wasFouled,stat_goals,stat_clearanceOffLine,stat_hitWoodwork,stat_errorLeadToAShot,stat_errorLeadToAGoal
12437000,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,False,14.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,9.0,3.0,5.0,1.0,1.0,,,,72.0,28.0,6.7,6.0,0.284471,3,,4.0,6.0,,,,1.0,,,,2.0,0.6338,,,,1.0,1.0,1.0,2.0,2.0,,,3.0,0.4294,,1.0,,,,,
12437000,home,Crystal Palace,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,25,25,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,18.0,8.0,6.5,2.0,0.00570855,0,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,
12437000,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,True,8.0,7.0,,,0.0,5.0,5.0,2.0,3.0,,,,1.0,,,,18.0,12.0,6.5,2.0,0.00036373,1,,,1.0,1.0,,,1.0,,,,,0.1415,,,,,,,,,,,1.0,,,,,,,,
12437000,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,2.0,,,,0.0,,,,2.0,,,,,,,,3.0,4.0,,2.0,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,home,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178,1101,M,,1438837,EUR,1115942400,M,21,21,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,home,Crystal Palace,Caleb Kporha,Caleb,Kporha,caleb-kporha,C. Kporha,D,15,179,284,M,,1465401,EUR,1152921600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,home,Crystal Palace,Kaden Rodney,,,kaden-rodney,K. Rodney,M,8,189,227,M,,1185603,EUR,1097107200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,home,Crystal Palace,Matheus França,Matheus França,,matheus-franca,Matheus França,F,9,184,3714,M,,1116593,EUR,1080777600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,away,Ipswich Town,Alex Palmer,,,alex-palmer,A. Palmer,G,1,190,227,M,,796143,EUR,839635200,G,31,31,False,25.0,19.0,10.0,4.0,0.0,15.0,16.0,4.0,9.0,,,1.0,5.0,3.0,3.0,1.0,90.0,33.0,7.4,6.0,0.00210537,0,0.2787,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12437000,away,Ipswich Town,Dara O'Shea,,,dara-oshea,D. O'Shea,D,26,188,660,M,,856719,EUR,920505600,D,26,26,False,32.0,22.0,4.0,1.0,0.0,14.0,15.0,8.0,17.0,1.0,2.0,5.0,2.0,,,,90.0,56.0,6.8,15.0,0.00274379,0,,1.0,3.0,2.0,,,,2.0,,,,,,True,,,,,,,1.0,,1.0,,,1.0,,,,,
12437000,away,Ipswich Town,Luke Woolfenden,,,luke-woolfenden,L. Woolfenden,D,26,193,197,M,,893478,EUR,908928000,D,6,6,False,40.0,36.0,6.0,3.0,0.0,28.0,30.0,8.0,10.0,3.0,4.0,13.0,4.0,,,,90.0,57.0,7.2,5.0,0.00349498,0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,
12437000,away,Ipswich Town,Jacob Greaves,,,jacob-greaves,J. Greaves,D,24,193,527,M,,990821,EUR,968716800,D,24,24,False,39.0,34.0,3.0,,0.0,23.0,24.0,11.0,15.0,4.0,5.0,7.0,4.0,,,,90.0,58.0,7.1,6.0,0.00678356,1,,8.0,11.0,2.0,,,,5.0,,,1.0,0.5624,,,,,,,1.0,1.0,,,1.0,0.6876,,1.0,,,,,
12437000,away,Ipswich Town,Leif Davis,,,leif-davis,L. Davis,D,3,182,985,M,,963493,EUR,946598400,D,3,3,False,30.0,23.0,6.0,3.0,0.0,14.0,16.0,11.0,23.0,1.0,3.0,3.0,3.0,,,,90.0,64.0,7.0,23.0,0.276226,1,,2.0,3.0,,1.0,1.0,,,1.0,1.0,,0.0175,9.0,,2.0,2.0,1.0,1.0,,,3.0,,3.0,,1.0,,,,,1.0,
12437000,away,Ipswich Town,Kalvin Phillips,,,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,8,8,False,42.0,34.0,9.0,4.0,0.0,13.0,15.0,21.0,29.0,1.0,4.0,2.0,5.0,,,,90.0,57.0,6.0,14.0,0.0188335,0,,4.0,9.0,1.0,1.0,,,,2.0,1.0,2.0,,2.0,,,1.0,1.0,,,,,,2.0,,,1.0,,,,,1.0
12437000,away,Ipswich Town,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,,857671,EUR,934243200,M,12,12,False,23.0,15.0,4.0,1.0,0.0,8.0,9.0,7.0,15.0,2.0,5.0,1.0,5.0,,,,83.0,38.0,6.8,15.0,0.00369965,0,,2.0,4.0,2.0,,,,,2.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,
12437000,away,Ipswich Town,Jaden Philogene-Bidace,,,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,,1014461,EUR,1013126400,M,29,29,False,7.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0,2.0,4.0,4.0,,,,,67.0,22.0,6.5,6.0,0.00339765,3,,,4.0,1.0,1.0,,,1.0,2.0,1.0,,0.6505,,,,1.0,2.0,,2.0,3.0,,,,1.0234,,,,,,,
12437000,away,Ipswich Town,Julio Enciso,,,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,M,9,9,False,21.0,11.0,,,0.0,5.0,10.0,7.0,12.0,2.0,9.0,,8.0,,,,75.0,48.0,7.1,20.0,0.050739,4,,1.0,9.0,,4.0,,2.0,,2.0,1.0,1.0,0.118,1.0,,1.0,3.0,7.0,4.0,,2.0,,,3.0,0.0873,,1.0,,,,,
12437000,away,Ipswich Town,Jack Clarke,,,jack-clarke,J. Clarke,M,47,181,1601,M,,921005,EUR,974937600,M,47,47,False,16.0,12.0,,,0.0,5.0,5.0,7.0,11.0,,6.0,,2.0,,,,67.0,31.0,7.0,9.0,0.0104246,1,,1.0,6.0,1.0,3.0,,1.0,,3.0,2.0,,0.0585,,,,3.0,2.0,1.0,,,,,1.0,,,2.0,,,,,
12437000,away,Ipswich Town,Liam Delap,,,liam-delap,L. Delap,F,9,186,24878,M,,997087,EUR,1044662400,F,19,19,False,20.0,13.0,1.0,,0.0,6.0,8.0,7.0,13.0,4.0,6.0,1.0,2.0,,,,83.0,38.0,7.1,16.0,0.0236003,4,,2.0,6.0,,1.0,2.0,,,,,2.0,0.1062,1.0,,,,2.0,1.0,,2.0,,,5.0,0.0971,,1.0,,,,,
12437000,away,Ipswich Town,Ben Johnson,,,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,18,18,True,10.0,8.0,2.0,1.0,0.0,3.0,4.0,5.0,7.0,,,1.0,2.0,,,,23.0,17.0,6.5,4.0,0.00419058,1,,,,,,1.0,,,,,,0.2789,1.0,,,,,,1.0,,1.0,,,,,,,,,,
12437000,away,Ipswich Town,Omari Hutchinson,,,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,,1090963,EUR,1067385600,F,20,20,True,17.0,14.0,1.0,,0.0,6.0,7.0,8.0,11.0,,4.0,,4.0,,,,23.0,27.0,6.7,9.0,0.0113945,0,,,3.0,,1.0,,,,1.0,,1.0,,1.0,,,,3.0,2.0,,,,,2.0,,,1.0,,,,,
12437000,away,Ipswich Town,Nathan Broadhead,,,nathan-broadhead,N. Broadhead,M,33,178,415,M,,911710,EUR,891734400,F,33,33,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,1.0,,,,15.0,8.0,6.3,5.0,1.062e-05,0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,
12437000,away,Ipswich Town,Jack Taylor,,,jack-taylor,J. Taylor,M,14,185,323,M,,856669,EUR,898560000,M,14,14,True,8.0,5.0,1.0,,0.0,5.0,7.0,,1.0,1.0,1.0,,2.0,,,,10.0,8.0,6.5,3.0,0.00011727,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,away,Ipswich Town,George Hirst,,,george-hirst,G. Hirst,F,9,191,464,M,,839712,EUR,919036800,F,27,27,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,1.0,,,,,,10.0,5.0,6.5,3.0,7.745e-05,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,away,Ipswich Town,Christian Walton,,,christian-walton,C. Walton,G,28,196,230,M,,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,away,Ipswich Town,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,194,332,M,,358084,EUR,814233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,away,Ipswich Town,Conor Townsend,,,conor-townsend,C. Townsend,D,22,183,123,M,,197982,EUR,731203200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437000,away,Ipswich Town,Sam Morsy,,,sam-morsy,S. Morsy,M,40,175,1814,M,,108515,EUR,684460800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
