match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goalAssist,stat_goals,player_firstName,player_lastName,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10408545,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,32.0,28.0,14.0,10.0,23.0,25.0,5.0,7.0,1.0,7.0,3.0,90.0,43.0,6.6,4.0,0.0,0.0,0.00128584,0,-0.7429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408545,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,27.0,22.0,2.0,1.0,10.0,10.0,12.0,19.0,4.0,6.0,,90.0,54.0,6.8,9.0,0.0324,0.0,0.00816211,1,,2.0,1.0,4.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408545,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,45.0,40.0,1.0,,27.0,28.0,13.0,18.0,3.0,7.0,,90.0,57.0,7.1,7.0,0.0,0.0,0.0239294,0,,1.0,1.0,,4.0,,,2.0,2.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408545,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,False,79.0,77.0,6.0,4.0,41.0,42.0,36.0,37.0,2.0,5.0,,90.0,88.0,7.2,3.0,0.172,0.145,0.0248376,2,,,,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,
10408545,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,28,28,False,51.0,48.0,,,17.0,18.0,31.0,40.0,1.0,2.0,,90.0,78.0,6.6,19.0,0.0,0.0,0.242338,0,,7.0,,5.0,1.0,,1.0,2.0,,,,1.0,,,,1.0,,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,
10408545,home,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,sergiroberto,123976,EUR,697420800,M,20,20,False,37.0,30.0,3.0,2.0,4.0,4.0,26.0,33.0,,4.0,,77.0,42.0,7.2,7.0,0.1861,0.3277,0.0762996,2,,,,5.0,,1.0,,,,1.0,,,,,,3.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,
10408545,home,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,5sergiob,39433,EUR,585014400,M,5,5,False,83.0,73.0,4.0,3.0,27.0,34.0,47.0,50.0,,10.0,,90.0,95.0,8.0,11.0,0.0,0.0,0.438358,0,,1.0,1.0,2.0,8.0,1.0,,3.0,3.0,,,3.0,1.0,,1.0,,,,1.0,2.0,1.0,,,,,,True,1.0,2.0,,,,,,,
10408545,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,82.0,77.0,1.0,1.0,32.0,32.0,47.0,53.0,1.0,10.0,,90.0,100.0,8.2,9.0,0.0182,0.0,0.264834,1,,3.0,,1.0,8.0,,1.0,3.0,3.0,1.0,,3.0,3.0,,2.0,,2.0,,1.0,5.0,,,,,,,,2.0,,,,,,,,
10408545,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,22,22,False,33.0,25.0,1.0,,3.0,3.0,23.0,42.0,,2.0,,83.0,61.0,6.1,25.0,0.3734,0.745,0.170124,5,,12.0,1.0,7.0,4.0,1.0,2.0,4.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,3.0,,,,,,1.0,,2.0,2.0,,,,,
10408545,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,29.0,24.0,,,6.0,7.0,19.0,23.0,,,,90.0,47.0,7.0,10.0,0.5474,0.1869,0.0198203,4,,1.0,2.0,6.0,7.0,,4.0,2.0,2.0,2.0,,1.0,,,2.0,,,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,
