match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_errorLeadToAShot,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_penaltyFaced,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyConceded
13329566,home,Plymouth Argyle,Mustapha Bundu,mustapha-bundu,M. Bundu,F,7,188.0,743,M,849623,EUR,857088000,F,15,15,False,17.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,13.0,2.0,,,,72.0,28.0,6.3,16.0,0,7.0,3.0,13.0,4.0,,,1.0,1.0,1.0,,1.0,,,,,3.0,,3.0,,2.0,,,,,,,,,1.0,1.0,,,,,
13329566,home,Plymouth Argyle,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186.0,193,M,87507,EUR,672969600,D,44,44,True,3.0,1.0,2.0,,0.0,,,1.0,3.0,,,,,23.0,5.0,6.6,2.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,home,Plymouth Argyle,Malachi Boateng,malachi-boateng,M. Boateng,M,19,182.0,122,M,1020669,EUR,1025827200,M,19,19,True,7.0,5.0,1.0,,0.0,2.0,2.0,3.0,5.0,1.0,,,,18.0,9.0,6.5,2.0,0,2.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,home,Plymouth Argyle,Muhamed Tijani,muhamed-tijani,M. Tijani,F,26,189.0,236,M,983596,EUR,964569600,F,26,26,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,2.0,,,,18.0,14.0,6.7,2.0,1,3.0,1.0,3.0,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
13329566,home,Plymouth Argyle,Michael Obafemi,michael-obafemi,M. Obafemi,F,21,172.0,595,M,921216,EUR,962841600,F,14,14,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,,,,9.0,9.0,6.4,4.0,0,,,1.0,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
13329566,home,Plymouth Argyle,Daniel Grimshaw,grimshaw-daniel,D. Grimshaw,G,32,185.0,82,M,851096,EUR,884908800,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,home,Plymouth Argyle,Rami Al Hajj,rami-al-hajj,R. Al Hajj,M,22,180.0,219,M,978289,EUR,1000684800,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,home,Plymouth Argyle,Bali Mumba,mumba-bali,B. Mumba,M,19,168.0,220,M,933320,EUR,1002499200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,home,Plymouth Argyle,Jordan Houghton,jordan-houghton,J. Houghton,M,4,183.0,36,M,846043,EUR,815529600,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,home,Plymouth Argyle,Michael Baidoo,michael-baidoo,M. Baidoo,F,10,174.0,621,M,885863,EUR,926640000,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188.0,9884,M,827362,EUR,911779200,G,62,62,False,23.0,19.0,7.0,3.0,0.0,16.0,17.0,3.0,6.0,10.0,,1.0,1.0,90.0,35.0,7.0,4.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,caoimhinkelleher98,1.0,,,,,,1.0,1.0,,,
13329566,away,Liverpool,James McConnell,mcconnell-james,J. McConnell,M,16,180.0,2762,M,1138428,EUR,1095033600,D,53,53,False,46.0,32.0,3.0,,0.0,11.0,17.0,21.0,29.0,7.0,,,,90.0,65.0,7.1,18.0,3,1.0,1.0,3.0,3.0,1.0,4.0,,1.0,1.0,1.0,,,,James McConnell,,3.0,,,,1.0,,1.0,1.0,,1.0,,,,,3.0,,,1.0,,
13329566,away,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190.0,10330,M,1003339,EUR,1043798400,D,78,78,False,101.0,93.0,12.0,6.0,0.0,54.0,55.0,39.0,47.0,3.0,,,,90.0,119.0,6.9,12.0,1,2.0,4.0,5.0,6.0,1.0,5.0,2.0,,,2.0,,,,,,1.0,1.0,2.0,,,,1.0,,jarellquansah,,,,,,,,,,1.0,
13329566,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188.0,14092,M,318927,EUR,864345600,D,2,2,False,14.0,13.0,1.0,,0.0,12.0,12.0,1.0,2.0,1.0,,,,11.0,19.0,6.8,1.0,0,,,,,,2.0,,,,,,1.0,,,,,,,True,,,,,joegomez5,,,,,,,,,,,
13329566,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178.0,16094,M,786259,EUR,831859200,D,21,21,False,77.0,67.0,2.0,,0.0,28.0,35.0,40.0,53.0,6.0,,,,90.0,117.0,7.3,23.0,0,1.0,1.0,1.0,4.0,,4.0,,2.0,2.0,,,,1.0,,,3.0,11.0,,,1.0,1.0,,,TK21,,,,1.0,1.0,2.0,,,,,
13329566,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170.0,20968,M,955245,EUR,1049414400,M,19,19,False,59.0,42.0,13.0,6.0,0.0,10.0,13.0,32.0,47.0,1.0,,,,90.0,71.0,6.7,20.0,1,,1.0,1.0,3.0,,,,1.0,,,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,1.0,harvelliott,,,,,,1.0,,,,,1.0
13329566,away,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178.0,19826,M,143040,EUR,729216000,M,3,3,False,110.0,99.0,9.0,3.0,0.0,74.0,75.0,25.0,35.0,1.0,,,,90.0,129.0,7.2,14.0,0,5.0,7.0,6.0,9.0,,7.0,3.0,2.0,2.0,,,1.0,,,,2.0,,1.0,,,,,,endowataru,,,,,,,,,,,
13329566,away,Liverpool,Trey Nyoni,nyoni-trey,T. Nyoni,M,42,180.0,9789,M,1445945,EUR,1183161600,M,98,98,False,39.0,37.0,4.0,4.0,0.0,15.0,15.0,22.0,24.0,5.0,,,,76.0,52.0,6.8,5.0,1,1.0,,4.0,5.0,,1.0,1.0,3.0,1.0,2.0,2.0,,,,,2.0,,1.0,,,,,1.0,TNyoni,,,,,,1.0,,,,,
13329566,away,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175.0,40103,M,845386,EUR,877737600,F,14,14,False,29.0,19.0,,,0.0,9.0,11.0,11.0,22.0,4.0,,,,90.0,61.0,6.2,29.0,2,,,13.0,4.0,1.0,,,2.0,2.0,1.0,,,,,,2.0,4.0,3.0,,10.0,1.0,1.0,1.0,FedeChiesa,,,,1.0,1.0,1.0,,,1.0,,
13329566,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178.0,30963,M,606164,EUR,849657600,F,20,20,False,18.0,7.0,3.0,,0.0,2.0,3.0,5.0,15.0,1.0,,,,90.0,31.0,6.6,16.0,1,6.0,3.0,12.0,5.0,,1.0,1.0,,,1.0,2.0,,,,,1.0,,2.0,,3.0,1.0,,,DiogoJ18,1.0,,,,,,,,,,
13329566,away,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178.0,143410,M,883537,EUR,853113600,F,7,7,False,44.0,37.0,5.0,3.0,0.0,9.0,11.0,28.0,34.0,4.0,,,,90.0,61.0,6.7,14.0,1,1.0,,5.0,4.0,,,,,,2.0,2.0,,,,,4.0,1.0,2.0,,2.0,2.0,,1.0,LuisDíaz,,,,,,1.0,,,,,
13329566,away,Liverpool,Isaac Mabaya,isaac-mabaya,I. Mabaya,M,2,186.0,1497,M,1148511,EUR,1095811200,D,52,52,True,27.0,26.0,2.0,1.0,0.0,18.0,18.0,8.0,10.0,,,,,47.0,48.0,6.4,10.0,0,,1.0,3.0,1.0,1.0,3.0,1.0,,,,,1.0,,Isaac Mabaya,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,
13329566,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188.0,70302,M,924871,EUR,930182400,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,32.0,5.0,6.5,,2,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,Darwin,1.0,,,,,,,,,1.0,
13329566,away,Liverpool,Trent Kone Doherty,kone-doherty-trent,T. K. Doherty,F,11,175.0,1618,M,1149857,EUR,1151625600,F,51,51,True,5.0,4.0,,,0.0,2.0,2.0,3.0,4.0,1.0,,,,14.0,11.0,6.7,1.0,1,,,,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,
13329566,away,Liverpool,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190.0,4413,M,927359,EUR,995846400,G,56,56,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,away,Liverpool,Amara Nallo,amara-nallo,A. Nallo,D,4,186.0,3266,M,1550811,EUR,1163808000,D,65,65,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,away,Liverpool,James Norris,norris-james,J. Norris,D,18,172.0,791,M,999133,EUR,1049414400,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329566,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185.0,17589,M,927353,EUR,980812800,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,curtisjones,,,,,,,,,,,
13329566,away,Liverpool,Ranel Young,ranel-young,R. Young,F,,,273,M,1403120,EUR,1135555200,F,82,82,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ranel Young,,,,,,,,,,,,,,,,,,,,,
13329566,away,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174.0,27166,M,1881902,EUR,1219881600,F,73,73,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Rio Ngumoha,,,,,,,,,,,,,,,,,,,,,
