match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_ownGoals
12530675,home,Konyaspor,Melih Bostan,,,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,91,91,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,9.0,2.0,6.5,,0.00015425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,home,Konyaspor,Jakub Słowik,,,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,home,Konyaspor,Yasir Subaşı,,,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,home,Konyaspor,Abdurrahman Üresin,Abdurrahman Üresin,,abdurrahman-uresin,A. Üresin,D,77,178,50,M,1618260,EUR,1073260800,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,home,Konyaspor,Muzaffer Utku Eriş,,,muzaffer-utku-eris,M. U. Eriş,D,37,186,38,M,1981253,EUR,1153267200,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,home,Konyaspor,Morten Bjørlo,,,morten-bjorlo,M. Bjorlo,M,42,176,156,M,921358,EUR,812764800,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,away,Adana Demirspor,Murat Uğur Eser,Murat Ugur Eser,,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,25,25,False,28.0,16.0,19.0,7.0,0.0,14.0,15.0,2.0,13.0,5.0,5.0,5.0,90.0,36.0,6.9,12.0,0.00017129,0,-0.6545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12530675,away,Adana Demirspor,Arda Kurtulan,Arda Kurtulan,,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,D,99,99,False,20.0,11.0,1.0,,0.0,6.0,10.0,6.0,13.0,5.0,,,90.0,51.0,6.2,16.0,0.00620999,0,,3.0,1.0,10.0,5.0,4.0,7.0,1.0,1.0,,2.0,,2.0,3.0,1.0,,,,,3.0,,,,3.0,,,1.0,1.0,,,,,,,,
12530675,away,Adana Demirspor,Tolga Kalender,,,tolga-kalender,T. Kalender,D,5,191,42,M,903851,EUR,998006400,D,55,55,False,28.0,24.0,3.0,1.0,0.0,17.0,20.0,7.0,8.0,6.0,,,90.0,49.0,6.8,7.0,0.00671299,1,,,,3.0,5.0,1.0,3.0,1.0,4.0,3.0,,,2.0,,,,,1.0,,1.0,,0.0108,0.1848,1.0,,,,,,,,,,,,
12530675,away,Adana Demirspor,Burhan Ersoy,,,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,D,24,24,False,13.0,12.0,,,0.0,12.0,13.0,,,2.0,,,90.0,21.0,5.6,2.0,8.176e-05,0,,,,3.0,,1.0,3.0,1.0,,,,,2.0,,,,,,,,,,,,,True,,1.0,,,,,,,1.0,
12530675,away,Adana Demirspor,Abdulsamet Burak,,,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,51.0,43.0,4.0,2.0,0.0,29.0,33.0,15.0,19.0,6.0,,,90.0,63.0,6.1,9.0,0.0341647,0,,1.0,1.0,6.0,1.0,1.0,4.0,,,,,1.0,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0
12530675,away,Adana Demirspor,Osman Kaynak,,,osman-kaynak,O. Kaynak,D,77,175,21,M,1170288,EUR,1147651200,D,87,87,False,16.0,12.0,,,0.0,8.0,10.0,4.0,6.0,2.0,,,62.0,28.0,6.5,8.0,0.00241452,0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,
12530675,away,Adana Demirspor,Bunyamin Balat,,,bunyamin-balat,B. Balat,M,,172,28,M,996317,EUR,852422400,M,21,21,False,27.0,22.0,3.0,1.0,0.0,14.0,14.0,8.0,14.0,4.0,,,90.0,49.0,6.3,13.0,0.0149569,0,,1.0,,8.0,7.0,4.0,3.0,,4.0,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,4.0,3.0,,,,,,,,
12530675,away,Adana Demirspor,Maestro,,,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,32.0,31.0,,,0.0,24.0,24.0,7.0,8.0,7.0,,,81.0,46.0,6.9,5.0,0.00637156,0,,,,5.0,4.0,1.0,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,2.0,,,1.0,3.0,,,,,,,,
12530675,away,Adana Demirspor,Tayfun Aydoğan,,,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,8,8,False,39.0,36.0,4.0,4.0,0.0,21.0,22.0,16.0,20.0,3.0,,,90.0,47.0,6.6,6.0,0.0402986,1,,3.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,0.0237,,,1.0,,,,,,,,,,,
12530675,away,Adana Demirspor,Salih Kavrazlı,,,salih-kavrazli,S. Kavrazlı,F,28,178,109,M,964233,EUR,1016236800,F,28,28,False,11.0,8.0,,,0.0,7.0,7.0,1.0,4.0,1.0,,,55.0,16.0,7.2,4.0,0.00068199,2,,,,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,0.0706,0.1885,1.0,,,,1.0,,,,,,,,
12530675,away,Adana Demirspor,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,11,11,False,10.0,8.0,,,0.0,5.0,6.0,3.0,4.0,3.0,,,81.0,26.0,7.1,6.0,0.00140784,1,,,,2.0,7.0,,,,,,,,1.0,2.0,2.0,,,1.0,,1.0,5.0,0.0451,0.2639,,,,1.0,3.0,,,,,,,,
12530675,away,Adana Demirspor,İzzet Çelik,,,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,True,15.0,10.0,1.0,,0.0,2.0,3.0,8.0,12.0,4.0,,,35.0,25.0,6.5,8.0,0.00705672,0,,,,5.0,5.0,1.0,,1.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,,,
12530675,away,Adana Demirspor,Nabil Alioui,,,alioui-nabil,N. Alioui,F,10,175,374,M,873049,EUR,919296000,F,10,10,True,10.0,9.0,,,0.0,3.0,3.0,6.0,9.0,3.0,,,28.0,17.0,6.5,6.0,0.00542898,0,,2.0,,2.0,1.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
12530675,away,Adana Demirspor,Ali Yavuz Kol,,,ali-yavuz-kol,A. Y. Kol,M,11,175,109,M,910091,EUR,980726400,F,80,80,True,6.0,6.0,,,0.0,1.0,1.0,6.0,6.0,1.0,,,9.0,12.0,6.5,4.0,0.0250659,0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,
12530675,away,Adana Demirspor,Ozan Demirbağ,Ozan Demirbag,,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,F,60,60,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,9.0,5.0,6.6,1.0,0.00236924,1,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,,,0.0198,,,,,,,,,,,,,,
12530675,away,Adana Demirspor,Deniz Eren Dönmezer,,,donmezer-deniz-eren,D. E. Donmezer,G,27,190,590,M,1550760,EUR,1221955200,G,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,away,Adana Demirspor,Vedat Karakuş,,,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,away,Adana Demirspor,Ali Arda Yildiz,,,yildiz-ali-arda,A. A. Yildiz,D,61,183,12,M,2086501,EUR,1176681600,D,61,61,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,away,Adana Demirspor,Aksel Aktaş,,,aksel-aktas,A. Aktaş,M,,177,26,M,863172,EUR,931996800,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,away,Adana Demirspor,Gokdeniz Tunc,,,tunc-gokdeniz,G. Tunc,F,22,176,9,M,2086510,EUR,1154908800,F,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530675,away,Adana Demirspor,Breyton Fougeu,Breyton,Fougeu,breyton-fougeu,B. Fougeu,F,,175,51,M,1545020,EUR,1073347200,F,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
