match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,player_firstName,player_lastName,captain,stat_goals,stat_errorLeadToAShot,player_sofascoreId,stat_totalOffside
12499448,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,30.0,22.0,2.0,1.0,0.0,11.0,12.0,12.0,19.0,1.0,7.0,,,,,89.0,54.0,8.1,21.0,0.0304707,1.0,3,,,14.0,4.0,7.0,1.0,,3.0,1.0,0.9573,2.0,4.0,2.0,1.0,1.0,2.0,,2.0,1.6022,,,1.0,,,1.0,,,True,2.0,,,
12499448,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,,,17.0,16.0,6.5,3.0,0.00187939,,0,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499448,home,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,3.0,4.0,,2.0,0.00934717,,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499448,home,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,,,,,0.0,,,,,,,,,,,1.0,2.0,,,0.00022237,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Nikolas Veratschnig,,,,,,
12499448,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,,,,,0.0,,,,,,,,,,,1.0,3.0,,,,,3,,,1.0,,,2.0,,,,0.2875,1.0,,,,,,1.0,1.0,0.1172,,,,,,,,,,,,,
12499448,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499448,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499448,home,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499448,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499448,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499448,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,33.0,21.0,20.0,8.0,0.0,14.0,17.0,7.0,16.0,1.0,13.0,,6.0,6.0,1.0,90.0,47.0,7.7,12.0,0.00579082,,0,1.2679,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
12499448,away,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,D,3,3,False,16.0,11.0,2.0,1.0,0.0,5.0,6.0,6.0,11.0,1.0,2.0,,,,,45.0,25.0,5.8,9.0,0.00213225,,0,,,3.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,
12499448,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,44.0,36.0,2.0,1.0,0.0,28.0,31.0,8.0,13.0,9.0,9.0,,,,,90.0,70.0,7.5,9.0,0.0124345,1.0,0,,,2.0,2.0,1.0,,3.0,2.0,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,
12499448,away,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,53.0,43.0,6.0,4.0,0.0,31.0,36.0,12.0,17.0,8.0,7.0,,,,,90.0,82.0,6.6,16.0,0.020078,,1,,3.0,5.0,4.0,2.0,,3.0,1.0,1.0,0.0454,1.0,4.0,1.0,,1.0,,1.0,1.0,0.1764,,,,,,,,,,,1.0,,
12499448,away,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,False,42.0,31.0,4.0,,0.0,22.0,26.0,9.0,18.0,3.0,1.0,,,,,79.0,67.0,6.3,19.0,0.0176408,,0,,4.0,6.0,8.0,2.0,,,2.0,1.0,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,2.0,,,,,,,
12499448,away,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,42.0,32.0,2.0,1.0,0.0,12.0,15.0,20.0,28.0,4.0,6.0,,,,,90.0,58.0,6.8,13.0,0.016395,,1,,1.0,3.0,4.0,2.0,,,2.0,2.0,0.0317,,,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,
12499448,away,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,False,48.0,34.0,7.0,4.0,0.0,16.0,20.0,19.0,32.0,3.0,12.0,,,,,90.0,85.0,7.8,22.0,0.047387,1.0,3,,,3.0,14.0,,2.0,1.0,12.0,8.0,0.0561,,2.0,1.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,
12499448,away,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,M,23,23,False,18.0,16.0,1.0,,0.0,8.0,8.0,8.0,10.0,2.0,3.0,,,,,90.0,44.0,7.0,11.0,0.00899806,,1,,1.0,6.0,11.0,2.0,,,6.0,3.0,0.0193,,5.0,3.0,,,3.0,,1.0,0.009,2.0,,,,,2.0,,,,,,ahlozek,
12499448,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,21.0,16.0,,,0.0,9.0,11.0,8.0,11.0,1.0,4.0,,,,,68.0,41.0,6.3,14.0,0.366145,1.0,0,,,7.0,5.0,3.0,,,1.0,,,1.0,3.0,1.0,1.0,,4.0,,,,2.0,,1.0,,,2.0,,,,,,andrejkramaric,1.0
12499448,away,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,M,29,29,False,30.0,23.0,,,0.0,7.0,7.0,16.0,24.0,,5.0,,,,,79.0,51.0,6.0,18.0,0.155017,1.0,2,,1.0,9.0,4.0,3.0,2.0,,1.0,1.0,0.1904,,2.0,,1.0,1.0,6.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0
12499448,away,TSG Hoffenheim,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,26,26,False,16.0,11.0,,,0.0,5.0,7.0,6.0,9.0,2.0,,,,,,68.0,23.0,6.8,9.0,0.0447145,1.0,0,,6.0,7.0,6.0,1.0,,,,,,4.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12499448,away,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,17.0,14.0,1.0,1.0,0.0,6.0,8.0,8.0,11.0,1.0,2.0,,,,,45.0,35.0,7.0,8.0,0.00803168,,0,,,3.0,5.0,1.0,,,2.0,2.0,,2.0,1.0,,2.0,,,,,,,,,,,3.0,,,,,,,
12499448,away,TSG Hoffenheim,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1517,M,1030711,EUR,965606400,D,19,19,True,14.0,10.0,3.0,,0.0,2.0,4.0,8.0,10.0,,,,,,,22.0,26.0,6.6,7.0,0.00857906,,1,,,1.0,,1.0,1.0,2.0,,,0.0426,,1.0,,,,,,,,,,,,,,,,,,,,
12499448,away,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,1418703,EUR,1137283200,F,33,33,True,9.0,6.0,,,0.0,,1.0,6.0,8.0,1.0,,,,,,22.0,17.0,6.8,4.0,0.00832533,1.0,0,,1.0,2.0,5.0,1.0,,,3.0,3.0,,1.0,,,,,,,,,,,,,,1.0,Max Moerstedt,,,,,,
12499448,away,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,11.0,4.0,6.6,2.0,0.095852,1.0,0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499448,away,TSG Hoffenheim,Mergim Berisha,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,10,10,True,1.0,,,,0.0,,,,1.0,,,,,,,11.0,4.0,6.7,1.0,,,1,,,2.0,,,,,,,0.0539,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,
12499448,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499448,away,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499448,away,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Umut Tohumcu,,,,,,
12499448,away,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,796358,EUR,821318400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
