match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_totalContest,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyMiss,captain,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,player_sofascoreId,stat_penaltyConceded,stat_goalAssist,stat_goals
10407183,home,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,False,12.0,7.0,1.0,,5.0,8.0,2.0,4.0,3.0,3.0,,90.0,22.0,6.5,7.0,1,,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
10407183,home,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,11,11,True,24.0,17.0,1.0,,4.0,5.0,13.0,19.0,,3.0,,45.0,40.0,6.9,14.0,4,,,,,1.0,6.0,4.0,1.0,1.0,,2.0,2.0,,,,,2.0,4.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,
10407183,home,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193,127,M,95375,EUR,729820800,M,10,10,True,6.0,6.0,,,,,7.0,11.0,,,,18.0,13.0,6.6,5.0,0,,,5.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10407183,home,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,True,3.0,3.0,,,,,3.0,5.0,,,,9.0,7.0,6.6,2.0,0,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10407183,home,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,271,M,923972,EUR,991872000,D,25,25,True,2.0,,,,,1.0,,1.0,,,,9.0,4.0,6.6,2.0,0,,,,1.0,2.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10407183,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,420,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407183,home,Oud-Heverlee Leuven,Mandela Keita,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,27,27,True,,,,,,,,,,,,,,,,0,Mandela Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407183,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,105,M,1388434,EUR,988070400,M,43,43,True,,,,,,,,,,,,,,,,0,Nachon Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407183,away,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1412,M,934385,EUR,1014681600,G,26,26,False,27.0,18.0,23.0,14.0,5.0,5.0,13.0,22.0,,10.0,,90.0,40.0,9.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,7.0,,,,
10407183,away,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,D,23,23,False,44.0,36.0,6.0,3.0,15.0,18.0,21.0,26.0,2.0,4.0,,90.0,62.0,7.3,9.0,0,,,,1.0,,2.0,4.0,,,,1.0,,,4.0,3.0,1.0,,,,2.0,,,,,,,,,,,,daniel.chitiva,,,
10407183,away,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4437,M,839095,EUR,920937600,D,46,46,False,43.0,40.0,2.0,1.0,13.0,13.0,27.0,30.0,3.0,3.0,,90.0,52.0,6.8,3.0,2,,,,1.0,3.0,2.0,4.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,
10407183,away,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,2,2,False,46.0,41.0,4.0,2.0,18.0,20.0,23.0,26.0,2.0,2.0,,90.0,53.0,7.3,5.0,2,,,,1.0,2.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
10407183,away,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,771,M,856129,EUR,905126400,D,5,5,False,26.0,23.0,2.0,1.0,8.0,8.0,15.0,18.0,,3.0,,90.0,46.0,6.9,9.0,1,,,,1.0,,2.0,2.0,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
10407183,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,419,M,801025,EUR,855187200,M,8,8,False,15.0,12.0,1.0,1.0,1.0,1.0,11.0,14.0,6.0,2.0,,90.0,28.0,7.0,4.0,1,,,,1.0,2.0,5.0,4.0,1.0,,1.0,,,,2.0,,2.0,1.0,,1.0,,,1.0,,,,,True,,,,,,,,
10407183,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,359,M,198282,EUR,703900800,M,17,17,False,33.0,31.0,1.0,,6.0,6.0,25.0,27.0,3.0,5.0,,90.0,55.0,7.2,5.0,2,,,,2.0,1.0,5.0,9.0,1.0,,1.0,,3.0,1.0,3.0,2.0,,,3.0,,4.0,,2.0,2.0,,1.0,,,,,,,,,,
10407183,away,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3058,M,881844,EUR,887760000,M,77,77,False,16.0,12.0,,,3.0,3.0,9.0,13.0,,2.0,,43.0,22.0,5.7,7.0,1,,,,,,4.0,1.0,1.0,,,1.0,,,,,2.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,
10407183,away,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,34,34,False,35.0,28.0,3.0,2.0,11.0,11.0,17.0,25.0,,5.0,,59.0,41.0,6.9,10.0,0,Bilal,El Khannouss,1.0,,,1.0,2.0,,,,2.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,bilalekns_34,,,
10407183,away,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,M,11,11,False,36.0,32.0,,,10.0,10.0,24.0,36.0,,8.0,,89.0,62.0,7.3,17.0,0,,,10.0,,,5.0,4.0,,,1.0,2.0,,,3.0,,1.0,1.0,3.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,1.0,
10407183,away,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,False,17.0,12.0,,,2.0,2.0,10.0,15.0,1.0,,,76.0,38.0,7.2,17.0,3,,,,3.0,4.0,12.0,7.0,1.0,1.0,,5.0,2.0,,,,3.0,1.0,2.0,,1.0,,5.0,1.0,,1.0,,,,,,,,,,1.0
10407183,away,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2679,M,901285,EUR,886291200,F,28,28,True,13.0,6.0,2.0,,3.0,4.0,3.0,10.0,,5.0,,31.0,22.0,6.5,10.0,1,,,1.0,,1.0,4.0,3.0,,,,,2.0,,,,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,
10407183,away,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16107,M,825088,EUR,725068800,F,7,7,True,3.0,1.0,,,,,1.0,3.0,,1.0,,14.0,7.0,6.6,5.0,0,,,,1.0,1.0,1.0,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,samagoal77,,,
10407183,away,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,True,1.0,,,,,,,1.0,,,,1.0,2.0,,1.0,0,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407183,away,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407183,away,KRC Genk,Matisse Didden,matisse-didden,M. Didden,D,40,198,168,M,996992,EUR,1002499200,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407183,away,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,809,M,989877,EUR,973036800,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407183,away,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,467,M,1086924,EUR,1015200000,M,25,25,True,,,,,,,,,,,,,,,,0,Alejandro Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
