match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim
12499577,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,44.0,29.0,22.0,7.0,0.0,25.0,27.0,4.0,17.0,1.0,1.0,11.0,3.0,1.0,4.0,1.0,1.0,90.0,59.0,7.3,15.0,0.0387396,0,0.4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499577,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,35.0,26.0,8.0,4.0,0.0,9.0,11.0,17.0,27.0,2.0,2.0,2.0,,,,,,88.0,60.0,6.9,15.0,0.0455395,0,,,,3.0,4.0,2.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499577,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,50.0,43.0,3.0,1.0,0.0,26.0,27.0,17.0,23.0,5.0,1.0,4.0,,,,,,90.0,62.0,6.7,8.0,0.00432743,1,,,,,3.0,4.0,,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0878,,,,,,,,,,,,,,,,
12499577,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,False,83.0,75.0,9.0,4.0,0.0,40.0,40.0,35.0,43.0,6.0,2.0,7.0,,,,,,90.0,102.0,6.9,10.0,0.0429271,2,,,,,6.0,4.0,3.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,0.0502,1.0,2.0,1.0,1.0,0.0906,,,,,,,,,,,
12499577,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,D,16,16,False,50.0,43.0,,,0.0,11.0,12.0,34.0,45.0,5.0,1.0,2.0,,,,,,90.0,73.0,6.8,18.0,0.238567,0,,,,7.0,2.0,1.0,1.0,,1.0,3.0,2.0,1.0,,,1.0,,,,,2.0,,,,,jakub.kaminskii,2.0,,,,,,,,,
12499577,home,VfL Wolfsburg,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,8,8,False,33.0,27.0,2.0,,0.0,14.0,15.0,13.0,18.0,3.0,2.0,5.0,,,,,,45.0,39.0,6.9,6.0,0.0211457,1,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,0.0653,,,,,,,,1.0,,,,,,,,
12499577,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,38.0,29.0,1.0,,0.0,8.0,9.0,22.0,36.0,6.0,2.0,3.0,,,,,,90.0,66.0,7.5,19.0,0.134052,3,,,,7.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,1.0,,1.0,0.1383,,1.0,2.0,,0.1376,,1.0,,1.0,1.0,,,,,,
12499577,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,64.0,55.0,9.0,5.0,0.0,26.0,28.0,30.0,38.0,2.0,,7.0,,,,,,90.0,81.0,7.2,11.0,0.0640306,1,,,,2.0,9.0,1.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,6.0,1.0,0.0175,,,,,,,1.0,,,,True,,,,,
12499577,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,14.0,13.0,,,0.0,5.0,6.0,8.0,8.0,1.0,,3.0,,,,,,71.0,23.0,6.6,4.0,0.00743573,2,,,,,4.0,1.0,,,2.0,,,2.0,,,,,2.0,,0.0649,1.0,,,,,,,,2.0,,,,,,,
12499577,home,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,M,11,11,False,21.0,19.0,1.0,,0.0,8.0,8.0,11.0,15.0,2.0,,2.0,,,,,,70.0,37.0,6.9,6.0,0.0125168,2,,,,2.0,6.0,,2.0,1.0,,,,,1.0,,,,3.0,1.0,0.1601,1.0,1.0,1.0,,0.0264,,,,1.0,,,,,,,
12499577,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,F,39,39,False,17.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,12.0,6.0,2.0,5.0,,,,,,71.0,33.0,6.6,11.0,0.016936,2,,,,,4.0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,0.5139,2.0,1.0,,,,,,,1.0,,,1.0,,,,
12499577,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,True,18.0,8.0,,,1.0,1.0,4.0,7.0,17.0,4.0,,3.0,,,,,,45.0,28.0,6.6,17.0,0.0894704,1,,Mohamed El Amine Amoura,,3.0,1.0,,,,,2.0,1.0,,3.0,1.0,,,1.0,,0.0614,,,,,,amoura9,,,,,,,,,,
12499577,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,7.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,8.0,1.0,,,,,,,,20.0,10.0,6.8,2.0,0.088517,1,,,,2.0,1.0,,,,,2.0,1.0,1.0,,,,,,,0.0923,,,,,,,,,1.0,,,,,,,
12499577,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,14.0,14.0,,,0.0,4.0,4.0,10.0,10.0,,,2.0,,,,,,19.0,21.0,6.9,1.0,0.045699,0,,,,,4.0,,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,
12499577,home,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,2.0,,,,,,,,19.0,11.0,6.6,4.0,0.00520803,2,,,,,1.0,,,,,,2.0,1.0,,,,,,,0.3307,,,,,,,,,2.0,,,,,,,
12499577,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,True,4.0,3.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,,,,8.0,9.0,6.6,3.0,0.00799796,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12499577,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499577,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499577,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,Bence Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499577,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499577,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,23.0,19.0,9.0,5.0,0.0,16.0,16.0,3.0,7.0,,,6.0,1.0,,2.0,,,45.0,29.0,6.9,4.0,0.00161818,0,0.1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
12499577,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,29.0,25.0,7.0,6.0,0.0,13.0,17.0,12.0,12.0,3.0,,8.0,,,,,,90.0,46.0,7.0,7.0,0.0215913,0,,,,,4.0,5.0,2.0,2.0,,,,2.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
12499577,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,32.0,25.0,6.0,2.0,0.0,19.0,23.0,6.0,9.0,4.0,1.0,3.0,,,,,,90.0,54.0,7.1,9.0,0.00697778,0,,,,,7.0,9.0,4.0,3.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12499577,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,43.0,36.0,6.0,3.0,0.0,27.0,31.0,9.0,12.0,3.0,,1.0,,,,,,90.0,59.0,7.1,7.0,0.0050456,0,,,,,4.0,8.0,,,,,2.0,4.0,,,3.0,,,1.0,,,,,,,,,,,,,,1.0,,,
12499577,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,42.0,31.0,7.0,3.0,0.0,24.0,29.0,7.0,13.0,4.0,2.0,4.0,,,,,,90.0,66.0,7.3,16.0,0.00637592,1,,,,,3.0,8.0,,,,,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,0.0377,,1.0,,,,,,,,,,,,1.0,,
12499577,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,2.0,,2.0,,,,,,45.0,14.0,6.6,2.0,0.0100845,0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,MarioGotze,,,,,,,,,,
12499577,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,31.0,28.0,2.0,1.0,0.0,19.0,22.0,9.0,9.0,3.0,1.0,3.0,,,,,,90.0,41.0,6.4,3.0,0.00587476,0,,,,,,3.0,,,,,,,,,,1.0,,2.0,,,,,,,ellyes_skhiri,,,,,,,,,1.0,
12499577,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,34.0,30.0,5.0,2.0,0.0,14.0,17.0,16.0,17.0,6.0,,6.0,,,,,,85.0,42.0,6.7,5.0,0.0197387,0,,Hugo Larsson,,,3.0,2.0,,,,1.0,1.0,2.0,2.0,,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,
12499577,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,M,29,29,False,23.0,14.0,2.0,1.0,0.0,9.0,12.0,6.0,16.0,3.0,,5.0,,,,,,67.0,43.0,6.9,20.0,0.0683384,0,,,,5.0,2.0,,,,2.0,2.0,,1.0,2.0,,,2.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
