match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalShots,player_firstName,player_lastName,stat_goals
11481877,home,Catanzaro,Andrea Fulignati,andrea-fulignati,A. Fulignati,G,21,188,47,M,293295,EUR,783561600,G,1.0,1,False,0,,,
11481877,home,Catanzaro,Stefano Scognamillo,stefano-scognamillo,S. Scognamillo,D,14,183,65,M,169485,EUR,768009600,D,14.0,14,False,0,,,
11481877,home,Catanzaro,Dimo Krastev,dimo-krastev,D. Krastev,D,5,195,237,M,936510,EUR,1044835200,D,5.0,5,False,0,,,
11481877,home,Catanzaro,Nicolò Brighenti,nicolo-brighenti,N. Brighenti,D,23,178,44,M,137946,EUR,617932800,M,23.0,23,False,0,,,
11481877,home,Catanzaro,Jari Vandeputte,jari-vandeputte,J. Vandeputte,M,27,174,901,M,318645,EUR,824256000,M,27.0,27,False,0,,,
11481877,home,Catanzaro,Dimitrios Sounas,dimitrios-sounas,D. Sounas,M,24,177,96,M,257975,EUR,776649600,M,24.0,24,False,0,,,
11481877,home,Catanzaro,Andrea Ghion,andrea-ghion,A. Ghion,M,18,180,63,M,928879,EUR,951264000,D,18.0,18,False,0,,,
11481877,home,Catanzaro,Luca Verna,luca-verna,L. Verna,M,15,184,24,M,217472,EUR,740620800,M,8.0,8,False,0,,,
11481877,home,Catanzaro,Mario Šitum,mario-situm,M. Šitum,M,18,177,112,M,108030,EUR,702345600,M,92.0,92,False,0,,,
11481877,home,Catanzaro,Enrico Brignola,brignola-enrico,E. Brignola,F,11,168,67,M,849009,EUR,931392000,F,17.0,17,False,0,,,
11481877,home,Catanzaro,Alessio Curcio,alessio-curcio,A. Curcio,M,10,180,46,M,131534,EUR,637200000,F,21.0,21,False,0,,,1.0
11481877,away,Foggia,Joaquin Domingo Dalmasso,joaquin-domingo,J. Domingo,G,22,198,11,M,1137000,EUR,956793600,G,22.0,22,False,0,,,
11481877,away,Foggia,Alessandro Garattoni,alessandro-garattoni,A. Garattoni,D,7,180,9,M,888757,EUR,885513600,M,2.0,2,False,0,,,
11481877,away,Foggia,Tomislav Papazov,papazov-tomislav,T. Papazov,D,,183,32,M,932716,EUR,998611200,M,24.0,24,False,0,,,
11481877,away,Foggia,Alberto Rizzo,alberto-rizzo,A. Rizzo,D,3,175,21,M,548654,EUR,861926400,D,3.0,3,False,0,,,
11481877,away,Foggia,Gianmarco Antonacci,gianmarco-antonacci,G. Antonacci,M,,180,6,M,954634,EUR,978307200,M,16.0,16,False,0,,,
11481877,away,Foggia,Jacopo Martini,martini-jacopo,J. Martini,M,6,178,54,M,1137136,EUR,1104192000,D,6.0,6,False,0,,,
11481877,away,Foggia,Andrea Marino,marino-andrea,A. Marino,M,6,184,14,M,977729,EUR,987897600,M,8.0,8,False,0,,,
11481877,away,Foggia,Andrea Schenetti,andrea-schenetti,A. Schenetti,M,,175,18,M,125925,EUR,668476800,D,7.0,7,False,0,,,
11481877,away,Foggia,Diego Peralta,diego-peralta,D. Peralta,M,55,170,32,M,818487,EUR,843782400,F,10.0,10,False,0,,,
11481877,away,Foggia,Giacomo Beretta,giacomo-beretta,G. Beretta,F,9,188,16,M,144481,EUR,700531200,F,11.0,11,False,0,,,
11481877,away,Foggia,Pablo Vitali,pablo-vitali,P. Vitali,M,17,186,25,M,1104680,EUR,1026000000,F,,,False,0,,,
