match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_fouls,stat_expectedGoals,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_challengeLost,stat_keyPass,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_accurateCross,captain,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget
12357186,home,Internacional,Bruno Gomes,,,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,15,15,True,3.0,3.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,13.0,6.0,6.6,2.0,0.0719437,0,,2.0,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
12357186,home,Internacional,Igor Gomes,,,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,3,3,True,4.0,2.0,1.0,,0.0,1.0,3.0,1.0,1.0,2.0,,,,,13.0,8.0,6.6,4.0,0.0006862,0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12357186,home,Internacional,Anthoni,Anthoni,,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,home,Internacional,Robert Renan,Robert Renan,,robert-renan,R. Renan,D,30,186,3212,M,1191278,EUR,1065830400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,home,Internacional,Hugo Mallo,,,hugo-mallo,H. Mallo,D,,174,274,M,83506,EUR,677548800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,home,Internacional,Alexandro Bernabei,,,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,home,Internacional,Matheus Dias,,,dias-matheus,Matheus Dias,M,6,187,234,M,1020610,EUR,1020902400,M,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,home,Internacional,Rômulo Zwarg,,,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,home,Internacional,Gabriel Carvalho,,,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,1485218,EUR,1187308800,M,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Jandrei,,,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,False,42.0,30.0,25.0,14.0,0.0,25.0,30.0,5.0,12.0,5.0,,,,,90.0,49.0,7.1,12.0,0.00079937,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
12357186,away,São Paulo,Igor Vinícius,,,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,39.0,35.0,2.0,2.0,0.0,22.0,25.0,14.0,15.0,8.0,,,,,90.0,64.0,7.3,9.0,0.152811,0,,1.0,,7.0,8.0,,,2.0,2.0,4.0,1.0,,,2.0,,,1.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,,,,
12357186,away,São Paulo,Diego Costa,Diego,Costa,diego-costa,D. Costa,D,4,184,1151,M,995293,EUR,932515200,D,4,4,False,40.0,34.0,6.0,2.0,0.0,30.0,34.0,4.0,6.0,2.0,,,,,90.0,58.0,7.1,7.0,0.0025155,0,,,4.0,6.0,4.0,,,,,,3.0,,13.0,3.0,,,1.0,,,,,1.0,,,,,,,,,
12357186,away,São Paulo,Alan Franco,,,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,49.0,41.0,8.0,4.0,0.0,38.0,40.0,3.0,9.0,7.0,,,,,90.0,60.0,7.1,10.0,0.00243933,1,,,3.0,5.0,5.0,,1.0,2.0,,,1.0,1.0,3.0,1.0,0.0148,,1.0,2.0,,1.0,,2.0,,,,,,,,,
12357186,away,São Paulo,Welington,,,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,False,37.0,26.0,9.0,3.0,0.0,19.0,23.0,7.0,14.0,1.0,,,,,90.0,55.0,6.7,15.0,0.0569493,0,,,1.0,4.0,4.0,2.0,,,,2.0,,,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,
12357186,away,São Paulo,Luiz Gustavo,,,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,False,35.0,29.0,6.0,4.0,0.0,21.0,23.0,8.0,12.0,3.0,,,,,70.0,41.0,6.9,7.0,0.00479267,0,,,1.0,2.0,3.0,,,1.0,1.0,,,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,
12357186,away,São Paulo,Alisson,,,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,42.0,39.0,5.0,4.0,0.0,20.0,23.0,19.0,19.0,3.0,,,,,90.0,54.0,6.4,8.0,0.00548897,1,,,2.0,7.0,4.0,3.0,,1.0,,1.0,1.0,1.0,,1.0,0.0718,,,1.0,,1.0,,,,,,,,,,,
12357186,away,São Paulo,Lucas Moura,,,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,26.0,19.0,2.0,2.0,0.0,7.0,8.0,13.0,21.0,3.0,,,,,81.0,43.0,7.0,13.0,0.0621304,3,,3.0,3.0,3.0,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,0.4931,1.0,1.0,,2.0,1.0,,,1.0,,,,,lucasmoura7,1.0,2.0,0.5444
12357186,away,São Paulo,Luciano,,,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,15.0,12.0,2.0,1.0,0.0,6.0,7.0,6.0,8.0,4.0,,,,,70.0,21.0,6.4,5.0,0.00376878,0,,,,5.0,,1.0,,,,,1.0,,,1.0,,,,1.0,,1.0,,2.0,,,,,,luciano10,,,
12357186,away,São Paulo,Rodrigo Nestor,,,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,False,25.0,21.0,4.0,3.0,0.0,11.0,13.0,10.0,13.0,2.0,,,,,70.0,33.0,6.5,7.0,0.0201544,0,,1.0,,5.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,
12357186,away,São Paulo,Jonathan Calleri,,,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,False,10.0,3.0,2.0,1.0,0.0,,1.0,3.0,9.0,1.0,,,,,87.0,29.0,6.7,14.0,0.00161293,3,,,1.0,6.0,5.0,2.0,,1.0,1.0,3.0,1.0,,3.0,2.0,0.1078,1.0,3.0,,,2.0,,,,True,3.0,,,jocalleri,,2.0,0.1037
12357186,away,São Paulo,Giuliano Galoppo,,,giuliano-galoppo,G. Galoppo,M,34,179,1928,M,926413,EUR,929664000,M,8,8,True,6.0,3.0,1.0,,0.0,1.0,2.0,2.0,4.0,,,,,,20.0,11.0,6.5,5.0,0.00848584,1,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.1031,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Ferreirinha,,,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,F,47,47,True,10.0,8.0,,,0.0,4.0,4.0,6.0,8.0,4.0,,,,,20.0,22.0,7.0,6.0,0.157873,0,,2.0,,5.0,4.0,2.0,,2.0,2.0,1.0,,,,1.0,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,
12357186,away,São Paulo,Erick,,,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,True,5.0,4.0,,,0.0,,,4.0,6.0,,,,,,20.0,10.0,6.9,2.0,0.0258121,0,,1.0,,,4.0,,,1.0,1.0,2.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
12357186,away,São Paulo,André Silva,,,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,2.0,,,,,9.0,4.0,6.5,1.0,0.00129291,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Juan Santos da Silva,,,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,11.0,1.0,6.5,,9.272e-05,0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Young,Young,,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Patryck,,,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Sabino,,,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Moreira,Moreira,,moreira,Moreira,D,45,175,1187,M,1175765,EUR,1085097600,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Wellington Rato,,,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,Michel Araújo,,,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357186,away,São Paulo,William Gomes,William Gomes Carvalho Santos,,william-gomes,W. Gomes,F,7,171,4704,M,1639250,EUR,1142380800,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
