match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_fouls,player_firstName,player_lastName,stat_ownGoals,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork
11352558,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,25.0,17.0,2.0,,0.0,7.0,7.0,10.0,18.0,3.0,,,90.0,40.0,7.5,11.0,0.122983,4,,4.0,1.0,6.0,7.0,,1.0,4.0,,,,,,,1.0,Nicolas Jackson,,,2.0,2.0,4.0,2.0,1.0,,0.2652,0.0564,,,,,3.0,,,,,,,
11352558,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,True,15.0,14.0,2.0,2.0,0.0,3.0,3.0,11.0,13.0,2.0,,,26.0,22.0,7.0,4.0,0.0168712,1,,,,,2.0,,,,,,,2.0,,1.0,,,,,1.0,,,,1.0,,0.0206,0.1008,,,,,,,,,,,,
11352558,home,Chelsea,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,16,16,True,16.0,14.0,2.0,2.0,0.0,5.0,6.0,9.0,10.0,2.0,,,26.0,19.0,7.0,2.0,0.0285101,0,,,,,2.0,,,,,,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11352558,home,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,49218,M,Nkunku,769333,EUR,879465600,F,18,18,True,19.0,17.0,1.0,1.0,0.0,6.0,7.0,11.0,12.0,2.0,,,26.0,25.0,7.0,4.0,0.130739,2,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,0.1164,0.0466,,,,1.0,,,,,,,,
11352558,home,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,9.0,9.0,6.8,1.0,0.00186979,0,,2.0,1.0,3.0,4.0,1.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,home,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,home,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,home,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,away,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,1,1,False,21.0,18.0,7.0,4.0,0.0,16.0,16.0,2.0,5.0,8.0,4.0,4.0,90.0,31.0,6.8,4.0,0.00019933,0,-0.3686,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,1.0,2.0,2.0,,,,
11352558,away,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,37,37,False,15.0,14.0,2.0,1.0,0.0,2.0,3.0,12.0,13.0,1.0,,,70.0,34.0,6.2,6.0,0.00684945,0,,1.0,,5.0,1.0,2.0,,2.0,2.0,,2.0,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
11352558,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,39.0,33.0,6.0,3.0,0.0,19.0,21.0,14.0,18.0,7.0,,,90.0,53.0,6.9,6.0,0.00430582,0,,2.0,1.0,4.0,4.0,2.0,,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11352558,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,42.0,31.0,13.0,7.0,0.0,10.0,13.0,22.0,32.0,4.0,,,84.0,65.0,8.0,13.0,0.0696378,1,,1.0,3.0,6.0,10.0,3.0,,,4.0,2.0,3.0,6.0,4.0,3.0,2.0,,,,,3.0,,1.0,,,0.1134,,,1.0,,1.0,,,,,,,,
11352558,away,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,18.0,13.0,2.0,,0.0,8.0,9.0,7.0,12.0,3.0,,,90.0,34.0,6.0,10.0,0.255215,0,,,,3.0,1.0,1.0,,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,Milos,Kerkez,,1.0,2.0,,,,,,,,2.0,,,,,,,1.0,,,
11352558,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,36.0,33.0,3.0,3.0,0.0,8.0,8.0,26.0,33.0,5.0,,,90.0,51.0,7.2,8.0,0.0254107,1,,1.0,1.0,5.0,3.0,3.0,,,1.0,,3.0,1.0,1.0,5.0,1.0,,,,1.0,2.0,,1.0,,,0.0325,,,1.0,,1.0,,,,,,1.0,,
11352558,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,33.0,25.0,3.0,2.0,0.0,11.0,13.0,15.0,22.0,6.0,,,90.0,57.0,6.4,17.0,0.221352,3,,,,12.0,4.0,4.0,4.0,3.0,2.0,,2.0,4.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,0.3975,,,1.0,,1.0,2.0,,,,,,,
11352558,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,31.0,26.0,2.0,1.0,0.0,6.0,6.0,20.0,28.0,8.0,,,90.0,61.0,7.8,16.0,0.318228,3,,1.0,4.0,7.0,11.0,,3.0,7.0,1.0,,,2.0,2.0,3.0,1.0,,,,1.0,2.0,5.0,,1.0,,0.1957,0.1176,,,,2.0,,,,,,,,
11352558,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,3.0,,,59.0,17.0,6.2,5.0,0.00337528,2,,,,5.0,1.0,2.0,1.0,2.0,,,,1.0,,,,,,,2.0,,,,,,0.1299,,,,,2.0,,,,,,,,
11352558,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,27.0,26.0,2.0,2.0,0.0,6.0,6.0,21.0,23.0,4.0,,,59.0,40.0,7.4,5.0,0.134554,2,,,,,3.0,,,,,,,3.0,2.0,2.0,,,,,1.0,4.0,,,1.0,,0.1375,0.3056,,1.0,,,1.0,,,,,,,
11352558,away,Bournemouth,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,EnesUnal16,336655,EUR,863222400,F,26,26,False,10.0,8.0,,,0.0,3.0,3.0,5.0,8.0,,,,69.0,25.0,7.3,8.0,0.0509232,4,,1.0,5.0,3.0,6.0,,2.0,,1.0,,,,,1.0,,,,,3.0,2.0,,2.0,1.0,,0.697,0.0215,,,1.0,3.0,,,,,,,1.0,
11352558,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,10.0,7.0,,,0.0,3.0,3.0,4.0,7.0,4.0,,,31.0,25.0,7.0,8.0,0.0220629,3,,,1.0,5.0,4.0,,,5.0,,,,2.0,2.0,,1.0,Dango Ouattara,,,1.0,1.0,1.0,,2.0,,0.2216,0.136,,,,,1.0,,,,,,,
11352558,away,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,31.0,6.0,6.3,4.0,,2,,2.0,,3.0,,,,1.0,,,,,,,,,,,2.0,,,,,,0.4815,,,,1.0,2.0,,,,,,,,1.0
11352558,away,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,14,14,True,16.0,12.0,3.0,1.0,0.0,6.0,6.0,6.0,10.0,1.0,,,20.0,18.0,6.4,5.0,0.0190084,0,,1.0,,3.0,,1.0,,,,,,,,,1.0,Alex Scott,,,1.0,,,,,,,,,,,,,,,,,,,
11352558,away,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,7.0,4.0,,,0.0,,,4.0,7.0,,,,21.0,13.0,6.7,4.0,0.00178055,1,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,0.0208,,,,,1.0,,,,,,,,
11352558,away,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,True,7.0,4.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,2.0,,,14.0,8.0,6.6,3.0,0.00168902,0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,away,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,away,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352558,away,Bournemouth,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,,913942,EUR,900374400,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
