match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceMissed,stat_fouls,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_penaltyWon,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded,stat_totalOffside
14064507,home,Metz,Ismaël Guerti,ismael-guerti,I. Guerti,M,29,,222,,1928232,EUR,1091059200,M,29,29,True,7.0,6.0,1.0,,0.0,2.0,2.0,4.0,5.0,,1.0,,,,9.0,11.0,6.5,4.0,0.00148131,,0,,-0.03,0.05,-0.02,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,Ismaël,Guerti,,,,,,,,,,,,,,,
14064507,home,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180.0,636,M,1470032,EUR,1111968000,F,23,23,True,5.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,,3.0,,,,9.0,8.0,7.5,3.0,0.372487,,0,,0.32,0.21,0.14,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,Ibou,Sane,,,,,,,,,,,1.0,,,,
14064507,home,Metz,Romain Jean-Baptiste,romain-jean-baptiste,R. Jean-Baptiste,G,16,,7,M,1426232,EUR,1140480000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064507,home,Metz,Moustapha Diop,moustapha-diop,M. Diop,D,15,188.0,55,,2334272,EUR,1150329600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Moustapha,Diop,,,,,,,,,,,,,,,
14064507,home,Metz,Yannis Lawson,yannis-lawson,Y. Lawson,M,27,179.0,45,M,1656715,EUR,1101081600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yannis Lawson,,,,,,,,,,,,,,,,
14064507,home,Metz,Cléo Mélières,cleo-melieres,C. Mélières,F,25,,14,,1928235,EUR,1113350400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cléo,Mélières,,,,,,,,,,,,,,,
14064507,home,Metz,Joel Asoro,joel-asoro,J. Asoro,F,99,175.0,213,M,825901,EUR,925171200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064507,home,Metz,Morgan Bokele Mputu,morgan-bokele-mputu,M. B. Mputu,F,69,175.0,160,M,1394735,EUR,1079136000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Morgan Bokele Mputu,,,,,,,,,,,,,,,,
14064507,away,RC Lens,Robin Risser,robin-risser,R. Risser,G,40,193.0,833,M,1387161,EUR,1101945600,G,40,40,False,26.0,20.0,11.0,5.0,0.0,19.0,21.0,1.0,5.0,,7.0,3.0,4.0,,90.0,33.0,8.1,6.0,0.0001677,0.8292,0,0.9132,0.06,0.0,-0.15,0.61,,,,,,,,,,,,,,,,,,,,,,Robin Risser,,,,,,,,,,,,,1.0,,,
14064507,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180.0,273,M,369650,EUR,722563200,D,24,24,False,69.0,60.0,3.0,1.0,0.0,26.0,27.0,34.0,42.0,3.0,,,,,88.0,80.0,7.7,11.0,0.0200642,,0,,0.32,0.2,-0.07,,1.0,2.0,1.0,6.0,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,
14064507,away,RC Lens,Samson Baidoo,samson-baidoo,S. Baidoo,D,6,190.0,1272,M,1099117,EUR,1080691200,D,6,6,False,74.0,71.0,7.0,6.0,0.0,45.0,47.0,26.0,27.0,2.0,5.0,,,,90.0,86.0,7.3,5.0,0.0166523,,1,,0.3,0.08,-0.07,,,2.0,3.0,6.0,1.0,,,1.0,,,1.0,,2.0,2.0,,2.0,0.0378,,-0.14,,,,,1.0,,,,1.0,,,,,,,,,,
14064507,away,RC Lens,Matthieu Udol,matthieu-udol,M. Udol,D,14,178.0,453,M,787827,EUR,827280000,D,14,14,False,75.0,68.0,13.0,6.0,0.0,37.0,40.0,31.0,35.0,4.0,7.0,,,,90.0,89.0,6.8,10.0,0.361857,,1,,0.43,0.05,-0.26,,1.0,,5.0,1.0,,1.0,,1.0,,,,,1.0,,,,0.0305,,-0.04,1.0,1.0,,,1.0,,2.0,,1.0,,1.0,,,,,,,,
14064507,away,RC Lens,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8314,M,966849,EUR,932256000,M,23,23,False,39.0,35.0,2.0,,0.0,13.0,14.0,22.0,25.0,,1.0,,,,90.0,52.0,5.8,10.0,0.0312184,,0,,0.06,-0.01,-0.55,,3.0,1.0,6.0,3.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,,s.abdulhamed66,,,,1.0,
14064507,away,RC Lens,Mamadou Sangare,mamadou-sangare,M. Sangare,M,8,181.0,4819,M,1064697,EUR,1025049600,M,8,8,False,54.0,47.0,1.0,1.0,0.0,20.0,21.0,27.0,33.0,1.0,4.0,,,,90.0,68.0,6.4,9.0,0.05669,,2,,-0.06,-0.65,-0.29,,1.0,3.0,4.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,3.0,1.0,,2.0,0.2525,,-0.51,,2.0,Mamadou Sangare,,,1.0,,,2.0,,,1.0,,,,,,,
14064507,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,47.0,45.0,5.0,5.0,0.0,15.0,15.0,30.0,32.0,1.0,4.0,,,,90.0,60.0,6.9,7.0,0.433766,,0,,0.36,0.12,-0.1,,5.0,,6.0,3.0,,1.0,,,,,,1.0,1.0,1.0,,2.0,,,,,3.0,,,2.0,,,,3.0,True,1.0,,,,,,,,
14064507,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179.0,1117,M,822110,EUR,746928000,M,3,3,False,18.0,16.0,1.0,,0.0,9.0,10.0,7.0,8.0,,4.0,,,,63.0,32.0,6.4,5.0,0.0168741,,0,,-0.07,0.05,-0.03,,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
14064507,away,RC Lens,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,10,10,False,48.0,38.0,4.0,2.0,0.0,7.0,8.0,31.0,40.0,,1.0,,,,88.0,68.0,6.5,25.0,0.35183,,1,,0.28,0.09,-0.03,,5.0,,4.0,1.0,,1.0,,1.0,,,,,1.0,1.0,6.0,,0.0758,,-0.32,1.0,2.0,,,,,3.0,,,,1.0,,,,,,,,
14064507,away,RC Lens,Abdallah Sima,abdallah-sima,A.Sima,F,19,188.0,2455,M,1029018,EUR,992736000,F,19,19,False,13.0,10.0,,,0.0,2.0,3.0,8.0,10.0,1.0,,,,,45.0,20.0,6.3,7.0,0.0131414,,1,,-0.28,0.16,-0.01,,,,3.0,1.0,1.0,1.0,,,,,,,1.0,1.0,3.0,,0.0503,,-0.27,,,,,,,,,1.0,,,1.0,,,,,,,
14064507,away,RC Lens,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187.0,6612,M,795228,EUR,884908800,F,11,11,False,6.0,5.0,,,0.0,,,5.0,6.0,1.0,,,,,45.0,12.0,6.1,2.0,0.00165872,,2,,-0.07,-0.07,0.15,,,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,0.7823,0.2754,0.12,,,,,2.0,,1.0,2.0,,,,,,,,,,,1.0
14064507,away,RC Lens,Morgan Guilavogui,morgan-guilavogui,M. Guilavogui,F,29,188.0,3076,M,990743,EUR,889488000,F,29,29,True,13.0,11.0,,,0.0,4.0,4.0,7.0,9.0,,2.0,,,,45.0,20.0,6.1,6.0,0.0937563,,1,,-0.05,0.14,-0.05,,1.0,,7.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,0.0314,,0.0,,2.0,,,2.0,,,,2.0,,,1.0,,MorganGuila,,,,,2.0
14064507,away,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,True,15.0,10.0,2.0,,0.0,4.0,5.0,6.0,10.0,,,,,,45.0,19.0,6.4,6.0,0.0716989,,0,,0.01,0.01,-0.02,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
14064507,away,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,579576,EUR,735782400,D,2,2,True,20.0,17.0,3.0,,0.0,3.0,3.0,14.0,17.0,,1.0,,,,27.0,28.0,6.1,6.0,0.015607,,0,,0.02,0.05,-0.37,,2.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
14064507,away,RC Lens,Andrija Bulatovic,andrija-bulatovic,A. Bulatović,M,5,180.0,569,M,1423504,EUR,1167177600,M,5,5,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,11.0,7.0,6.5,2.0,0.00155929,,0,,-0.04,-0.03,-0.04,,,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
14064507,away,RC Lens,Rayan Fofana,rayan-fofana,R. Fofana,F,38,180.0,522,M,1545376,EUR,1139702400,F,38,38,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,11.0,6.0,6.3,1.0,0.0007437,,1,,-0.05,,-0.06,,,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,0.0579,0.0171,-0.09,,,Rayan Fofana,,,,1.0,,,,,,,,,,,,
14064507,away,RC Lens,Adam Delplace,adam-delplace,A. Delplace,G,50,,68,M,1545303,EUR,1157241600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Delplace,,,,,,,,,,,,,,,,
14064507,away,RC Lens,Régis Gurtner,regis-gurtner,R. Gurtner,G,16,183.0,113,M,14841,EUR,534384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064507,away,RC Lens,Ismaelo Ganiou,ganiou-pierre,I. Ganiou,D,25,185.0,4755,M,1408080,EUR,1110758400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064507,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
