match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_goalAssist,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,stat_outfielderBlock
11450175,home,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,20.0,15.0,11.0,6.0,10.0,10.0,5.0,10.0,7.0,1.0,2.0,2.0,90.0,25.0,7.4,5.0,0.00122774,0,0.3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450175,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,31.0,24.0,6.0,3.0,8.0,11.0,18.0,26.0,1.0,,,,67.0,46.0,6.8,12.0,0.133622,0,,6.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11450175,home,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,44.0,36.0,6.0,1.0,30.0,31.0,6.0,13.0,3.0,,,,90.0,55.0,7.1,10.0,0.00378619,0,,,,4.0,1.0,6.0,4.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11450175,home,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,False,44.0,40.0,8.0,6.0,30.0,32.0,10.0,12.0,3.0,,,,90.0,56.0,7.5,4.0,0.0124252,1,,,,2.0,6.0,4.0,5.0,1.0,3.0,,1.0,3.0,2.0,,,1.0,1.0,1.0,0.0272,,,,,,,,,,,,,,,
11450175,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,29.0,26.0,3.0,1.0,19.0,19.0,7.0,11.0,4.0,,,,76.0,49.0,7.2,8.0,0.00674221,1,,1.0,,,7.0,2.0,,1.0,2.0,,,3.0,2.0,,,1.0,,,0.0217,1.0,1.0,1.0,1.0,0.3267,,,,,,,,,,
11450175,home,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,False,57.0,43.0,4.0,3.0,17.0,19.0,26.0,38.0,8.0,,,,90.0,70.0,7.5,15.0,0.0552102,4,,,,,3.0,3.0,,2.0,2.0,,2.0,,2.0,,,,,1.0,0.0898,1.0,1.0,2.0,,0.061,,,1.0,1.0,,,,,,
11450175,home,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,70.0,62.0,9.0,5.0,31.0,32.0,31.0,38.0,9.0,,,,85.0,84.0,7.1,12.0,0.0281199,1,,,,1.0,5.0,4.0,3.0,3.0,2.0,,,1.0,1.0,2.0,2.0,,,,0.0111,,1.0,1.0,,0.3074,,,,,1.0,,,,,
11450175,home,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,22.0,17.0,,,6.0,8.0,11.0,15.0,3.0,,,,67.0,38.0,6.9,10.0,0.0161586,1,,1.0,,2.0,4.0,8.0,1.0,4.0,2.0,,,,1.0,2.0,2.0,2.0,,,0.0203,1.0,1.0,,,,,,,1.0,,,,,,
11450175,home,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,25.0,17.0,2.0,,3.0,5.0,16.0,23.0,3.0,,,,90.0,45.0,6.9,20.0,0.0499258,2,,3.0,2.0,,8.0,1.0,,1.0,,,,1.0,1.0,1.0,7.0,,,,0.9107,3.0,1.0,1.0,1.0,0.9894,,,,1.0,3.0,,,,,
11450175,home,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,M,7,7,False,24.0,17.0,,,4.0,4.0,13.0,22.0,4.0,,,,77.0,43.0,7.7,17.0,0.654348,0,,2.0,,,6.0,5.0,,2.0,1.0,,5.0,,1.0,1.0,4.0,,1.0,,,,7.0,,,,,,3.0,,1.0,True,2.0,,,
