match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_aerialLost,stat_fouls,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_wonContest,stat_hitWoodwork
12448347,home,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,F,17,17,True,,6.0,2.0,2.0,,0.0,,2.0,2.0,6.0,3.0,1.0,,,,12.0,16.0,7.1,9.0,0.001833,1,,,,2.0,,2.0,,2.0,,1.0,,,,,,0.0146,0.0666,,,,,,,,,,,1.0,,
12448347,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,home,Sparta Rotterdam,Dylan Tevreden,dylan-tevreden,D. Tevreden,G,36,185,9,M,1648753,EUR,1121558400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Dylan,Tevreden,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,home,Sparta Rotterdam,Teo Quintero,teo-quintero,T. Q. León,D,5,188,438,M,966299,EUR,920332800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,home,Sparta Rotterdam,Marvin Young,marvin-young,M. Young,D,3,182,187,M,1648759,EUR,1128211200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,Marvin,Young ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,home,Sparta Rotterdam,Hamza El Dahri,el-dahri-hamza,H. e. Dahri,M,21,177,113,M,1539611,EUR,1109980800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,Hamza el Dahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,home,Sparta Rotterdam,Ayoub Oufkir,ayoub-oufkir,A. Oufkir,M,24,170,550,M,1648756,EUR,1136332800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,Ayoub,Oufkir,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,1,1,False,,40.0,21.0,27.0,8.0,0.0,16.0,19.0,5.0,21.0,13.0,,,4.0,6.0,90.0,50.0,7.4,19.0,0.00192818,0,-0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,True,28.0,23.0,3.0,1.0,0.0,13.0,14.0,10.0,18.0,,,,,,90.0,47.0,7.0,12.0,0.128264,2,,,,4.0,1.0,3.0,3.0,,2.0,,2.0,1.0,,,2.0,0.1808,,,1.0,,2.0,,,1.0,,,,,,
12448347,away,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,,40.0,34.0,6.0,3.0,0.0,19.0,21.0,15.0,19.0,3.0,1.0,,,,90.0,57.0,7.2,7.0,0.0101869,1,,,,,2.0,2.0,2.0,,1.0,,12.0,1.0,,,,0.0602,,2.0,,,2.0,,,,,,,,,
12448347,away,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,,52.0,46.0,5.0,2.0,0.0,25.0,25.0,21.0,27.0,,,,,,90.0,62.0,6.9,6.0,0.0148361,1,,,,,1.0,3.0,2.0,,1.0,,8.0,,1.0,1.0,,0.0207,,,1.0,,3.0,,,,,,,,,
12448347,away,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175,109,M,1133233,EUR,1068422400,D,29,29,False,,26.0,23.0,2.0,1.0,1.0,10.0,13.0,13.0,14.0,2.0,,,,,69.0,39.0,7.0,6.0,0.0171367,0,,,,1.0,1.0,2.0,4.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,1.0,
12448347,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,,24.0,20.0,,,0.0,9.0,10.0,12.0,18.0,1.0,1.0,,,,69.0,44.0,6.3,13.0,0.0891775,1,,,,4.0,1.0,6.0,5.0,5.0,,1.0,,,,,2.0,0.0442,0.0496,,,,1.0,,1.0,2.0,,,,,2.0,
12448347,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,,47.0,43.0,6.0,6.0,0.0,16.0,16.0,27.0,31.0,7.0,1.0,,,,90.0,51.0,6.8,5.0,0.0194507,0,,,,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,
12448347,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,,38.0,27.0,5.0,2.0,0.0,13.0,15.0,14.0,23.0,3.0,1.0,,,,90.0,47.0,6.7,12.0,0.0299939,0,,,,,4.0,7.0,5.0,,,,3.0,1.0,1.0,1.0,,,,,,,3.0,4.0,,,,,,,,
12448347,away,Go Ahead Eagles,Oliver Antman,oliver-antman,O. Antman,M,18,185,1317,M,975743,EUR,997833600,M,19,19,False,,28.0,24.0,1.0,1.0,0.0,13.0,14.0,11.0,16.0,3.0,4.0,,,,78.0,38.0,6.6,11.0,0.238256,2,,,,2.0,,4.0,,,1.0,,1.0,,,,,0.0735,,,1.0,,1.0,2.0,,1.0,,1.0,,,,
12448347,away,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,F,7,7,False,,25.0,21.0,,,0.0,8.0,8.0,15.0,24.0,2.0,3.0,,,,58.0,45.0,7.7,14.0,0.183415,2,,,,7.0,,2.0,3.0,3.0,,1.0,1.0,1.0,,,1.0,0.0875,0.0951,,3.0,,,,2.0,1.0,,1.0,,1.0,2.0,
12448347,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,,20.0,19.0,,,0.0,10.0,10.0,9.0,11.0,8.0,,,,,78.0,28.0,7.9,2.0,0.0241682,3,,,,1.0,,6.0,1.0,1.0,2.0,1.0,,,,,,0.2823,0.7571,,1.0,,5.0,1.0,,,,,,1.0,1.0,1.0
12448347,away,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173,318,M,909960,EUR,996105600,M,17,17,True,,13.0,8.0,,,0.0,1.0,2.0,8.0,15.0,,,,,,32.0,24.0,6.6,9.0,0.0556179,1,,,,4.0,1.0,2.0,1.0,,,,3.0,,,,,0.0424,,,2.0,,1.0,,1.0,1.0,,1.0,,,,
12448347,away,Go Ahead Eagles,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185,74,M,1001943,EUR,1044144000,D,26,26,True,,6.0,3.0,,,0.0,2.0,3.0,1.0,3.0,,,,,,21.0,10.0,6.5,5.0,0.0131235,1,,,,,,1.0,,1.0,1.0,,,,,,,0.0376,,,2.0,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Søren Tengstedt,soren-tengstedt,S. Tengstedt,M,10,187,88,M,987647,EUR,962323200,F,10,10,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,21.0,9.0,6.3,3.0,0.00204699,0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Robbin Weijenberg,robbin-weijenberg,R. Weijenberg,M,15,180,45,M,1386182,EUR,1099872000,M,15,15,True,,3.0,2.0,1.0,1.0,0.0,,1.0,2.0,2.0,1.0,2.0,,,,12.0,11.0,6.8,4.0,0.00177098,0,,,,,1.0,4.0,3.0,,,,1.0,1.0,2.0,1.0,,,,,1.0,,2.0,1.0,,1.0,,,,,,
12448347,away,Go Ahead Eagles,Milan Smit,milan-smit,M. Smit,F,49,191,546,M,1199214,EUR,1045094400,F,9,9,True,,6.0,3.0,,,0.0,,1.0,3.0,6.0,,,,,,12.0,11.0,6.7,4.0,0.0178961,2,,Milan Smit,,1.0,2.0,1.0,2.0,,1.0,,,,,,,0.0744,,,,,1.0,,,,,1.0,,,,
12448347,away,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190,290,M,837072,EUR,940464000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192,44,M,1090199,EUR,1098403200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Sven Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,Jamal Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448347,away,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183,95,M,1084944,EUR,1043884800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,Calvin Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
