match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_aerialLost,stat_shotOffTarget,stat_totalTackle,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_wonTackle,stat_goalAssist,stat_bigChanceMissed,captain,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_penaltyConceded,stat_hitWoodwork
10385452,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,,45.0,6.0,6.7,,0.1571,0.0,0.00987355,1,,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,
10385452,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,True,30.0,28.0,5.0,4.0,15.0,17.0,13.0,13.0,,,2.0,,,,,45.0,30.0,6.5,2.0,0.0,0.0,0.0078833,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,12.0,12.0,2.0,2.0,4.0,4.0,8.0,8.0,,,3.0,,,,,45.0,19.0,6.7,2.0,0.2454,0.0,0.118923,2,,,,,4.0,2.0,2.0,,,2.0,,,,2.0,,,2.0,,,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,
10385452,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,,,,,21.0,9.0,6.5,1.0,0.0,0.0,0.00167539,0,,,,,2.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10385452,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,2.0,,1.0,,,1.0,,1.0,,,2.0,,,,,10.0,3.0,6.6,2.0,0.0,0.0,0.0,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385452,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,41.0,31.0,23.0,13.0,25.0,26.0,6.0,15.0,,,9.0,5.0,,,,90.0,54.0,6.8,11.0,0.0,0.0,0.00449402,0,0.0485,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,True,,,2.0,3.0,1.0,,,,
10385452,away,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,20.0,14.0,5.0,1.0,14.0,17.0,,4.0,3.0,1.0,2.0,,,,,76.0,34.0,6.1,8.0,0.0,0.0,0.00011055,0,,,,1.0,3.0,3.0,,,,1.0,1.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,33.0,31.0,3.0,1.0,28.0,29.0,3.0,4.0,1.0,1.0,6.0,,,,,90.0,42.0,7.0,4.0,0.0,0.0,0.00073447,0,,,,,1.0,2.0,,1.0,1.0,2.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,
10385452,away,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,False,37.0,29.0,10.0,4.0,24.0,26.0,5.0,11.0,2.0,3.0,6.0,,,,,90.0,45.0,5.7,9.0,0.0,0.0,0.00159056,0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
10385452,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,27,27,False,16.0,12.0,3.0,2.0,5.0,7.0,7.0,9.0,,1.0,1.0,,,,,60.0,23.0,6.0,5.0,0.0,0.0,0.0083503,0,,,,,5.0,3.0,,1.0,1.0,1.0,1.0,,1.0,4.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10385452,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,7.0,6.0,,,3.0,4.0,3.0,3.0,3.0,,1.0,,,,,76.0,18.0,6.1,2.0,0.0,0.0,0.00547259,0,,,,,3.0,3.0,,1.0,,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
10385452,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,35.0,32.0,2.0,2.0,20.0,21.0,12.0,15.0,,1.0,5.0,,,,,90.0,45.0,6.5,6.0,0.0,0.0,0.00419487,0,,,,1.0,3.0,2.0,2.0,,,2.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,41.0,34.0,4.0,1.0,21.0,24.0,13.0,18.0,,2.0,6.0,,,,,90.0,51.0,6.8,10.0,0.0,0.0,0.0292544,0,,,,1.0,3.0,4.0,,,,1.0,,,2.0,2.0,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,
10385452,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,13.0,12.0,1.0,,8.0,8.0,4.0,5.0,,2.0,1.0,,,,,60.0,19.0,6.2,4.0,0.0,0.0,0.00625916,0,,,,,2.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,False,7.0,4.0,,,3.0,4.0,2.0,4.0,,,3.0,,,,,60.0,16.0,6.4,7.0,0.1241,0.0,0.00441965,2,,,,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,10.0,8.0,,,2.0,3.0,6.0,8.0,2.0,1.0,1.0,,,,,90.0,16.0,7.4,3.0,0.0776,0.204,0.0352831,1,,,,1.0,3.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,3.0,,,,,,2.0,,,,,,,
10385452,away,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,True,11.0,9.0,,,4.0,5.0,5.0,6.0,,1.0,3.0,,,,,30.0,22.0,6.9,4.0,0.0,0.0,0.00295751,0,,,,,,4.0,,3.0,3.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10385452,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,True,12.0,9.0,2.0,1.0,5.0,6.0,4.0,6.0,,1.0,,,,,,30.0,17.0,6.6,5.0,0.0,0.0,0.00926237,0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,5.0,3.0,,,,,3.0,6.0,1.0,1.0,,,,,,30.0,10.0,6.7,3.0,0.0486,0.0,0.00277857,2,,,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0
10385452,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,True,8.0,7.0,1.0,,2.0,2.0,5.0,7.0,2.0,,1.0,,,,,14.0,13.0,6.6,2.0,0.0,0.0,0.00137397,0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,10,172,68776,M,Coutinho,119159,EUR,708307200,M,23,23,True,8.0,6.0,1.0,1.0,,,6.0,8.0,1.0,1.0,1.0,,,,,14.0,21.0,7.4,4.0,0.0237,0.2197,0.111531,1,,,,,2.0,4.0,,3.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
10385452,away,Aston Villa,Oliwier Zych,zych-oliwier,O. Zych,G,48,193,737,M,,1009362,EUR,1088380800,G,48,48,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,347,M,,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Sil Swinkels,sil-swinkels,S. Swinkels,D,26,191,182,M,,1090521,EUR,1073347200,D,50,50,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Sil Swinkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385452,away,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
