match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,player_sofascoreId,stat_hitWoodwork,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_bigChanceMissed,stat_penaltyWon
14025182,home,Wolverhampton,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196.0,5746,M,987734,EUR,974937600,F,14,14,False,15.0,10.0,,,0.0,7.0,8.0,3.0,7.0,,,,,,,,,90.0,30.0,7.4,9.0,0.00322038,55.24701359044,6.0,13.879591054701,,3,,-0.28,0.11,-0.02,,,,2.0,4.0,4.0,5.0,,1.0,1.0,,,,,2.0,,1.0,,,2.0,,0.5404,16.197096476887,32.644170928226,2.0,,0.44,,,,,,,2.0,1.0,2.0,0.4996,,,
14025182,home,Wolverhampton,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191.0,2172,M,856250,EUR,924566400,D,37,37,True,26.0,23.0,3.0,1.0,0.0,17.0,19.0,6.0,7.0,1.0,5.0,1.0,,,,,,47.0,29.0,6.5,4.0,0.00172419,48.377523166695,9.0,22.088343327134,,0,,0.12,0.04,-0.09,,,,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14025182,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171.0,1190,M,1006073,EUR,1057536000,D,21,21,True,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,,,,,,,,45.0,23.0,6.7,8.0,0.0299332,63.196952341419,7.0,-14.872782042933,,1,,-0.06,-0.12,0.17,,,3.0,,1.0,1.0,2.0,,1.0,1.0,,2.0,,,1.0,,,,,2.0,,0.1505,,,,1.0,-0.24,,,,,,,1.0,,,0.1975,,,
14025182,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170.0,28999,M,845273,EUR,898905600,M,27,27,True,9.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,6.0,,,,,,,,,11.0,11.0,6.6,1.0,0.021232,51.038846858346,5.0,32.515580499238,,0,,0.2,0.03,0.0,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,14.794075957972,15.526058740067,1.0,1.0,,,,,,,,,,,,,,
14025182,home,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174.0,3651,M,1597270,EUR,1151712000,D,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,1.0,,,,,,,8.0,3.0,6.7,1.0,5.166e-05,4.6287822372628,1.0,1.0876909277362,,0,,-0.02,0.02,0.13,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Pedro,Lima,,,,,,,,,,,
14025182,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193.0,600,M,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025182,home,Wolverhampton,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185.0,951,M,1031283,EUR,1019520000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025182,home,Wolverhampton,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180.0,2199,M,1096210,EUR,1000425600,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025182,home,Wolverhampton,Luke Rawlings,luke-rawlings,L. Rawlings,M,62,,74,M,1819718,EUR,1199145600,M,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025182,home,Wolverhampton,Tom Edozie,tom-edozie,T. Edozie,M,74,178.0,65,M,1445189,EUR,1147910400,F,74,74,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025182,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197.0,18379,M,920546,EUR,879811200,G,1,1,False,48.0,43.0,10.0,5.0,0.0,41.0,41.0,2.0,7.0,,11.0,,2.0,,2.0,2.0,2.0,90.0,59.0,6.9,5.0,0.00033326,97.447413761124,17.0,56.946233843987,0.0375,0,-0.3029,0.2,0.08,-0.03,0.04,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,RS1,,,,,,,1.0,,
14025182,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179.0,19313,M,996958,EUR,1053302400,D,27,27,False,59.0,52.0,1.0,,0.0,24.0,27.0,28.0,32.0,,1.0,,,,,,,75.0,76.0,6.7,10.0,0.214108,140.78795353027,18.0,95.206964476467,,1,,0.05,0.17,-0.12,,,2.0,,,3.0,6.0,1.0,,,,,,1.0,1.0,,,6.0,1.0,1.0,,0.1835,17.521420921264,30.634170139362,2.0,2.0,-0.23,,,1.0,malogst,,,1.0,,,0.2528,,1.0,
14025182,away,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186.0,14604,M,923894,EUR,977011200,D,29,29,False,94.0,92.0,3.0,2.0,0.0,68.0,69.0,24.0,25.0,5.0,4.0,,,,,,,90.0,103.0,7.3,2.0,0.00827144,243.75997367151,43.0,12.026651574461,,0,,0.32,0.15,0.21,,,,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,wesley_fofana3,,,,,,,,,
14025182,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190.0,14453,M,826134,EUR,931132800,D,23,23,False,99.0,97.0,2.0,1.0,0.0,82.0,83.0,15.0,16.0,6.0,3.0,,,,,,,90.0,112.0,6.9,2.0,0.00505533,178.69619631339,32.0,-10.97785366072,,0,,0.16,0.08,-0.03,,,,3.0,3.0,5.0,4.0,2.0,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,yungchalobah,,,,,1.0,,,,
14025182,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175.0,37239,M,794939,EUR,901065600,D,3,3,False,73.0,67.0,2.0,1.0,1.0,40.0,40.0,27.0,33.0,6.0,2.0,,,,,,,90.0,91.0,6.7,6.0,0.337016,106.04297692213,19.0,40.221555552093,,1,,0.11,0.08,-0.28,,,,1.0,3.0,5.0,4.0,3.0,,,,2.0,,2.0,,,1.0,1.0,1.0,,,0.1122,,,,2.0,-0.12,,,,cucurella3,,1.0,,,,,,,
14025182,away,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180.0,27949,M,1105779,EUR,1083542400,M,17,17,False,75.0,68.0,3.0,1.0,0.0,34.0,35.0,34.0,40.0,1.0,1.0,,,,,,,84.0,82.0,7.1,7.0,0.154339,137.01810369509,23.0,46.47714203139,,0,,0.31,0.08,-0.12,,,,,,2.0,4.0,2.0,,,,,,,,,,2.0,1.0,,2.0,,,,,1.0,,Andrey Santos,,,andreysantos_5,,1.0,,,,,,,
14025182,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178.0,79319,M,987650,EUR,1004659200,M,25,25,False,101.0,97.0,3.0,2.0,0.0,47.0,47.0,50.0,54.0,2.0,9.0,,,,,,,90.0,116.0,7.6,4.0,0.0492311,163.92241559505,26.0,77.087749367398,,1,,0.33,0.21,0.14,,,,1.0,,5.0,8.0,2.0,,,1.0,2.0,,2.0,,1.0,,7.0,5.0,,1.0,0.0785,,,,2.0,0.01,,,,MoisesCaicedo55,,1.0,,,,,,,
14025182,away,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172.0,39913,M,879349,EUR,952560000,M,7,7,False,32.0,31.0,2.0,2.0,0.0,8.0,8.0,23.0,24.0,1.0,6.0,,,,,,,90.0,55.0,6.4,14.0,0.0304792,216.80536559209,24.0,132.79737880289,,3,,-0.6,0.6,-0.09,,,8.0,,,4.0,3.0,1.0,3.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5376,15.256721183994,58.678675405464,4.0,,-0.64,,,,pedroneto_30,,,,,,,,1.0,
14025182,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185.0,363781,M,982780,EUR,1020643200,M,10,10,False,34.0,29.0,2.0,1.0,0.0,13.0,14.0,16.0,20.0,1.0,,,,,,,,61.0,43.0,8.9,9.0,0.0120505,138.87008683911,19.0,37.359091656283,,3,,-0.23,0.16,-0.02,,,1.0,,,3.0,1.0,,1.0,1.0,,,,,3.0,,,,,,,1.7945,27.997780101463,34.218468828982,1.0,,0.88,,,,ColdPalmer,,,3.0,3.0,,2.2586,,,
14025182,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177.0,121227,M,974505,EUR,979689600,M,8,8,False,75.0,67.0,2.0,1.0,0.0,27.0,29.0,40.0,46.0,1.0,5.0,,,,,,,90.0,93.0,6.2,18.0,0.434256,169.16548232643,19.0,57.734648528588,,3,,0.1,0.24,-0.1,,True,2.0,1.0,1.0,7.0,2.0,1.0,1.0,,,,,2.0,2.0,,2.0,,,5.0,1.0,0.5932,19.835637042756,44.576468504662,2.0,3.0,-0.3,,,1.0,Enzo8,,1.0,1.0,,,0.4833,,1.0,
14025182,away,Chelsea,João Pedro,joao-pedro,J. Pedro,F,20,182.0,97251,M,975079,EUR,1001462400,F,20,20,False,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,2.0,2.0,,,,,,,75.0,29.0,8.0,6.0,0.00213872,77.787963008874,6.0,62.730569167992,,2,,-0.11,0.23,0.47,,,,1.0,,5.0,8.0,,4.0,4.0,1.0,,,2.0,2.0,,2.0,1.0,,2.0,3.0,0.0641,35.849685448924,57.101792126892,2.0,,-0.24,,,,joaopedro,,,,,,,,,2.0
14025182,away,Chelsea,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180.0,138483,M,1135873,EUR,1088640000,F,49,49,True,12.0,12.0,,,0.0,6.0,6.0,6.0,6.0,1.0,,,,,,,,29.0,16.0,6.3,3.0,0.0174282,30.361367554623,5.0,19.532188410456,,0,,-0.14,0.16,-0.04,,,,,,1.0,,1.0,,,,,,,,,,,,3.0,,,13.4093167001,13.476988721521,1.0,,,,,,AleGarnacho,,,,,,,,,
14025182,away,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190.0,13787,M,1403050,EUR,1146787200,D,34,34,True,20.0,19.0,,,0.0,8.0,8.0,11.0,12.0,2.0,1.0,,,,,,,15.0,26.0,6.8,2.0,0.00763943,94.330128622719,7.0,54.786699193594,,0,,-0.08,0.17,0.16,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,36.19974513224,60.966627523757,2.0,,,Josh Acheampong,,,joshkofi2,,,,,,,,,
14025182,away,Chelsea,Liam Delap,liam-delap,L. Delap,F,9,186.0,24878,M,997087,EUR,1044662400,F,9,9,True,7.0,4.0,,,0.0,,1.0,4.0,6.0,,,,,,,,,15.0,10.0,6.5,3.0,0.00316004,35.52653850122,5.0,16.110605954302,,1,,-0.23,0.05,-0.01,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,0.075,,,,,-0.15,,,,,,,1.0,,,0.0326,,,
14025182,away,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182.0,15467,M,1153079,EUR,1141689600,D,21,21,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,,2.0,,,,,,,15.0,13.0,6.8,,0.0316485,11.183447540933,2.0,-5.3556104438227,,0,,0.05,-0.04,0.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025182,away,Chelsea,Teddy Sharman-Lowe,teddy-sharman-lowe,T. Sharman-Lowe,G,28,194.0,663,M,1009762,EUR,1048982400,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025182,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194.0,10555,M,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,badiashile,,,,,,,,,
14025182,away,Chelsea,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194.0,21849,M,1154657,EUR,1125273600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mamadou Sarr,,,,,,,,,,,,
14025182,away,Chelsea,Estêvão,estevao,Estêvão,M,41,176.0,195379,M,1597265,EUR,1177372800,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Estêvão,,,Estêvão,,,,,,,,,
14025182,away,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187.0,28475,M,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcguiu9,,,,,,,,,
