match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_clearanceOffLine,stat_outfielderBlock,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goals,player_firstName,player_lastName,stat_goodHighClaim,stat_punches
14566776,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189.0,12217,M,oblakjan,69768,EUR,726364800,G,13,13,False,22.0,17.0,8.0,3.0,0.0,16.0,20.0,1.0,2.0,6.0,3.0,3.0,90.0,29.0,7.6,5.0,0.00029961,20.412,5.13746,0.0,29.858390805726,4.0,9.135,4.095,1.0521,0,0.3841,-0.03,0.0,-0.19,0.74,3.72,1.3,0.1,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566776,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184.0,9261,M,marcosllorente,353138,EUR,791424000,D,14,14,False,70.0,63.0,5.0,5.0,0.0,29.0,30.0,34.0,40.0,5.0,,,90.0,95.0,7.2,13.0,0.224872,31.68,11.23373,10.0,295.3601978438,34.0,172.62,28.14,,0,,0.37,0.4,-0.38,,3.13,5.38,1.85,0.65,0.23,4.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,95.172572517108,5.0,4.0,,,,,,,,,,,,,,,,,,
14566776,home,Atlético Madrid,Marc Pubill,marc-pubill,Pubill,D,18,190.0,2812,M,,1094106,EUR,1056067200,D,18,18,False,78.0,70.0,7.0,4.0,0.0,39.0,44.0,31.0,34.0,5.0,,,90.0,93.0,7.3,12.0,0.486576,30.456,11.32879,8.0,251.53952521326,39.0,146.055,31.5,,1,,0.75,0.27,-0.34,,2.74,6.18,1.74,0.53,0.14,2.0,1.0,2.0,4.0,4.0,1.0,,,,,4.0,,1.0,1.0,2.0,1.0,2.0,,32.254582558142,1.0,2.0,2.0,1.0,0.0313,0.0282,-0.24,,,,,,,,,,,,,
14566776,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185.0,5896,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,59.0,54.0,9.0,6.0,0.0,30.0,30.0,24.0,29.0,2.0,,,57.0,67.0,7.6,5.0,0.0112754,28.404,6.055,3.0,102.67543914999,15.0,23.31,14.28,,0,,0.27,0.05,0.26,,1.93,3.01,0.88,0.2,0.04,,,3.0,4.0,4.0,,,,,,2.0,2.0,,,,1.0,,,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,
14566776,home,Atlético Madrid,Dávid Hancko,david-hancko,D. Hancko,D,17,188.0,4795,M,,807771,EUR,881971200,D,17,17,False,64.0,56.0,5.0,3.0,1.0,22.0,26.0,34.0,38.0,8.0,,,90.0,86.0,7.4,11.0,0.259434,30.204,10.58732,9.0,192.84391940961,23.0,152.565,31.5,,1,,0.34,0.27,-0.06,,3.23,4.95,1.47,0.74,0.2,3.0,1.0,1.0,3.0,6.0,,,3.0,2.0,,3.0,,3.0,1.0,,,,,49.121125082066,2.0,1.0,2.0,,0.0353,,-0.12,,2.0,1.0,,,,,,,,,,
14566776,home,Atlético Madrid,Alejandro Baena,alejandro-baena,A. Baena,M,10,174.0,9587,M,alexbaena,910031,EUR,995587200,M,10,10,False,38.0,32.0,,,0.0,10.0,11.0,22.0,27.0,,,,57.0,53.0,6.3,12.0,0.0374352,29.988,7.30239,5.0,70.415202962186,12.0,38.01,9.765,,3,,0.02,0.01,-0.1,,1.69,3.72,1.33,0.46,0.1,4.0,,,2.0,3.0,1.0,,1.0,,,,,3.0,1.0,1.0,,,1.0,,,1.0,,,0.3061,,-0.6,,,1.0,2.0,,,,,,,,,
14566776,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181.0,6634,M,PBarrios,1142588,EUR,1055635200,M,8,8,False,49.0,46.0,6.0,5.0,0.0,12.0,12.0,34.0,37.0,6.0,,,78.0,74.0,8.1,9.0,0.269553,29.952,9.53435,8.0,182.56222020627,25.0,36.645,21.21,,2,,0.51,0.31,-0.06,,2.39,4.6,1.8,0.57,0.17,,,,3.0,10.0,,2.0,3.0,3.0,,1.0,2.0,6.0,2.0,3.0,1.0,1.0,,43.918756624561,3.0,1.0,,1.0,0.0458,0.0998,-0.19,,,1.0,,1.0,,,,,,,,
14566776,home,Atlético Madrid,Koke,koke,Koke,M,6,177.0,5864,M,Koke6,84539,EUR,694828800,M,6,6,False,55.0,48.0,3.0,2.0,0.0,22.0,25.0,26.0,30.0,8.0,,,64.0,61.0,6.5,9.0,0.0334807,28.152,8.82201,3.0,125.84081398499,18.0,9.03,9.555,,0,,0.03,0.11,-0.21,,1.74,4.67,1.88,0.49,0.04,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,True,1.0,,,,,,
14566776,home,Atlético Madrid,Nicolás González,nicolas-gonzalez,N. González,M,23,180.0,17175,M,nicoigonzalez,901325,EUR,891820800,M,23,23,False,29.0,23.0,,,0.0,10.0,12.0,13.0,17.0,2.0,,,64.0,41.0,6.1,13.0,0.0378106,30.6,7.69338,9.0,60.225895269637,8.0,50.505,16.17,,3,,-0.13,0.18,-0.12,,2.09,3.72,1.2,0.5,0.18,4.0,,2.0,2.0,2.0,,,1.0,,,,,,,2.0,,1.0,,16.298174744431,1.0,1.0,1.0,1.0,0.3075,0.3762,-0.54,,,2.0,,,,,,,,,,
14566776,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170.0,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,38.0,30.0,1.0,1.0,0.0,6.0,6.0,24.0,32.0,6.0,,,90.0,72.0,7.0,25.0,0.568805,31.752,11.41667,12.0,230.40876135051,23.0,90.615,38.745,,4,,0.51,0.3,-0.03,,3.05,5.55,1.79,0.77,0.26,13.0,4.0,,7.0,4.0,,2.0,3.0,1.0,1.0,,1.0,3.0,3.0,3.0,,1.0,,60.279231703894,2.0,6.0,2.0,,0.3728,,-0.52,,,3.0,1.0,,,,1.0,,,,,
