match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_accurateCross,stat_totalOffside,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_goalAssist
10389886,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,36.0,24.0,20.0,8.0,24.0,27.0,9.0,1.0,1.0,1.0,5.0,6.0,6.0,1.0,1.0,90.0,46.0,7.5,12.0,0.0,0.0,0.00022255,0,0.8945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389886,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,41.0,36.0,2.0,1.0,14.0,18.0,24.0,4.0,1.0,1.0,7.0,,,,,90.0,61.0,6.4,10.0,0.0,0.0,0.0326192,0,,22.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10389886,home,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,False,55.0,43.0,14.0,7.0,25.0,29.0,26.0,3.0,,,8.0,,,,,90.0,61.0,6.9,12.0,0.0,0.0,0.00845799,0,,18.0,,,3.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10389886,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,False,54.0,48.0,1.0,,33.0,33.0,21.0,5.0,,,4.0,,,,,78.0,59.0,6.9,6.0,0.1434,0.0,0.407039,0,,15.0,,1.0,4.0,3.0,,2.0,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10389886,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,34.0,28.0,1.0,,17.0,19.0,16.0,4.0,4.0,1.0,6.0,,,,,90.0,59.0,5.6,15.0,0.2491,0.0,0.00412417,3,,11.0,1.0,4.0,2.0,10.0,2.0,,,1.0,1.0,,1.0,Issiaga,Sylla,,,,,ISylla,1.0,3.0,,,,,,,,,,,
10389886,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,57.0,50.0,10.0,8.0,20.0,20.0,37.0,4.0,4.0,2.0,7.0,,,,,71.0,70.0,7.3,12.0,0.0597,0.0,0.275172,1,,30.0,,4.0,1.0,8.0,,1.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,,,,
10389886,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,27.0,22.0,6.0,3.0,11.0,12.0,16.0,5.0,,,5.0,,,,,90.0,36.0,6.8,6.0,0.0,0.0,0.00331979,0,,11.0,1.0,1.0,1.0,3.0,,,3.0,,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,
10389886,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,23.0,19.0,1.0,1.0,4.0,6.0,17.0,6.0,3.0,1.0,3.0,,,,,71.0,34.0,6.8,7.0,0.0468,0.0751,0.4399,1,,15.0,,2.0,,4.0,,,,1.0,5.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
10389886,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,43.0,35.0,11.0,8.0,8.0,9.0,46.0,13.0,13.0,7.0,3.0,,,,,90.0,95.0,7.4,31.0,0.5572,0.6994,0.110953,6,,28.0,12.0,,1.0,10.0,2.0,,,3.0,4.0,,3.0,,,,1.0,,,,,1.0,,2.0,3.0,True,1.0,,,,,,
10389886,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,99,99,False,13.0,11.0,,,1.0,1.0,13.0,4.0,1.0,1.0,2.0,,,,,90.0,29.0,6.6,8.0,0.1673,0.0343,0.067038,1,,10.0,1.0,,1.0,7.0,1.0,1.0,,2.0,1.0,,4.0,,,,1.0,,3.0,,,,2.0,,1.0,,,1.0,,,,,
