match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10382019,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,False,21.0,10.0,3.0,1.0,2.0,4.0,8.0,18.0,7.0,11.0,3.0,,,,90.0,40.0,7.5,16.0,3,,,1.0,,9.0,12.0,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,,,2.0,3.0,1.0,,1.0,,2.0,1.0,,,,,,
10382019,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,True,1.0,1.0,,,1.0,1.0,,,3.0,4.0,,,,,20.0,8.0,6.8,,0,,,,,1.0,2.0,,,,,5.0,,1.0,,,,1.0,Dimitrios,Siovas,,1.0,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,5.0,2.0,1.0,,,1.0,2.0,4.0,,1.0,2.0,,,,13.0,10.0,6.4,5.0,0,,,,,,2.0,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
10382019,home,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,2.0,2.0,,,,12.0,7.0,6.5,2.0,0,,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,True,4.0,2.0,1.0,1.0,,,2.0,4.0,,1.0,1.0,,,,15.0,7.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,3.0,2.0,1.0,,,,2.0,3.0,,1.0,1.0,,,,10.0,5.0,6.6,1.0,0,,,,,,,,1.0,1.0,,,,1.0,,,,,Thomas,Buitink,,,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Stipe Radić,stipe-radic,S. Radić,D,55,193,184,M,879729,EUR,960595200,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,home,Fortuna Sittard,Gianmarco Cangiano,gianmarco-cangiano,G. Cangiano,F,7,176,121,M,951927,EUR,1005868800,F,74,74,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,16,16,False,29.0,20.0,13.0,4.0,16.0,16.0,4.0,13.0,,,10.0,,1.0,1.0,90.0,37.0,6.0,9.0,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
10382019,away,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,False,41.0,31.0,3.0,2.0,16.0,23.0,15.0,21.0,2.0,4.0,9.0,,,,90.0,80.0,6.3,22.0,1,,,3.0,,1.0,6.0,2.0,1.0,,,5.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
10382019,away,Vitesse,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,3,3,False,49.0,38.0,9.0,3.0,27.0,28.0,11.0,21.0,5.0,5.0,6.0,,,,90.0,61.0,6.5,13.0,2,,,,,8.0,9.0,,,,,4.0,,2.0,,,,1.0,Ryan Flamingo,,2.0,,,,,,2.0,,,,,,,
10382019,away,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,,189,76,M,781556,EUR,690076800,D,29,29,False,46.0,40.0,2.0,2.0,29.0,31.0,11.0,15.0,5.0,5.0,6.0,,,,89.0,53.0,6.3,6.0,0,,,,,1.0,5.0,,,,,5.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,
10382019,away,Vitesse,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,46.0,37.0,6.0,2.0,17.0,22.0,24.0,37.0,,7.0,5.0,,,,90.0,90.0,7.7,23.0,3,,,13.0,4.0,,2.0,,2.0,2.0,2.0,,,3.0,3.0,2.0,4.0,,,,1.0,2.0,2.0,1.0,,,2.0,,,,,,,1.0
10382019,away,Vitesse,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,21,21,False,35.0,27.0,2.0,1.0,16.0,17.0,11.0,18.0,,3.0,5.0,,,,74.0,47.0,6.5,11.0,1,True,,,,2.0,6.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,
10382019,away,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,M,20,20,False,53.0,42.0,10.0,3.0,18.0,20.0,24.0,33.0,3.0,12.0,11.0,,,,90.0,73.0,6.9,15.0,2,,,,,4.0,8.0,2.0,7.0,7.0,,3.0,,,1.0,1.0,,2.0,,,2.0,1.0,,1.0,,,1.0,,,,,,,
10382019,away,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,,186,361,M,112794,EUR,723168000,M,15,15,False,30.0,25.0,2.0,,14.0,14.0,11.0,17.0,2.0,2.0,,,,,66.0,35.0,6.5,6.0,0,,,1.0,,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,F,42,42,False,22.0,17.0,1.0,,4.0,4.0,13.0,20.0,,5.0,5.0,,,,66.0,42.0,6.8,15.0,1,,,2.0,,2.0,9.0,2.0,6.0,3.0,,,,1.0,1.0,1.0,3.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,
10382019,away,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,False,13.0,8.0,,,4.0,4.0,4.0,9.0,4.0,5.0,1.0,,,,66.0,23.0,6.4,8.0,1,,,,,7.0,9.0,1.0,,,,,1.0,,,,,1.0,Mohamed,Sankoh,2.0,1.0,,,,1.0,1.0,,1.0,,,,,
10382019,away,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,F,17,17,False,29.0,16.0,5.0,1.0,1.0,5.0,15.0,25.0,2.0,6.0,5.0,,,,90.0,43.0,6.5,20.0,1,,,1.0,,,5.0,3.0,2.0,,,,,,3.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,
10382019,away,Vitesse,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,10,10,True,9.0,7.0,1.0,,4.0,4.0,3.0,6.0,,2.0,2.0,,,,24.0,15.0,6.5,5.0,0,,,1.0,,,1.0,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10382019,away,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,11.0,7.0,1.0,,5.0,7.0,3.0,6.0,,5.0,1.0,,,,24.0,24.0,7.1,7.0,1,,,2.0,1.0,1.0,3.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,
10382019,away,Vitesse,Bartosz Białek,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,True,4.0,3.0,,,1.0,1.0,2.0,3.0,2.0,3.0,,,,,24.0,7.0,6.3,2.0,1,,,,,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,
10382019,away,Vitesse,Sondre Tronstad,sondre-tronstad,S. Trondstad,M,6,173,144,M,228374,EUR,809395200,M,8,8,True,18.0,14.0,3.0,1.0,3.0,5.0,11.0,13.0,,1.0,6.0,,,,16.0,22.0,6.6,5.0,0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10382019,away,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,5,190,131,M,874936,EUR,972777600,D,6,6,True,1.0,,,,,1.0,,,1.0,1.0,,,,,11.0,3.0,6.5,2.0,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Romaric Yapi,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382019,away,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
