match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_outfielderBlock,stat_dispossessed,stat_penaltyConceded,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_penaltyWon,stat_goals
12504375,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,22.0,15.0,12.0,5.0,0.0,12.0,13.0,3.0,9.0,2.0,2.0,3.0,7.0,1.0,3.0,1.0,4.0,2.0,90.0,33.0,7.5,8.0,0.00054714,0,0.9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504375,home,Lecce,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,12,12,False,32.0,26.0,1.0,1.0,0.0,15.0,18.0,11.0,15.0,,4.0,7.0,4.0,,,,,,89.0,54.0,7.2,10.0,0.00928639,1,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0146,,,,,,,,,,,,,,,,
12504375,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,42.0,35.0,8.0,2.0,0.0,30.0,32.0,5.0,10.0,6.0,7.0,12.0,4.0,,,,,,90.0,61.0,7.4,8.0,0.00993607,0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,True,3.0,,,,,,,,,,,,,,
12504375,home,Lecce,Gaby Jean,Gaby Jean,,gaby-jean,G. Jean,D,18,191,121,M,1392819,EUR,950918400,D,19,19,False,54.0,44.0,5.0,2.0,0.0,31.0,36.0,13.0,18.0,2.0,6.0,5.0,3.0,,,,,,90.0,68.0,6.2,13.0,0.00251777,0,,,1.0,5.0,,1.0,,,,1.0,,1.0,2.0,,,,1.0,1.0,3.0,,,,,,,,,,,
12504375,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,31.0,21.0,5.0,3.0,0.0,6.0,10.0,16.0,29.0,1.0,5.0,7.0,5.0,,,,,,90.0,67.0,7.4,23.0,0.167717,0,,8.0,2.0,7.0,3.0,,,,3.0,4.0,3.0,2.0,1.0,,,,1.0,,,1.0,1.0,2.0,,,,,,,,
12504375,home,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,False,35.0,28.0,2.0,,0.0,22.0,27.0,6.0,8.0,,3.0,1.0,2.0,,,,,,90.0,46.0,6.6,8.0,0.00233707,0,,,1.0,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
12504375,home,Lecce,Balthazar Pierret,,,balthazar-pierret,B. Pierret,M,4,186,216,M,1014651,EUR,958348800,M,75,75,False,29.0,25.0,4.0,2.0,0.0,10.0,10.0,15.0,19.0,2.0,6.0,1.0,7.0,,,,,,72.0,39.0,7.2,4.0,0.0445671,0,,,1.0,4.0,2.0,1.0,1.0,,3.0,1.0,1.0,,2.0,,,,,,2.0,,,1.0,,,,,,,,
12504375,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,M,50,50,False,10.0,5.0,,,0.0,2.0,3.0,3.0,7.0,1.0,2.0,,1.0,,,,,,45.0,22.0,6.4,11.0,0.00247216,2,,,1.0,5.0,,1.0,,1.0,,1.0,,4.0,2.0,0.0397,,1.0,1.0,,,,,,1.0,1.0,,,,,,
12504375,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,False,12.0,6.0,1.0,,0.0,2.0,2.0,4.0,12.0,,2.0,,1.0,,,,,,45.0,18.0,6.4,10.0,0.0064065,0,,2.0,,1.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12504375,home,Lecce,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,7,7,False,27.0,18.0,4.0,1.0,0.0,10.0,13.0,8.0,16.0,1.0,5.0,,4.0,,,,,,82.0,41.0,6.5,13.0,0.0478241,0,,2.0,3.0,8.0,3.0,2.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
