match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalOffside
11453226,home,Al-Nassr,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20484,M,329245,EUR,760060800,F,94,94,False,,24.0,23.0,4.0,4.0,12.0,12.0,13.0,1.0,2.0,,,,,90.0,41.0,9.3,4.0,7,12.0,1.0,1.0,5.0,1.0,1.0,,1.0,,2.0,,,2.0,,1.0,,,AndersonTalisca,1.0,1.0,4.0,,1.0,,1.0,,1.0,3.0,,3.0,,,,,
11453226,home,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,M,23,23,True,,18.0,16.0,2.0,1.0,7.0,7.0,12.0,2.0,2.0,,,,,32.0,28.0,6.9,4.0,3,9.0,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,
11453226,home,Al-Nassr,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,1474690,EUR,1060041600,F,30,30,True,,2.0,2.0,,,,,2.0,,2.0,,,,,17.0,6.0,7.2,,0,2.0,,1.0,3.0,1.0,,,,,,,1.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,
11453226,home,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,328829,EUR,694483200,D,4,4,True,,,,,,,,,1.0,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,home,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,,,,,,,,,1.0,,,,,,1.0,2.0,,,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,home,Al-Nassr,David Ospina,david-ospina,D. Ospina,G,1,183.0,5027,M,33596,EUR,588988800,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,D_Ospina1,,,,,,,,,,,,,,,,,
11453226,home,Al-Nassr,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,home,Al-Nassr,Ali Lajami,ali-lajami,A. Lajami,D,78,175.0,1281,M,818667,EUR,830390400,D,78,78,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,home,Al-Nassr,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,,25.0,14.0,18.0,7.0,10.0,12.0,13.0,4.0,10.0,4.0,6.0,,,90.0,41.0,7.5,12.0,0,4.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,
11453226,away,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,False,,14.0,8.0,5.0,2.0,5.0,7.0,7.0,,7.0,,,,,45.0,19.0,6.0,9.0,0,3.0,,5.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,
11453226,away,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,False,,29.0,22.0,8.0,4.0,15.0,17.0,12.0,5.0,4.0,,,,,90.0,46.0,7.2,8.0,2,7.0,,6.0,8.0,2.0,1.0,1.0,3.0,3.0,,2.0,1.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,1.0,3.0,,,,1.0,1.0,,,,
11453226,away,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,,23.0,18.0,9.0,5.0,14.0,15.0,8.0,9.0,3.0,,,,,90.0,35.0,6.3,5.0,0,4.0,,3.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,False,,12.0,7.0,1.0,,1.0,2.0,10.0,2.0,4.0,,,,,90.0,28.0,6.0,10.0,0,6.0,,8.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,,2.0,Majed Mohammed,,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,M,99,99,False,,15.0,10.0,4.0,3.0,5.0,7.0,10.0,6.0,2.0,,,,,90.0,34.0,7.1,10.0,1,5.0,2.0,7.0,2.0,,1.0,,,,1.0,3.0,2.0,2.0,,,Ahmad Al Mhemaid,,,,,1.0,,,,,2.0,,,,1.0,,,,,
11453226,away,Al-Hazem,Azzam Al Salman,azzam-al-salman,A. A. Salman,M,18,,4,M,1615173,EUR,1158710400,M,18,18,False,,4.0,,2.0,,,3.0,1.0,2.0,,,,,,45.0,11.0,6.7,4.0,1,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,Azzam,Al Salman,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Júnior Moreno,junior-moreno,J. Moreno,M,8,175.0,315,M,312026,EUR,743126400,M,93,93,False,,27.0,25.0,1.0,,16.0,16.0,11.0,1.0,5.0,,,,,83.0,33.0,6.7,2.0,0,9.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
11453226,away,Al-Hazem,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,F,10,10,False,,37.0,29.0,3.0,2.0,13.0,13.0,26.0,,4.0,,,,,90.0,53.0,7.8,11.0,4,18.0,2.0,,6.0,1.0,1.0,,2.0,2.0,3.0,1.0,,2.0,1.0,1.0,,,,1.0,,1.0,,2.0,,2.0,,,2.0,,1.0,,,,,
11453226,away,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,False,,11.0,6.0,1.0,1.0,4.0,4.0,7.0,3.0,1.0,,,,,90.0,29.0,6.5,10.0,3,2.0,,11.0,6.0,1.0,1.0,,,,2.0,3.0,5.0,4.0,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,3.0,1.0,,,,,,,2.0
11453226,away,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,F,20,20,False,True,17.0,14.0,2.0,2.0,6.0,8.0,18.0,1.0,4.0,,,,,89.0,39.0,8.1,14.0,3,10.0,9.0,1.0,3.0,,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,,1.0
11453226,away,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,M,19,19,True,,6.0,6.0,,,2.0,2.0,6.0,,,,,,,45.0,15.0,6.6,5.0,0,5.0,2.0,2.0,1.0,2.0,,,,,3.0,1.0,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,
11453226,away,Al-Hazem,Ahmed Al Juwayd,ahmed-al-jaweed,A. Al Juwayd,M,6,177.0,7,M,1854090,EUR,791769600,M,16,16,True,,16.0,12.0,3.0,2.0,6.0,6.0,10.0,2.0,2.0,,,,,45.0,26.0,6.8,7.0,0,6.0,,2.0,1.0,,,,,,2.0,,1.0,,,1.0,Ahmed Al Juwayd,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,
11453226,away,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,True,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,21.0,4.0,6.2,1.0,0,1.0,,2.0,,,,,,,,,,,,,Basil Yousef Al-Sayyali,,,,,,,,,,1.0,1.0,,,,,,,,
11453226,away,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,Farhan Al-Azmi,,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Sultan Alessa,sultan-alessa,S. Alessa,D,66,170.0,4,M,1804597,EUR,1120089600,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sultan Alessa,,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453226,away,Al-Hazem,Omar Al-Ruwaili,omar-al-ruwaili,O. Al-Ruwaili,F,,179.0,6,M,868543,EUR,835056000,F,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
