match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_dispossessed,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11406823,home,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,24.0,11.0,14.0,1.0,10.0,11.0,1.0,13.0,1.0,7.0,1.0,3.0,4.0,90.0,32.0,6.6,13.0,0.00014817,0,-0.0147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406823,home,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,20,20,False,35.0,28.0,6.0,2.0,11.0,14.0,18.0,26.0,6.0,3.0,,,,80.0,61.0,7.5,14.0,0.0152213,2,,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.1524,0.4453,1.0,,,,,,,,,,,,,,,,,
11406823,home,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,54.0,39.0,8.0,,31.0,34.0,8.0,20.0,7.0,9.0,1.0,,,90.0,71.0,7.2,16.0,0.00160441,1,,,,3.0,1.0,5.0,1.0,1.0,1.0,,,1.0,4.0,2.0,1.0,,0.0498,,2.0,,,1.0,1.0,6.0,2.0,2.0,,,,,,,,,,
11406823,home,Frosinone,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,6,6,False,41.0,36.0,2.0,2.0,31.0,35.0,5.0,7.0,2.0,1.0,,,,90.0,51.0,6.4,6.0,0.00111576,1,,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,0.1185,,,,,,,3.0,1.0,1.0,,,,,,,,,,
11406823,home,Frosinone,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,D,19,19,False,30.0,21.0,5.0,2.0,10.0,16.0,13.0,19.0,4.0,6.0,2.0,,,90.0,59.0,6.5,19.0,0.0772349,0,,5.0,2.0,3.0,,8.0,2.0,1.0,,,,,1.0,1.0,5.0,,,,2.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,
11406823,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,False,28.0,23.0,2.0,1.0,10.0,10.0,13.0,18.0,7.0,3.0,3.0,,,89.0,48.0,6.6,11.0,0.0283389,0,,,,3.0,1.0,9.0,3.0,3.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,5.0,,,,,,,,
11406823,home,Frosinone,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,45,45,False,60.0,52.0,5.0,1.0,36.0,38.0,16.0,22.0,2.0,8.0,,,,90.0,68.0,6.4,9.0,0.0393042,0,,,,2.0,1.0,7.0,,,,,,,1.0,1.0,,,,,1.0,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,
11406823,home,Frosinone,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,False,22.0,15.0,5.0,2.0,5.0,6.0,10.0,18.0,1.0,3.0,,,,62.0,28.0,6.7,9.0,0.00581788,1,,2.0,,,,,1.0,1.0,,1.0,,,,,,,0.0292,0.3248,,,,,,2.0,,,,,True,,,,,,,
11406823,home,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,40.0,30.0,4.0,2.0,10.0,13.0,21.0,31.0,8.0,9.0,2.0,,,90.0,74.0,7.2,25.0,0.18148,3,,4.0,1.0,1.0,1.0,9.0,11.0,5.0,,1.0,,1.0,,,4.0,,0.0892,0.163,3.0,,,,,,1.0,,1.0,1.0,,matiassoule11,2.0,,,,,
11406823,home,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,False,19.0,14.0,2.0,2.0,4.0,4.0,10.0,15.0,5.0,3.0,2.0,,,89.0,34.0,7.5,9.0,0.0821041,5,,,,,3.0,2.0,1.0,1.0,4.0,1.0,1.0,,,,3.0,1.0,1.6729,0.8506,,,,,,1.0,,1.0,,1.0,,walo_98,,1.0,,,,
