match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_shotValueNormalized,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wonTackle,captain,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyWon
14771904,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,F,27,27,False,26.0,23.0,,,1.0,11.0,11.0,12.0,15.0,3.0,2.0,,,3.0,1.0,,,,90.0,52.0,6.4,17.0,0.1033,0.105266,61.31837767783,7.0,-8.925,8.505,,2,,-0.45,-0.04,0.1,-0.01,,,,6.0,1.0,9.0,2.0,1.0,2.0,5.0,1.0,,,,,2.0,1.0,,0.0598,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,
14771904,home,Al-Taawoun,Cristopher Zambrano,zambrano-cristopher,C. Zambrano,F,19,184.0,161,M,1116357,EUR,1088985600,F,19,19,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,,21.0,9.0,6.3,3.0,,0.00372971,14.322055465781,2.0,-5.355,0.62999999999999,,0,,,-0.12,0.02,-0.04,,,,,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,
14771904,home,Al-Taawoun,Victor Hugo,vitao,V. Hugo,M,6,182.0,230,M,1395634,EUR,1084147200,M,6,6,True,8.0,5.0,,,0.0,5.0,7.0,,1.0,2.0,,,,2.0,,,,,11.0,11.0,6.5,4.0,,0.00014435,16.966744461089,2.0,0.62999999999999,5.25,,0,,,-0.07,0.03,-0.03,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14771904,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,1.0,,,,,,,,,13.0,6.0,6.5,2.0,,0.00195523,25.443674432169,2.0,16.38,19.95,,0,,,0.01,0.02,0.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14771904,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,home,Al-Taawoun,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Mohammed Bassam Alhurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,home,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,home,Al-Taawoun,Ebrahim Alshuyl,ebrahim-alshuyl,E. Alshuyl,D,26,169.0,15,M,949069,EUR,785376000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,home,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Mohammed Al Dossari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190.0,766,M,845797,EUR,915494400,G,81,81,False,24.0,19.0,7.0,2.0,0.0,17.0,17.0,2.0,7.0,,,,,3.0,,,,1.0,90.0,29.0,6.3,5.0,,0.00026659,12.342415185159,3.0,-9.975,-1.365,0.0648,0,-0.1518,,0.01,-0.01,-0.09,-0.4,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
14771904,away,Neom SC,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,1210456,EUR,1071014400,D,15,15,False,28.0,21.0,3.0,1.0,0.0,9.0,9.0,12.0,19.0,5.0,,,,2.0,1.0,,,,89.0,50.0,7.0,10.0,,0.00798916,54.8312996904,7.0,-20.16,7.56,,0,,,0.01,0.07,0.14,,,,1.0,,3.0,,,4.0,1.0,,,2.0,,,3.0,,,,,2.0,,,,,,,,,,,,
14771904,away,Neom SC,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,931837,EUR,915235200,D,4,4,False,28.0,23.0,6.0,2.0,0.0,18.0,19.0,5.0,9.0,2.0,,,1.0,,,,,,85.0,35.0,7.0,5.0,0.0321,0.00079815,38.004149146518,7.0,-20.055,3.99,,1,,-0.21,0.02,0.02,0.41,,,,,,2.0,,,1.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190.0,843,M,1154687,EUR,1119052800,D,44,44,False,55.0,47.0,12.0,5.0,0.0,35.0,39.0,12.0,16.0,1.0,,,1.0,4.0,,,,,90.0,66.0,6.7,8.0,0.0145,0.00905116,168.77917212194,21.0,-114.555,4.305,,1,,-0.16,0.24,0.07,0.19,,Nathan Zeze,,,3.0,4.0,,,1.0,,2.0,,4.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
14771904,away,Neom SC,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,D,25,25,False,41.0,39.0,,,0.0,19.0,19.0,20.0,22.0,5.0,,,,1.0,,,,,90.0,54.0,6.5,6.0,,0.00792315,109.98068424512,11.0,-92.82,4.095,,0,,,-0.27,0.1,-0.14,,,,2.0,,3.0,,,2.0,,,3.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,
14771904,away,Neom SC,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,False,19.0,14.0,1.0,,0.0,4.0,6.0,10.0,13.0,12.0,6.0,3.0,,3.0,4.0,,,,90.0,54.0,7.3,15.0,0.0242,0.01769,115.9381717122,13.0,-89.355,3.675,,1,,-0.07,-0.11,0.0,0.24,,Abdulaziz Noor,,1.0,,8.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,,,1.0,1.0,,0.047,,4.0,,,,,,,,,,,,
14771904,away,Neom SC,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1262,M,96535,EUR,725846400,M,8,8,False,66.0,61.0,4.0,1.0,0.0,25.0,26.0,36.0,40.0,4.0,2.0,1.0,,7.0,,,,,90.0,82.0,6.6,9.0,0.0341,0.237755,165.24681028092,22.0,-27.93,6.51,,1,,-0.09,0.23,0.14,-0.04,,,,1.0,2.0,6.0,,3.0,3.0,2.0,1.0,,1.0,,,3.0,,,,,3.0,,,,1.0,,,,,,,,
14771904,away,Neom SC,Amadou Koné,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,69.0,63.0,1.0,1.0,0.0,25.0,27.0,38.0,42.0,6.0,2.0,1.0,1.0,6.0,3.0,,,,90.0,89.0,7.3,12.0,0.0109,0.0520245,202.50536608172,26.0,-78.225,6.72,,1,,-0.03,0.25,0.16,0.28,,,,,1.0,4.0,,1.0,,2.0,,2.0,7.0,,,2.0,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172.0,11146,M,354808,EUR,808012800,M,10,10,False,37.0,34.0,,,0.0,9.0,9.0,25.0,28.0,3.0,1.0,1.0,2.0,11.0,1.0,,,,90.0,59.0,8.0,14.0,1.1183,0.549408,314.84365554634,30.0,-226.59,4.935,,6,,0.3,0.42,0.58,-0.06,,,,9.0,,2.0,1.0,,1.0,3.0,3.0,,,,,,1.0,1.0,0.7272,1.0,,,2.0,,3.0,,,,,,,said_benrahma11,
14771904,away,Neom SC,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000,F,71,71,False,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,4.0,2.0,1.0,1.0,1.0,,,,,74.0,17.0,6.2,4.0,0.1904,0.0275022,23.200971206279,4.0,-8.61,5.355,,2,,-0.63,-0.05,0.05,-0.02,,,,,4.0,6.0,,,,1.0,,3.0,,,,1.0,,,,,,True,,,1.0,,,,,,,,
14771904,away,Neom SC,Saimon Bouabre,bouabre-saimon,S. Bouabré,M,70,174.0,1537,M,1426581,EUR,1149120000,F,22,22,False,25.0,18.0,2.0,,0.0,4.0,5.0,14.0,20.0,4.0,4.0,3.0,1.0,4.0,1.0,,,,89.0,39.0,6.6,13.0,0.0599,0.108302,152.02451627018,13.0,-115.185,1.365,,2,,-0.13,-0.24,0.4,0.14,,Saïmon Bouabré,,4.0,1.0,5.0,2.0,,,,2.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
14771904,away,Neom SC,Alexandre Lacazette,alexandre-lacazette,A. Lacazette,F,91,176.0,9441,M,50070,EUR,675388800,F,91,91,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,1.0,,,,,1.0,,,,16.0,13.0,6.9,6.0,,0.0295244,33.87484703964,3.0,-26.88,-4.41,,0,,,-0.07,0.12,-0.03,,,,2.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,lacazettealex,1.0
14771904,away,Neom SC,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,3.0,1.0,2.0,,0.0,1.0,1.0,,2.0,1.0,,,,,,,,,25.0,7.0,6.2,3.0,,1.931e-05,5.9494500586189,1.0,-0.63,-0.63,,0,,,0.01,0.0,-0.17,,,,,1.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,13.0,3.0,6.4,,,0.00011945,,,,,,0,,,0.02,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200,F,11,11,True,,,,,0.0,,,,,2.0,,,,,,,,,14.0,3.0,6.7,,,,,,,,,0,,,,,0.14,,Hassan Hashim Al Ali,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Raed Ozaybi,ozaybi-raed,O. Raed,G,50,181.0,31,M,1089085,EUR,1001116800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Ozaybi Raed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Hawsawi Islam Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Ali Al Nakhli,ali-al-nakhli,A. A. Nakhli,D,48,,5,,2370152,EUR,1108339200,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Ali Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771904,away,Neom SC,Thamer Al Khaibri,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Thamer Al Khaibri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
