match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
13055099,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26212,M,d_raya1,581310,EUR,811123200,G,22,22,False,33.0,23.0,11.0,1.0,0.0,22.0,22.0,1.0,11.0,1.0,6.0,1.0,1.0,2.0,1.0,90.0,39.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13055099,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42257,M,TPartey5,316148,EUR,739929600,D,5,5,False,39.0,34.0,1.0,,0.0,15.0,17.0,19.0,23.0,1.0,1.0,,,,,45.0,49.0,6.5,8.0,0,,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13055099,home,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21692,M,jurrientimber,958959,EUR,992736000,D,12,12,False,72.0,66.0,4.0,1.0,0.0,34.0,34.0,32.0,38.0,2.0,3.0,,,,,90.0,94.0,6.5,15.0,0,,,,4.0,,10.0,2.0,2.0,,,,1.0,3.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
13055099,home,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15126,M,j_kiwior,976037,EUR,950572800,D,15,15,False,73.0,70.0,3.0,3.0,0.0,38.0,40.0,32.0,33.0,4.0,7.0,,,,,87.0,78.0,6.1,3.0,0,,,,1.0,3.0,2.0,4.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
13055099,home,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4714,M,kierantierney1,366592,EUR,865468800,D,3,3,False,47.0,38.0,3.0,,0.0,8.0,12.0,32.0,39.0,1.0,3.0,,,,,69.0,63.0,7.1,14.0,0,,,4.0,,1.0,,3.0,,,,,,,,,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
13055099,home,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,11,176,28815,M,ethan_nwaneri,1401702,EUR,1174435200,M,53,53,False,17.0,16.0,,,0.0,5.0,5.0,12.0,13.0,,1.0,,,,,45.0,30.0,6.2,8.0,0,,,1.0,,,7.0,1.0,,,,,,4.0,3.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,
13055099,home,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32422,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,73.0,69.0,,,0.0,36.0,37.0,33.0,36.0,,7.0,,,,,90.0,80.0,6.8,6.0,0,,,,,,2.0,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0,True,,,,,,,,
13055099,home,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29360,M,mikelmerino,592010,EUR,835401600,M,23,23,False,39.0,27.0,1.0,,0.0,11.0,12.0,16.0,27.0,,2.0,,,,,90.0,49.0,7.1,13.0,2,,,,5.0,5.0,6.0,9.0,1.0,2.0,,,1.0,,,,,1.0,,,,2.0,1.0,,,1.0,1.0,,,,,,
13055099,home,Arsenal,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36860,M,Sterling7,138534,EUR,786844800,F,30,30,False,18.0,14.0,,,0.0,4.0,4.0,11.0,16.0,,4.0,,,,,70.0,36.0,6.3,11.0,3,,,2.0,,,9.0,5.0,,2.0,2.0,1.0,1.0,3.0,6.0,3.0,,,,1.0,,,,2.0,,1.0,2.0,2.0,1.0,,,,
13055099,home,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74055,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,22.0,19.0,,,0.0,4.0,4.0,15.0,18.0,1.0,,,,,,90.0,47.0,8.9,15.0,5,,,,3.0,1.0,10.0,4.0,3.0,1.0,1.0,,,2.0,7.0,2.0,,,,,,,,,,,5.0,1.0,,3.0,,,
