match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_dispossessed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented
10385681,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,21,21,False,26.0,22.0,6.0,2.0,20.0,21.0,2.0,5.0,2.0,90.0,27.0,6.8,4.0,0.0,0.0,0.00033369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,62.0,51.0,5.0,3.0,25.0,29.0,27.0,35.0,4.0,90.0,84.0,7.5,14.0,0.0355,0.0,0.307124,1,,,2.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,95.0,82.0,16.0,9.0,52.0,54.0,30.0,41.0,7.0,90.0,109.0,7.7,14.0,0.0,0.0,0.0190408,0,,,,,1.0,2.0,2.0,8.0,1.0,,,,3.0,2.0,6.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,94.0,83.0,12.0,7.0,52.0,56.0,31.0,38.0,9.0,90.0,102.0,7.7,11.0,0.0815,0.0,0.0146937,2,,,,,,4.0,,9.0,,1.0,1.0,1.0,,,2.0,,,2.0,,1.0,,MarcGuehi13,1.0,,,,,,,,,,,,,
10385681,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,49.0,41.0,1.0,,19.0,21.0,22.0,28.0,3.0,90.0,69.0,7.4,10.0,0.0,0.0,0.0140984,0,,,,,,1.0,1.0,6.0,,1.0,1.0,,3.0,,4.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,
10385681,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,39.0,34.0,1.0,,12.0,15.0,22.0,24.0,9.0,81.0,47.0,6.8,6.0,0.0631,0.0,0.0487767,1,,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
10385681,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,36.0,31.0,1.0,1.0,11.0,11.0,20.0,25.0,5.0,77.0,54.0,7.3,8.0,0.0865,0.1433,0.0181664,2,,,,,2.0,,6.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,
10385681,home,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,M,7,7,False,54.0,41.0,5.0,2.0,7.0,7.0,39.0,62.0,10.0,90.0,90.0,8.0,30.0,0.1271,0.0261,0.306743,4,,,15.0,5.0,6.0,,13.0,6.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,3.0,1.0,4.0,,MOlise,2.0,2.0,,1.0,1.0,1.0,,,,,,,,
10385681,home,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,49.0,43.0,1.0,1.0,9.0,9.0,35.0,44.0,7.0,90.0,66.0,8.6,14.0,0.7143,1.2873,0.0897776,3,,,4.0,1.0,,1.0,4.0,3.0,1.0,1.0,,,,2.0,,,1.0,2.0,,1.0,1.0,eze,,2.0,,3.0,,,2.0,,,,,,,
10385681,home,Crystal Palace,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18787,M,111850,EUR,721353600,M,11,11,False,34.0,30.0,,,3.0,3.0,27.0,34.0,2.0,51.0,46.0,7.0,11.0,0.2366,0.0,0.108365,2,,,3.0,,,,3.0,1.0,,3.0,1.0,,,,,,2.0,,1.0,2.0,,wilfriedzaha,2.0,,,,,,,True,1.0,,,,,
10385681,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,False,30.0,28.0,,,5.0,5.0,23.0,25.0,4.0,90.0,46.0,7.5,7.0,0.1362,0.0,0.258174,1,,,,,2.0,1.0,6.0,8.0,1.0,4.0,3.0,,,,1.0,1.0,2.0,3.0,,1.0,,jordanayew9,1.0,2.0,1.0,,1.0,1.0,,,,,,,,
10385681,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,True,11.0,10.0,,,1.0,1.0,9.0,10.0,1.0,39.0,18.0,6.3,4.0,0.0,0.0,0.0405914,0,,,,,3.0,,7.0,2.0,1.0,3.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10385681,home,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,285989,EUR,842227200,M,44,44,True,10.0,8.0,,,3.0,4.0,5.0,6.0,4.0,13.0,13.0,6.7,2.0,0.0721,0.0,0.00373965,1,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10385681,home,Crystal Palace,James McArthur,james-mcarthur,J. McArthur,M,18,178,72,,39282,EUR,560563200,M,18,18,True,15.0,13.0,,,11.0,12.0,2.0,3.0,2.0,9.0,16.0,6.5,2.0,0.0,0.0,0.00264999,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,8,8,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,997104,EUR,1017360000,M,29,29,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,home,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Matetajphilippe,,,,,,,,,,,,,,
10385681,away,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,84844,EUR,616809600,G,13,13,False,31.0,26.0,10.0,5.0,25.0,26.0,1.0,5.0,10.0,90.0,46.0,6.7,6.0,0.0,0.0,0.00035743,0,,,,,1.0,1.0,1.0,1.0,,,,,3.0,,,,,,,,,Neto_Murara,,,,,,,,True,,2.0,2.0,3.0,2.0,-0.5433
10385681,away,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,865740,EUR,878688000,D,6,6,False,49.0,38.0,7.0,3.0,34.0,38.0,4.0,11.0,3.0,90.0,65.0,6.8,12.0,0.0,0.0,0.00306315,0,,,,,1.0,4.0,2.0,7.0,,1.0,,,7.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
10385681,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,False,65.0,60.0,3.0,2.0,53.0,56.0,7.0,9.0,5.0,90.0,82.0,6.5,8.0,0.0,0.0,0.00305978,0,,,,,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,6.0,1.0,1.0,,1.0,1.0,1.0,,,IlliaZabarnyi,,1.0,,,,,,,,,,,,
10385681,away,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,5,5,False,59.0,50.0,9.0,3.0,45.0,48.0,5.0,12.0,9.0,90.0,82.0,7.2,10.0,0.0,0.0,0.00431681,0,,,1.0,,,2.0,,6.0,,,,,5.0,1.0,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
10385681,away,Bournemouth,Matías Viña,matias-vina,M. Viña,D,18,180,7106,M,875295,EUR,879033600,D,18,18,False,20.0,13.0,2.0,2.0,11.0,16.0,2.0,4.0,1.0,60.0,39.0,6.0,12.0,0.0,0.0,0.00213121,0,,,,,1.0,1.0,7.0,5.0,2.0,2.0,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,matiasv17,,1.0,1.0,,,,,,,,,,,
10385681,away,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,M,8,8,False,40.0,31.0,2.0,1.0,19.0,23.0,12.0,17.0,11.0,90.0,58.0,7.0,13.0,0.0,0.0,0.14697,0,,,,,1.0,2.0,5.0,7.0,1.0,1.0,,,3.0,3.0,5.0,3.0,2.0,,1.0,1.0,,jeffersonlerma,,1.0,,,,,,,,,,,,
10385681,away,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,190853,EUR,789782400,M,14,14,False,30.0,27.0,1.0,,19.0,20.0,9.0,11.0,3.0,81.0,39.0,6.5,5.0,0.0,0.0,0.00648326,0,,,1.0,1.0,,,3.0,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
10385681,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,M,11,11,False,20.0,15.0,3.0,2.0,8.0,10.0,8.0,11.0,5.0,73.0,36.0,6.6,9.0,0.0172,0.0,0.0556102,1,Dango Ouattara,,1.0,1.0,2.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,d.ouattara15,,1.0,1.0,,,,,,,,,,,
10385681,away,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,29,29,False,18.0,15.0,1.0,,7.0,7.0,8.0,11.0,1.0,60.0,22.0,6.1,6.0,0.0,0.0,0.030608,0,,,,,,,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,
10385681,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,False,20.0,17.0,2.0,2.0,7.0,7.0,11.0,14.0,3.0,60.0,32.0,7.0,5.0,0.1528,0.0,0.0578143,1,,,1.0,1.0,,1.0,3.0,4.0,1.0,3.0,3.0,1.0,,1.0,,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,
10385681,away,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,9,9,False,16.0,11.0,2.0,1.0,5.0,6.0,6.0,10.0,3.0,90.0,41.0,6.3,17.0,0.1059,0.0,0.0240886,2,,,,,1.0,,13.0,2.0,2.0,1.0,,2.0,3.0,1.0,2.0,1.0,5.0,,4.0,,,Dom_Solanke,,5.0,1.0,,,,,,,,,,,
10385681,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,True,8.0,6.0,,,3.0,4.0,3.0,4.0,1.0,30.0,11.0,6.6,2.0,0.0,0.0,0.00066908,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385681,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,855731,EUR,868320000,M,7,7,True,8.0,6.0,1.0,1.0,5.0,6.0,1.0,3.0,,30.0,12.0,6.3,4.0,0.0,0.0,0.00143102,0,,,1.0,,1.0,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
10385681,away,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,298366,EUR,713232000,F,21,21,True,7.0,3.0,,,1.0,2.0,2.0,5.0,,30.0,14.0,6.5,5.0,0.0,0.0,0.00128031,0,,,,,2.0,2.0,3.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10385681,away,Bournemouth,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,1020680,EUR,944006400,F,32,32,True,11.0,6.0,2.0,1.0,1.0,4.0,5.0,7.0,1.0,17.0,16.0,6.5,7.0,0.0,0.0,0.0045571,0,,,,,,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
10385681,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,True,8.0,6.0,1.0,,3.0,3.0,3.0,5.0,2.0,9.0,11.0,6.6,2.0,0.0355,0.0,0.00411985,1,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10385681,away,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,away,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,134361,EUR,759628800,D,3,3,True,,,,,,,,,,,,,,,0.0,,0,Jack,Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,away,Bournemouth,Jack Stacey,jack-stacey,J. Stacey,D,3,180,115,M,583450,EUR,828748800,D,17,17,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385681,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,830659,EUR,863222400,D,25,25,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
