match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_penaltyConceded,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_penaltyWon,captain,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_errorLeadToAShot,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_ownGoals
10390057,home,Auxerre,Théo De Percin,theo-de-percin,T. D. Percin,G,186,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,0.0,,0,,40,,,,,,,,,,,,,,,,,,,,,Théo De Percin,,,,,,,,,,,,,,,,,
10390057,home,Auxerre,Quentin Bernard,quentin-bernard,Q. Bernard,D,184,16,M,156367,EUR,615772800,D,3,3,True,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390057,home,Auxerre,Paul Joly,paul-joly,P. Joly,D,182,234,M,1130986,EUR,960336000,D,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,26,,,,,,,,,,,,,,,,,,,,,Paul Joly,,,,,,,,,,,,,,,,,
10390057,home,Auxerre,Denys Bain,denys-bain,D. Bain,D,181,9,,152263,EUR,741571200,D,32,32,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Denys,Bain,,,,,,,,,,,,,,,,
10390057,away,AS Monaco,Alexander Nübel,alexander-nubel,A. Nübel,G,193,2042,M,584722,EUR,844041600,G,16,16,False,28.0,26.0,9.0,7.0,22.0,22.0,4.0,6.0,10.0,1.0,90.0,42.0,7.1,2.0,0.0,0.0,0.00079785,0,-0.69,33,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1.0,,,,,
10390057,away,AS Monaco,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,172,407,M,579576,EUR,735782400,D,26,26,False,39.0,34.0,1.0,1.0,15.0,16.0,19.0,24.0,4.0,,71.0,56.0,6.4,7.0,0.0,0.0,0.0336404,0,,2,2.0,3.0,,,,,,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10390057,away,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,193,2139,M,339909,EUR,768182400,D,3,3,False,69.0,58.0,11.0,7.0,34.0,38.0,24.0,31.0,3.0,,90.0,77.0,6.8,12.0,0.0,0.0,0.00715985,0,,13,1.0,4.0,5.0,,1.0,,,1.0,,2.0,,3.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10390057,away,AS Monaco,Malang Sarr,malang-sarr,M. Sarr,D,182,2159,M,826203,EUR,917049600,D,23,23,False,78.0,68.0,9.0,6.0,46.0,54.0,22.0,24.0,3.0,,90.0,88.0,6.3,11.0,0.0,0.0,0.00589584,0,,20,3.0,4.0,3.0,,,,,,,1.0,,3.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
10390057,away,AS Monaco,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,184,7001,M,897291,EUR,934848000,D,14,14,False,70.0,48.0,5.0,1.0,22.0,28.0,27.0,52.0,5.0,,90.0,100.0,6.5,37.0,0.1092,0.0,0.0398689,1,,4,2.0,3.0,2.0,,,,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,10.0,1.0,,,,,,,,,,,,,,,,ismaijakobs,1.0,,
10390057,away,AS Monaco,Gelson Martins,gelson-martins,G. Martins,M,173,2048,M,364618,EUR,800150400,M,77,77,False,34.0,27.0,2.0,1.0,9.0,10.0,18.0,25.0,1.0,,77.0,48.0,6.4,12.0,0.0548,0.0,0.0143026,1,,10,1.0,6.0,5.0,2.0,2.0,1.0,1.0,,1.0,2.0,,,,,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10390057,away,AS Monaco,Eliot Matazo,eliot-matazo,E. Matazo,M,174,581,M,1046150,EUR,1013731200,M,15,15,False,33.0,31.0,4.0,4.0,19.0,20.0,12.0,13.0,3.0,,45.0,39.0,6.2,5.0,0.0,0.0,0.0216983,0,,36,1.0,4.0,1.0,,2.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10390057,away,AS Monaco,Mohamed Camara,camara-mohamed,M. Camara,M,175,3786,M,1008849,EUR,947116800,M,4,4,False,70.0,61.0,8.0,4.0,29.0,30.0,32.0,40.0,6.0,,90.0,79.0,6.7,10.0,0.0,0.0,0.026866,0,,4,,2.0,6.0,,,,,,3.0,,,1.0,,,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,camara_mohamed6,,,
10390057,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,174,8866,M,155818,EUR,790214400,M,18,18,False,12.0,8.0,1.0,1.0,3.0,4.0,5.0,10.0,1.0,,45.0,25.0,6.4,10.0,0.0,0.0,0.0162101,0,,18,,7.0,3.0,1.0,2.0,1.0,,,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,,,,3.0,,1.0,,,,,,,,,,Minamino,,,
10390057,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,185,4494,M,352296,EUR,855878400,F,36,36,False,18.0,13.0,,,1.0,2.0,12.0,16.0,7.0,,90.0,29.0,6.4,12.0,0.0,0.0,0.0243181,0,,7,2.0,8.0,1.0,4.0,1.0,1.0,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,breelembolo97,,,
10390057,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,170,5487,M,119192,EUR,650419200,F,10,10,False,13.0,11.0,,,3.0,3.0,8.0,10.0,1.0,,45.0,19.0,6.9,6.0,0.7884,0.9811,0.0203158,1,,35,3.0,6.0,2.0,2.0,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,,True,1.0,,1.0,,,,,,wisbenyedder,,,
10390057,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,180,8439,M,318963,EUR,833414400,M,17,17,True,27.0,20.0,3.0,2.0,7.0,7.0,13.0,21.0,1.0,,45.0,34.0,7.0,10.0,0.0,0.0,0.0722411,0,,10,,2.0,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,alex_golovin17,1.0,1.0,
10390057,away,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,185,6182,M,945062,EUR,915926400,M,19,19,True,34.0,27.0,5.0,4.0,9.0,10.0,18.0,24.0,3.0,,45.0,40.0,6.0,10.0,0.0,0.0,0.00968786,0,,19,2.0,5.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,YFofana19_,,,1.0
10390057,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,178,21668,M,1394353,EUR,1108512000,M,44,44,True,18.0,13.0,1.0,,4.0,4.0,9.0,14.0,2.0,,45.0,34.0,8.2,11.0,0.3844,0.429,0.054184,3,,17,,4.0,4.0,2.0,2.0,1.0,,,,1.0,1.0,,,,3.0,2.0,2.0,,,,,,,2.0,,,1.0,1.0,2.0,,,,,,benseghir44,,,
10390057,away,AS Monaco,Axel Disasi,axel-disasi,A. Disasi,D,190,9725,M,827243,EUR,889574400,D,6,6,True,10.0,7.0,1.0,,3.0,3.0,4.0,7.0,4.0,,19.0,15.0,6.7,4.0,0.0,0.0,0.013123,0,,4,,1.0,3.0,1.0,,,,1.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,axel_disasi,,,
10390057,away,AS Monaco,Vanderson,vanderson,Vanderson,D,173,6111,M,1090694,EUR,993081600,D,2,2,True,8.0,6.0,,,,,6.0,10.0,,,13.0,14.0,6.7,5.0,0.0,0.0,0.00781872,0,,2,,,4.0,,1.0,1.0,,,1.0,,,2.0,,,,1.0,,2.0,,,Vanderson,,,,,,,,,,,,,,,,,
10390057,away,AS Monaco,Thomas Didillon,thomas-didillon,T. Didillon,G,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390057,away,AS Monaco,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,194,10555,M,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,badiashile,,,
10390057,away,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,173,13115,M,873534,EUR,919900800,F,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krepindiatta,,,
10390057,away,AS Monaco,Myron Boadu,myron-boadu,M. Boadu,F,183,1735,M,856744,EUR,979430400,F,9,9,True,,,,,,,,,,,,,,,,0.0,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
