match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_dispossessed,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded,player_sofascoreId,stat_accurateCross
10382280,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,47.0,34.0,29.0,16.0,20.0,20.0,14.0,27.0,2.0,12.0,1.0,2.0,3.0,1.0,90.0,59.0,6.1,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Shurandy Sambo,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,False,31.0,25.0,2.0,2.0,18.0,20.0,7.0,12.0,5.0,7.0,,,,,90.0,59.0,6.5,10.0,1,1.0,2.0,2.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,55.0,46.0,12.0,7.0,32.0,35.0,14.0,20.0,6.0,4.0,,,,,90.0,74.0,7.1,10.0,0,,,3.0,2.0,5.0,,,,2.0,4.0,2.0,,,,1.0,True,1.0,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,51.0,39.0,7.0,2.0,34.0,37.0,5.0,14.0,6.0,5.0,,,,,90.0,69.0,7.1,12.0,0,,1.0,1.0,1.0,7.0,,,,2.0,,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,57.0,47.0,8.0,2.0,34.0,37.0,13.0,22.0,,12.0,,,,,90.0,80.0,7.2,14.0,1,2.0,1.0,,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,M,6,6,False,24.0,16.0,4.0,1.0,10.0,15.0,6.0,9.0,3.0,2.0,,,,,90.0,34.0,6.4,9.0,0,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,25.0,13.0,2.0,,5.0,6.0,8.0,19.0,,4.0,,,,,74.0,34.0,6.6,14.0,0,,3.0,,4.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,M,7,7,False,19.0,12.0,5.0,4.0,3.0,6.0,9.0,20.0,,3.0,,,,,90.0,41.0,5.7,18.0,3,7.0,1.0,,7.0,4.0,2.0,1.0,,,1.0,2.0,1.0,,2.0,,,3.0,,,,3.0,,1.0,,2.0,2.0,1.0,,,,,,,,
10382280,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,31.0,24.0,2.0,2.0,12.0,15.0,12.0,18.0,,8.0,,,,,90.0,44.0,6.7,11.0,0,2.0,3.0,1.0,7.0,5.0,1.0,2.0,,,1.0,3.0,2.0,,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,11,11,False,24.0,19.0,1.0,1.0,9.0,12.0,10.0,13.0,,5.0,,,,,90.0,36.0,6.1,11.0,1,1.0,1.0,,5.0,2.0,,2.0,,,,,,,1.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,18.0,7.0,2.0,,1.0,3.0,6.0,16.0,,1.0,,,,,90.0,23.0,6.6,12.0,0,1.0,5.0,6.0,6.0,7.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Younes Namli,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,17,17,True,1.0,,,,,,,1.0,,2.0,,,,,16.0,6.0,6.6,1.0,1,,1.0,,3.0,2.0,,1.0,,,1.0,,,,1.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,
10382280,home,Sparta Rotterdam,Tim Coremans,tim-coremans,T. Coremans,G,1,186,21,M,70918,EUR,671241600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Tim,Coremans,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Aaron,Meijers,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Rick Meijssen,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Dirk Abels,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Pedro Alemañ,pedro-aleman-serna,P. Alemañ,M,8,182,58,M,996933,EUR,1016668800,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,home,Sparta Rotterdam,Elias Hoff Melkersen,elias-hoff-melkersen,E. H. Melkersen,F,9,178,111,M,984722,EUR,1041292800,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,22.0,13.0,11.0,2.0,12.0,13.0,1.0,9.0,,9.0,,,4.0,,90.0,32.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,
10382280,away,Feyenoord,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,False,42.0,34.0,3.0,1.0,18.0,23.0,16.0,21.0,2.0,6.0,,,,,90.0,58.0,7.0,12.0,0,2.0,,,,3.0,,,,,,3.0,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,
10382280,away,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,55.0,50.0,4.0,3.0,27.0,28.0,23.0,27.0,,6.0,,,,,90.0,59.0,6.7,5.0,0,,3.0,2.0,4.0,3.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10382280,away,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,54.0,44.0,10.0,4.0,30.0,32.0,14.0,22.0,5.0,5.0,,,,,90.0,65.0,7.6,10.0,1,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
10382280,away,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,53.0,42.0,4.0,2.0,16.0,20.0,26.0,35.0,2.0,6.0,,,,,90.0,71.0,6.4,17.0,0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
10382280,away,Feyenoord,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,82.0,66.0,3.0,3.0,31.0,37.0,35.0,45.0,1.0,9.0,,,,,90.0,96.0,7.0,21.0,0,,2.0,7.0,7.0,10.0,,1.0,,,1.0,,,3.0,2.0,4.0,,2.0,,,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,,
10382280,away,Feyenoord,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10886,M,847983,EUR,926294400,M,17,17,False,19.0,18.0,,,5.0,5.0,15.0,22.0,,2.0,,,,,90.0,43.0,6.2,11.0,5,8.0,2.0,,6.0,3.0,1.0,2.0,2.0,,,3.0,1.0,1.0,,,,1.0,,,,,,1.0,,2.0,,,3.0,,,,,,szymanski_11,2.0
10382280,away,Feyenoord,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,13499,M,907461,EUR,978048000,M,10,10,False,60.0,49.0,,,17.0,19.0,32.0,45.0,1.0,9.0,,,,,89.0,80.0,6.7,19.0,4,4.0,,,2.0,2.0,,,3.0,,,,,1.0,2.0,1.0,True,1.0,,,,1.0,,,,,,,,,,,,,orkunkokcu,
10382280,away,Feyenoord,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,False,37.0,31.0,,,10.0,10.0,22.0,33.0,,4.0,,,,,71.0,63.0,7.5,16.0,5,6.0,,1.0,3.0,3.0,1.0,3.0,3.0,,1.0,1.0,,1.0,,,,,,,1.0,,,2.0,1.0,1.0,,,2.0,,,,1.0,,alirezajb,1.0
10382280,away,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,10.0,5.0,,,1.0,1.0,4.0,9.0,,4.0,,,,,90.0,31.0,6.7,17.0,2,,3.0,1.0,10.0,2.0,,5.0,,,,,,5.0,1.0,,,2.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,sant.gimenez,
10382280,away,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,False,25.0,17.0,,,6.0,8.0,12.0,19.0,1.0,6.0,,,,,82.0,49.0,8.1,16.0,2,2.0,1.0,2.0,4.0,8.0,,4.0,,1.0,1.0,1.0,1.0,4.0,2.0,,,2.0,,,3.0,1.0,1.0,4.0,1.0,,,,1.0,,,,,,,1.0
10382280,away,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,True,8.0,6.0,,,4.0,4.0,2.0,4.0,,3.0,,,,,19.0,17.0,7.2,4.0,2,,,,2.0,4.0,,3.0,1.0,,,2.0,1.0,,,1.0,,,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,
10382280,away,Feyenoord,Danilo,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,,8.0,10.0,6.7,3.0,1,,,,2.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
10382280,away,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,48,48,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,Antoni,Milambo,,,,,,,,,,,,,,,,
10382280,away,Feyenoord,Tein Troost,tein-troost,T. Troost,G,1,186,83,M,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,away,Feyenoord,Ofir Marciano,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,away,Feyenoord,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382280,away,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
