match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
12357197,home,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,26.0,19.0,15.0,8.0,0.0,13.0,14.0,6.0,12.0,1.0,10.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,90.0,36.0,7.3,7.0,0.00409017,0,0.4918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357197,home,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,False,17.0,10.0,1.0,1.0,0.0,2.0,5.0,9.0,15.0,3.0,3.0,,,,,,,,73.0,35.0,6.6,10.0,0.0109206,2,,,,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0678,1.0,,,,,,,,,,,,,,,,,
12357197,home,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,150,150,False,28.0,17.0,8.0,1.0,0.0,15.0,17.0,2.0,11.0,4.0,3.0,,,,,,,,90.0,38.0,6.3,11.0,0.00196741,0,,,,,,1.0,2.0,2.0,4.0,,,,,2.0,,,,True,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
12357197,home,Criciúma,Wilker Ángel,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,False,25.0,17.0,6.0,,0.0,15.0,18.0,2.0,7.0,6.0,1.0,,,,,,,,90.0,34.0,6.5,8.0,0.00150423,1,,,,,,2.0,,3.0,1.0,1.0,,,,1.0,,0.0234,,,,1.0,1.0,,,1.0,1.0,0.0313,,,,,,,,
12357197,home,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,False,20.0,11.0,4.0,,0.0,8.0,12.0,6.0,15.0,6.0,4.0,,,,,,,,90.0,50.0,6.8,15.0,0.0476061,0,,,,7.0,3.0,2.0,,3.0,2.0,,,,,,,,,,3.0,2.0,2.0,,,1.0,,,,,,,,,,
12357197,home,Criciúma,Barreto,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,False,27.0,19.0,3.0,2.0,0.0,13.0,18.0,6.0,9.0,2.0,8.0,,,,,,,,70.0,43.0,6.7,11.0,0.015994,0,,,,,,,1.0,8.0,4.0,1.0,2.0,2.0,,2.0,1.0,,1.0,,,,,,1.0,5.0,,,2.0,,,,,,,
12357197,home,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,5,5,False,34.0,28.0,1.0,,0.0,18.0,19.0,11.0,16.0,,5.0,,,,,,,,90.0,51.0,6.5,11.0,0.0736979,0,,,,1.0,1.0,1.0,,10.0,5.0,4.0,2.0,2.0,,1.0,2.0,,,,3.0,2.0,1.0,,1.0,2.0,,,3.0,,,,,,,
12357197,home,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,False,25.0,21.0,3.0,3.0,0.0,6.0,6.0,16.0,20.0,2.0,4.0,,,,,,,,90.0,47.0,7.5,10.0,0.348548,3,,,,1.0,1.0,,,6.0,5.0,2.0,6.0,4.0,,,3.0,0.115,3.0,,1.0,,,,1.0,1.0,1.0,0.0309,1.0,2.0,,,,,,
12357197,home,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,F,17,17,False,25.0,20.0,3.0,2.0,0.0,5.0,7.0,16.0,19.0,1.0,4.0,,,,,,,,74.0,44.0,7.3,12.0,0.151089,2,,,,1.0,1.0,,,5.0,4.0,,4.0,2.0,1.0,,3.0,0.8655,,,1.0,1.0,,,1.0,1.0,1.0,0.9862,2.0,,1.0,,,,,
12357197,home,Criciúma,Éder,eder,Éder,F,23,179,368,M,18082,EUR,532396800,F,23,23,False,14.0,11.0,,,0.0,4.0,4.0,8.0,11.0,,,,,,,,,,70.0,19.0,6.7,5.0,0.0902957,0,,,,1.0,1.0,3.0,,4.0,1.0,,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
