match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_totalContest,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_totalOffside,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_accurateCross,stat_wonContest,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12513679,home,Boavista,Tomáš Vaclík,,,tomas-vaclik,Tomáš Vaclík,G,188,369,M,23715,EUR,607132800,G,31,31,False,19.0,17.0,8.0,6.0,0.0,13.0,13.0,4.0,6.0,2.0,8.0,5.0,5.0,2.0,2.0,90.0,32.0,7.6,2.0,0.00063246,0,-0.2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513679,home,Boavista,Osman Kakay,,,osman-kakay,O. Kakay,D,180,214,M,830485,EUR,872467200,D,27,27,False,25.0,22.0,2.0,1.0,0.0,11.0,12.0,11.0,13.0,5.0,5.0,,,,,90.0,43.0,6.4,8.0,0.00715561,0,,29,2.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12513679,home,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,33.0,22.0,10.0,4.0,0.0,14.0,18.0,8.0,18.0,5.0,3.0,,,,,90.0,54.0,6.4,17.0,0.0419562,0,,26,,1.0,3.0,5.0,2.0,,2.0,1.0,,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12513679,home,Boavista,Sidoine Fogning,Sidoine Fogning,,sidoine-fogning,S. Fogning,D,195,93,M,2049628,EUR,1005436800,D,13,13,False,58.0,50.0,5.0,3.0,0.0,43.0,45.0,7.0,13.0,7.0,10.0,,,,,90.0,72.0,6.4,12.0,0.00606356,0,,19,3.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12513679,home,Boavista,Filipe Ferreira,Filipe,Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,False,35.0,25.0,3.0,2.0,0.0,20.0,26.0,5.0,12.0,2.0,2.0,,,,,87.0,54.0,6.3,17.0,0.00213745,0,,20,,,1.0,1.0,,2.0,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12513679,home,Boavista,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,185,56,M,1393991,EUR,1044921600,M,16,16,False,55.0,50.0,2.0,1.0,0.0,30.0,33.0,20.0,25.0,,10.0,,,,,90.0,70.0,6.9,11.0,0.026898,0,,26,,,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12513679,home,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,64.0,55.0,8.0,6.0,0.0,29.0,31.0,26.0,33.0,,8.0,,,,,90.0,83.0,7.0,12.0,0.348963,2,,42,,1.0,7.0,7.0,6.0,2.0,1.0,1.0,2.0,1.0,,,,,5.0,,True,2.0,1.0,1.0,1.0,0.0658,3.0,,,,,,,,,,,
12513679,home,Boavista,Miguel Reisinho,,,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,False,26.0,18.0,4.0,1.0,0.0,7.0,8.0,11.0,18.0,1.0,1.0,,,,,90.0,41.0,6.7,10.0,0.0566162,4,,7,,2.0,6.0,5.0,2.0,1.0,2.0,1.0,,2.0,,2.0,,,1.0,2.0,,,1.0,1.0,,1.0917,,1.0,2.0,1.0,1.1485,,,,,,,
12513679,home,Boavista,Abdoulay Diaby,,,abdoulay-diaby,A. Diaby,F,173,492,M,115718,EUR,674784000,M,21,21,False,22.0,18.0,3.0,3.0,0.0,9.0,11.0,9.0,13.0,,,,,,,90.0,35.0,6.4,10.0,0.00810417,2,,23,1.0,2.0,4.0,4.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,,1.0,,,,,1.0,,0.32,,1.0,1.0,,0.3156,1.0,,,,,,
12513679,home,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,M,7,7,False,20.0,14.0,,,0.0,9.0,9.0,6.0,15.0,,1.0,,,,,79.0,35.0,6.7,13.0,0.0582667,0,,11,,,1.0,5.0,,,,,2.0,,4.0,2.0,,,4.0,2.0,,,,,,,1.0,,,,,,1.0,1.0,,,,
