match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_ownGoals,stat_totalContest,stat_wonContest,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_lastManTackle,stat_bigChanceMissed
12476420,home,Norwich City,George Long,George,Long,george-long,G. Long,G,25,193,55,M,144297,EUR,752457600,G,12,12,False,53.0,43.0,12.0,3.0,0.0,40.0,42.0,3.0,11.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,90.0,61.0,6.2,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
12476420,home,Norwich City,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180,115,M,583450,EUR,828748800,D,3,3,False,44.0,39.0,4.0,1.0,1.0,27.0,30.0,13.0,18.0,,3.0,,8.0,1.0,,,,,,90.0,62.0,6.9,10.0,0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
12476420,home,Norwich City,Jaden Warner,,,warner-jaden,J. Warner,D,32,194,25,M,1523740,EUR,1035763200,D,50,50,False,51.0,45.0,4.0,2.0,0.0,42.0,46.0,3.0,5.0,1.0,2.0,,,,,,,,,61.0,53.0,6.3,6.0,0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12476420,home,Norwich City,Brad Hills,Brad Hills,,brad-hills,B. Hills,D,33,188,73,M,1093344,EUR,1078876800,D,40,40,False,74.0,67.0,5.0,2.0,0.0,66.0,70.0,1.0,4.0,8.0,10.0,7.0,,,,,,,,90.0,86.0,6.5,7.0,0,,,2.0,2.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
12476420,home,Norwich City,Kellen Fisher,,,fisher-kellen,K. Fisher,D,35,182,163,M,1395695,EUR,1083715200,D,35,35,False,54.0,46.0,3.0,1.0,0.0,32.0,38.0,14.0,16.0,1.0,8.0,1.0,,1.0,,,,,,82.0,70.0,6.4,9.0,0,,,3.0,6.0,1.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,,,,,,,,
12476420,home,Norwich City,Marcelino Núñez,,,marcelino-nunez,M. Núñez,M,32,173,3023,M,1014801,EUR,951868800,M,26,26,False,73.0,67.0,7.0,4.0,0.0,35.0,36.0,32.0,48.0,1.0,4.0,1.0,3.0,2.0,,,,,,90.0,95.0,7.1,20.0,2,11.0,,1.0,2.0,,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
12476420,home,Norwich City,Kenny McLean,,,kenny-mclean,K. McLean,M,23,183,345,M,75756,EUR,694828800,M,23,23,False,61.0,59.0,4.0,4.0,0.0,45.0,46.0,14.0,15.0,,2.0,3.0,,2.0,,,,,,81.0,69.0,6.9,4.0,0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,True,,,,,
12476420,home,Norwich City,Abu Kamara,,,kamara-abu,A. Kamara,M,11,183,468,M,1087476,EUR,1058745600,M,47,47,False,16.0,14.0,,,1.0,5.0,5.0,9.0,11.0,1.0,8.0,,2.0,3.0,,,,,,90.0,36.0,8.1,6.0,2,,,2.0,6.0,,,,3.0,3.0,2.0,4.0,1.0,,,1.0,,3.0,1.0,,,1.0,1.0,,,
12476420,home,Norwich City,Forson Amankwah,,,amankwah-forson,F. Amankwah,M,18,173,752,M,1113141,EUR,1041292800,M,18,18,False,20.0,19.0,2.0,2.0,1.0,8.0,9.0,11.0,11.0,1.0,6.0,,4.0,1.0,,,,,,61.0,34.0,7.2,4.0,1,,,2.0,6.0,2.0,1.0,,,,,2.0,1.0,,,4.0,3.0,,,,,1.0,,,,
12476420,home,Norwich City,Borja Sainz,,,borja-sainz,B. Sainz,F,17,174,2627,M,992567,EUR,980985600,M,7,7,False,21.0,19.0,,,0.0,9.0,9.0,10.0,14.0,,5.0,,6.0,2.0,,,,,,69.0,40.0,7.8,9.0,4,2.0,,2.0,7.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,5.0,3.0,2.0,2.0,,,2.0,1.0,,,
12476420,home,Norwich City,Onel Hernández,,,onel-hernandez,O. Hernández,F,50,172,1031,M,137017,EUR,728524800,F,25,25,False,11.0,9.0,,,1.0,4.0,4.0,5.0,8.0,1.0,2.0,,,,,,,,,90.0,17.0,8.8,4.0,3,1.0,,2.0,7.0,,,1.0,,,,1.0,1.0,,,1.0,,4.0,2.0,,,1.0,2.0,1.0,,
12476420,home,Norwich City,Callum Doyle,Callum Doyle,,callum-doyle,C. Doyle,D,2,185,1051,M,1090508,EUR,1065139200,D,6,6,True,41.0,36.0,9.0,6.0,0.0,26.0,27.0,10.0,14.0,1.0,2.0,1.0,1.0,,,,,,,29.0,48.0,6.7,6.0,0,,,,1.0,,,,3.0,,,,,,,2.0,1.0,,,,,,,,,
12476420,home,Norwich City,Liam Gibbs,,,liam-gibbs,L. Gibbs,M,8,178,61,M,1005723,EUR,1039996800,M,8,8,True,20.0,17.0,1.0,1.0,0.0,10.0,12.0,7.0,8.0,2.0,4.0,1.0,2.0,,,,,,,29.0,24.0,6.8,3.0,0,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,
12476420,home,Norwich City,Gabriel Forsyth,,,gabriel-forsyth,G. Forsyth,M,41,184,59,M,1397452,EUR,1154649600,M,41,41,True,9.0,6.0,3.0,1.0,0.0,4.0,4.0,2.0,5.0,1.0,3.0,,1.0,1.0,,,,,,21.0,13.0,6.3,4.0,0,,,1.0,3.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
12476420,home,Norwich City,Elliot Josh Myles,,,elliot-myles,E. Myles,M,10,178,50,M,1566216,EUR,1169251200,M,44,44,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,1.0,,,,,,,9.0,4.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
12476420,home,Norwich City,Shane Duffy,,,shane-duffy,S. Duffy,D,4,193,483,M,55570,EUR,694224000,D,4,4,True,12.0,10.0,,,0.0,10.0,11.0,,1.0,,,1.0,,,,,,,,8.0,13.0,6.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
