match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_hitWoodwork,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_totalOffside
11369985,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,True,30.0,27.0,8.0,5.0,26.0,28.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,90.0,40.0,7.2,3.0,0.00022209,0,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369985,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,,64.0,56.0,13.0,10.0,24.0,27.0,35.0,43.0,,7.0,,,,,90.0,87.0,7.6,19.0,0.364628,1,,1.0,6.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0811,2.0,,,,,,,,,,,,,,,,,,,,
11369985,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,,47.0,41.0,6.0,4.0,35.0,39.0,6.0,8.0,2.0,7.0,,,,,85.0,58.0,6.6,8.0,0.00166545,0,,,,,3.0,2.0,,2.0,,2.0,1.0,,1.0,,,Jorne,Spileers,2.0,,,,,,,,,,,,,,,,,
11369985,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,,75.0,64.0,11.0,5.0,44.0,47.0,20.0,28.0,3.0,4.0,,,,,90.0,83.0,7.8,11.0,0.0124061,2,,,,,,2.0,,,1.0,2.0,1.0,,,0.1474,,,,1.0,1.0,1.0,0.1793,,,,,,,,,,,,,,
11369985,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,695,M,1047509,EUR,1047945600,D,14,14,False,,37.0,32.0,3.0,2.0,14.0,15.0,19.0,26.0,,5.0,,,,,80.0,60.0,6.8,12.0,0.0263274,1,,,4.0,1.0,6.0,1.0,1.0,3.0,1.0,,,1.0,1.0,0.112,,Bjorn Meijer,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,
11369985,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,False,,30.0,21.0,2.0,1.0,7.0,9.0,14.0,24.0,,3.0,,,,,90.0,50.0,7.5,17.0,0.072213,3,,,3.0,,8.0,3.0,,2.0,,1.0,1.0,2.0,2.0,0.3029,1.0,,,1.0,2.0,1.0,1.091,3.0,2.0,,1.0,1.0,1.0,,,,,,,,
11369985,home,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,39,39,False,,43.0,32.0,5.0,1.0,22.0,24.0,10.0,19.0,2.0,4.0,,,,,79.0,58.0,6.9,14.0,0.00880959,1,,,,,5.0,8.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0911,,,,3.0,,,,1.0,4.0,,,,,1.0,,,,,,,
11369985,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,32,32,False,,37.0,34.0,2.0,2.0,13.0,13.0,21.0,25.0,,4.0,,,,,79.0,48.0,7.6,7.0,0.0666764,1,,,1.0,,2.0,6.0,,,1.0,,,1.0,,0.0984,,,,,,,,,1.0,,4.0,,,3.0,nusaantonio,2.0,,,,,
11369985,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,False,,29.0,22.0,1.0,1.0,5.0,7.0,19.0,27.0,1.0,5.0,,,,,90.0,49.0,8.4,14.0,0.427052,1,,,5.0,2.0,2.0,4.0,,2.0,,3.0,1.0,2.0,,0.0657,6.0,,,1.0,1.0,1.0,0.3899,,,,1.0,,,,,1.0,1.0,,,,
11369985,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,,20.0,19.0,,,4.0,4.0,15.0,16.0,2.0,3.0,,,,,85.0,40.0,8.5,5.0,0.290592,5,,,,,1.0,8.0,,1.0,3.0,1.0,1.0,3.0,,1.0079,2.0,,,,1.0,1.0,0.9143,,2.0,,2.0,1.0,,3.0,,2.0,,,,,
