match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_lastManTackle,stat_wonTackle,player_sofascoreId,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyWon
11067617,home,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,16.0,15.0,3.0,2.0,15.0,16.0,1.0,90.0,16.0,5.9,1.0,0.0,0.0,0.00010712,0,-0.6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Rafinha,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,False,85.0,71.0,11.0,7.0,24.0,27.0,,89.0,106.0,6.9,20.0,0.0271,0.0322,0.244901,1,,True,51.0,66.0,8.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,6.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Diego Costa,diego-costa,D. Costa,D,4,184,1151,M,995293,EUR,932515200,D,4,4,False,81.0,71.0,9.0,4.0,40.0,45.0,,90.0,91.0,6.9,10.0,0.0527,0.1034,0.0116844,1,,,31.0,36.0,,,3.0,3.0,7.0,1.0,1.0,1.0,6.0,3.0,,,Diego,Costa,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17540,M,1108441,EUR,1069632000,D,35,35,False,71.0,67.0,6.0,5.0,39.0,41.0,,90.0,81.0,6.7,5.0,0.0,0.0,0.0199043,0,,,28.0,30.0,,,,4.0,2.0,,,,5.0,1.0,1.0,,Lucas Beraldo,,2.0,,,2.0,,1.0,lberaldo,1.0,1.0,1.0,,,,,,,,,,,,,
11067617,home,São Paulo,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,D,38,38,False,47.0,42.0,1.0,1.0,19.0,22.0,,90.0,85.0,7.3,17.0,0.0,0.0,0.162197,0,,,23.0,31.0,6.0,,1.0,4.0,9.0,,,3.0,8.0,1.0,,3.0,,,2.0,7.0,6.0,,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,
11067617,home,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178,3211,M,1120721,EUR,1010620800,M,29,29,False,75.0,68.0,5.0,3.0,24.0,25.0,,90.0,91.0,6.5,10.0,0.0471,0.0,0.0560785,2,,,44.0,50.0,,,,11.0,4.0,4.0,,,13.0,2.0,4.0,1.0,Pablo Maia,,1.0,1.0,1.0,2.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
11067617,home,São Paulo,Talles Costa,talles-costa,T. Costa,M,6,176,291,M,1002360,EUR,1028246400,M,37,37,False,21.0,19.0,,,8.0,8.0,,45.0,33.0,6.6,6.0,0.0,0.0,0.00650883,0,,,11.0,13.0,,,1.0,3.0,6.0,,,1.0,2.0,2.0,,,,,,2.0,1.0,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,
11067617,home,São Paulo,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,False,27.0,22.0,2.0,,4.0,4.0,,58.0,40.0,6.3,15.0,0.0,0.0,0.0569517,0,,,18.0,27.0,4.0,,1.0,4.0,2.0,,,,1.0,,1.0,1.0,,,,3.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,
11067617,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,20.0,15.0,1.0,,3.0,4.0,,81.0,39.0,6.5,11.0,0.1257,0.0,0.0162611,2,,,12.0,17.0,1.0,,1.0,5.0,7.0,,,,4.0,1.0,2.0,1.0,,,2.0,3.0,1.0,,,1.0,luciano10,,,4.0,2.0,,2.0,1.0,,,,,,,,,
11067617,home,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,False,37.0,32.0,2.0,1.0,12.0,12.0,,81.0,56.0,7.2,8.0,0.1746,0.0,0.12075,4,,,21.0,26.0,1.0,1.0,1.0,2.0,8.0,1.0,,1.0,6.0,3.0,,1.0,,,,3.0,2.0,,,2.0,,,,2.0,1.0,2.0,2.0,,,,,,,,,,
11067617,home,São Paulo,Jonathan Calleri,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,False,12.0,8.0,,,2.0,2.0,,90.0,33.0,6.9,11.0,0.1975,0.2835,0.0121689,5,,,6.0,11.0,1.0,,3.0,10.0,6.0,,1.0,1.0,1.0,,2.0,,,,4.0,1.0,1.0,1.0,,,jocalleri,4.0,,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,
11067617,home,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,F,7,7,True,30.0,25.0,,,4.0,4.0,,45.0,46.0,7.0,9.0,0.1075,0.0,0.0914585,2,,,21.0,26.0,,,2.0,6.0,9.0,1.0,,2.0,2.0,,1.0,1.0,,,1.0,6.0,4.0,1.0,,,lucasmoura7,1.0,,3.0,,2.0,,,1.0,1.0,,,,,,,
11067617,home,São Paulo,David,david,David,M,7,179,2160,M,840291,EUR,813888000,F,22,22,True,9.0,8.0,1.0,1.0,1.0,1.0,,32.0,15.0,6.6,4.0,0.1518,0.0,0.0912774,2,,,7.0,9.0,1.0,,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,
11067617,home,São Paulo,Wellington Rato,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,True,13.0,13.0,,,2.0,2.0,,9.0,16.0,6.6,1.0,0.0,0.0,0.151262,0,,,13.0,13.0,2.0,2.0,,3.0,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11067617,home,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,F,25,25,True,24.0,21.0,3.0,2.0,4.0,5.0,,9.0,26.0,6.8,4.0,0.0,0.0,0.0274447,0,,,17.0,20.0,1.0,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067617,home,São Paulo,Alexandre Pato,alexandre-pato,A. Pato,F,12,180,1656,,32164,EUR,620697600,F,12,12,True,5.0,4.0,1.0,,,,,8.0,5.0,6.6,1.0,0.0,0.0,0.00337782,0,,,4.0,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Nathan,,,,,,,,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Welington,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067617,home,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
