match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_clearanceOffLine,stat_errorLeadToAShot,stat_totalOffside
10411716,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,27.0,24.0,6.0,5.0,20.0,21.0,4.0,6.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,90.0,37.0,6.8,3.0,0.0,0.0,0.0174486,0,-0.4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411716,home,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,False,76.0,75.0,2.0,2.0,33.0,34.0,44.0,48.0,5.0,1.0,6.0,,3.0,,,,90.0,100.0,7.4,6.0,0.0,0.0,0.223436,0,,6.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
10411716,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,86.0,79.0,2.0,1.0,35.0,38.0,44.0,49.0,4.0,2.0,4.0,,2.0,,,,90.0,94.0,7.0,9.0,0.0,0.0,0.0430775,0,,1.0,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411716,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,82.0,70.0,8.0,6.0,38.0,44.0,32.0,38.0,9.0,1.0,11.0,,3.0,,,,90.0,97.0,7.3,13.0,0.0,0.0,0.0199359,0,,,,2.0,4.0,,,3.0,1.0,1.0,1.0,5.0,,1.0,4.0,,,,,,,,,,,,,,,,,
10411716,home,Milan,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,False,25.0,23.0,1.0,,6.0,7.0,19.0,24.0,2.0,,3.0,,2.0,,,,77.0,46.0,7.2,8.0,0.015,0.0,0.270071,1,,6.0,2.0,,2.0,,,,1.0,,3.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10411716,home,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,False,75.0,71.0,7.0,6.0,28.0,28.0,46.0,55.0,4.0,,3.0,,2.0,,,,85.0,103.0,8.2,11.0,0.2477,0.0,0.391966,4,,8.0,3.0,1.0,5.0,2.0,,1.0,2.0,,3.0,,,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
10411716,home,Milan,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2486,M,,155449,EUR,749952000,M,33,33,False,62.0,54.0,1.0,1.0,19.0,20.0,35.0,42.0,11.0,1.0,6.0,,3.0,,,,90.0,79.0,7.3,9.0,0.0711,0.0,0.0295074,1,,,,3.0,6.0,3.0,,1.0,3.0,2.0,,4.0,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,
10411716,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,M,19,19,False,42.0,30.0,3.0,,11.0,15.0,19.0,30.0,6.0,,5.0,,1.0,,,,90.0,64.0,6.6,18.0,0.0555,0.0,0.0159705,2,,3.0,,,3.0,,1.0,,,2.0,,2.0,,2.0,2.0,1.0,,1.0,1.0,,1.0,True,,,,,,,,,,
10411716,home,Milan,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,F,10,10,False,31.0,26.0,1.0,1.0,8.0,8.0,18.0,24.0,4.0,,4.0,,1.0,,,,62.0,44.0,6.4,13.0,0.0,0.0,0.0274736,0,,1.0,,,9.0,2.0,5.0,,,2.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,
10411716,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,17,17,False,10.0,4.0,1.0,,2.0,3.0,2.0,8.0,4.0,,3.0,,,,,,62.0,27.0,6.5,14.0,0.3238,0.0,0.00153176,5,,1.0,,1.0,6.0,1.0,2.0,,,1.0,,1.0,,3.0,,2.0,,4.0,2.0,,3.0,,,,,,,,,,,
