match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_lastManTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_fouls,captain,stat_hitWoodwork,stat_wasFouled,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14025288,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183.0,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,21.0,14.0,2.0,1.0,0.0,4.0,5.0,10.0,16.0,,2.0,1.0,,,,63.0,40.0,6.6,16.0,0.080944,64.425834639525,9.0,13.125,13.02,,0,,0.29,0.07,0.0,,1.0,,6.0,3.0,1.0,,,1.0,,1.0,1.0,3.0,10.961418886257,1.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,
14025288,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181.0,4840,M,,980634,EUR,1037059200,D,21,21,True,14.0,11.0,1.0,,0.0,7.0,7.0,4.0,7.0,,2.0,2.0,,,,27.0,20.0,6.9,5.0,0.00631685,31.160666800834,2.0,24.78,22.995,,0,,0.25,0.05,0.16,,,1.0,2.0,,3.0,2.0,,1.0,,,,1.0,23.866874303101,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,
14025288,home,Newcastle United,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180.0,3186,M,,975937,EUR,991008000,M,41,41,True,14.0,12.0,2.0,1.0,0.0,4.0,6.0,8.0,8.0,1.0,4.0,3.0,,,,27.0,20.0,6.7,4.0,0.0155855,31.295358000765,5.0,1.26,11.235,,0,,-0.05,0.02,-0.03,,,,3.0,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,
14025288,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181.0,5550,M,,855647,EUR,881625600,M,11,11,True,13.0,10.0,,,0.0,3.0,3.0,7.0,10.0,1.0,3.0,3.0,,,,27.0,22.0,7.4,5.0,0.207002,80.553152962643,6.0,30.975,32.76,,3,,0.35,0.34,-0.05,,2.0,,2.0,1.0,2.0,2.0,,,,,,,49.070583856107,2.0,2.0,2.0,,,,0.4667,0.8629,0.07,2.0,1.0,1.0,,,,,1.0,,,,,
14025288,home,Newcastle United,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198.0,55466,M,,980623,EUR,1013644800,F,27,27,True,3.0,1.0,,,0.0,,,1.0,3.0,,3.0,1.0,,,,12.0,9.0,6.6,3.0,0.0391975,23.091960704281,3.0,-16.38,2.415,,0,,0.04,0.03,0.13,,,2.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
14025288,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186.0,2651,M,,888550,EUR,935107200,M,28,28,True,,,,,0.0,,,,0.0,,,,,,,8.0,2.0,6.5,1.0,,14.890767911696,1.0,12.915,12.915,,1,,-0.02,-0.21,0.0,,1.0,,,,,,,,,,,,,,,,,,,0.4269,,0.0,,,1.0,,,,,,1.0,,,,
14025288,home,Newcastle United,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191.0,8533,M,ARamsdale,839410,EUR,895104000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025288,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174.0,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025288,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193.0,3377,M,,910046,EUR,947635200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025288,home,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188.0,717,M,,1125214,EUR,1088121600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025288,away,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188.0,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,25.0,9.0,21.0,5.0,0.0,4.0,5.0,5.0,20.0,1.0,1.0,6.0,,4.0,5.0,90.0,38.0,7.6,16.0,0.00066449,10.694372510147,2.0,6.72,3.57,0.9167,0,0.6492,0.09,0.0,-0.2,0.66,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0
14025288,away,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179.0,5444,M,jeffersonlerma,355796,EUR,783043200,D,8,8,False,9.0,7.0,2.0,1.0,0.0,5.0,6.0,2.0,3.0,2.0,3.0,2.0,,,,38.0,17.0,7.0,6.0,0.00132519,3.6546523774499,1.0,1.89,1.89,,0,,-0.01,0.0,0.25,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14025288,away,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192.0,6873,M,,879674,EUR,954979200,D,5,5,False,30.0,23.0,3.0,,0.0,11.0,12.0,12.0,18.0,5.0,8.0,3.0,,,,90.0,56.0,6.6,10.0,0.00659795,104.66763289051,18.0,14.595,8.61,,1,,-0.05,0.06,-0.1,,,2.0,4.0,,2.0,1.0,,8.0,2.0,2.0,,2.0,,,,,,1.0,,0.0465,,-0.19,,,,1.0,,,,,1.0,,,,
14025288,away,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182.0,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,49.0,37.0,4.0,,0.0,18.0,24.0,19.0,25.0,1.0,2.0,9.0,,,,90.0,69.0,5.8,14.0,0.0109814,116.03962341308,15.0,47.355,21.525,,2,,0.06,0.07,-0.26,,,4.0,6.0,,,,,5.0,5.0,1.0,,2.0,31.242220807747,1.0,,,,,,0.1367,,-0.32,,1.0,,1.0,True,,,1.0,1.0,,,,
14025288,away,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175.0,676,M,,43215,EUR,670809600,M,17,17,False,8.0,2.0,1.0,,0.0,1.0,3.0,1.0,5.0,,1.0,,,,,52.0,20.0,6.7,7.0,0.00021449,9.3805586720621,1.0,-9.345,-9.345,,0,,-0.02,0.0,0.18,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025288,away,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182.0,5795,M,,1109771,EUR,1076025600,M,20,20,False,36.0,28.0,1.0,1.0,0.0,5.0,6.0,23.0,30.0,,9.0,7.0,,,,87.0,57.0,7.0,16.0,0.448512,83.123763831273,13.0,44.94,9.975,,0,,0.27,0.25,-0.07,,5.0,2.0,7.0,1.0,3.0,2.0,,2.0,,7.0,3.0,,,,2.0,,,,,,,,1.0,,,3.0,,,,,,,,,
14025288,away,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185.0,1026,M,,193554,EUR,798076800,M,19,19,False,39.0,32.0,2.0,,0.0,11.0,13.0,21.0,26.0,,7.0,1.0,,,,90.0,59.0,6.6,9.0,0.0178893,50.055624187908,6.0,40.11,12.81,,4,,0.11,0.15,-0.17,,,2.0,6.0,2.0,1.0,1.0,,,2.0,5.0,3.0,,,,,,,,,0.2577,,-0.51,,2.0,1.0,,,,1.0,1.0,3.0,,,,
14025288,away,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174.0,1388,M,,988275,EUR,936144000,M,3,3,False,23.0,14.0,3.0,1.0,0.0,8.0,11.0,6.0,12.0,,5.0,3.0,,,,90.0,51.0,7.0,16.0,0.0122853,21.886147587139,3.0,-8.505,2.625,,0,,0.01,0.02,0.36,,3.0,,3.0,1.0,,,,4.0,1.0,5.0,3.0,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,
14025288,away,Crystal Palace,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186.0,10704,M,brenjohnson_,1085180,EUR,990576000,F,11,11,False,16.0,7.0,1.0,,0.0,2.0,4.0,5.0,12.0,,3.0,5.0,,,,72.0,35.0,6.1,17.0,0.0898957,67.364299554754,5.0,59.43,26.985,,2,,-0.21,0.15,-0.05,,2.0,1.0,6.0,2.0,3.0,2.0,,1.0,,1.0,,2.0,53.865407972649,2.0,2.0,1.0,,,,0.0847,0.0405,-0.42,,1.0,,1.0,,,,1.0,,,,,
14025288,away,Crystal Palace,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172.0,6120,M,,984624,EUR,1035072000,F,10,10,False,37.0,23.0,2.0,1.0,0.0,8.0,14.0,15.0,23.0,4.0,6.0,5.0,,,,87.0,52.0,7.0,19.0,0.464629,123.89019551941,11.0,74.235,28.455,,0,,0.26,0.33,-0.13,,2.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,,,3.0,58.838579573587,2.0,3.0,,,,,,,,1.0,4.0,,1.0,,,1.0,,,1.0,,,
14025288,away,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192.0,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,14.0,8.0,1.0,,0.0,3.0,3.0,5.0,11.0,1.0,2.0,4.0,,,,87.0,24.0,5.8,11.0,0.00501741,59.669575427428,6.0,38.745,16.8,,1,,-0.54,0.17,0.0,,,4.0,7.0,2.0,1.0,1.0,,1.0,,,,2.0,17.371712638655,1.0,,,,,,0.1345,,-0.4,,,,2.0,,,,1.0,,1.0,,,
14025288,away,Crystal Palace,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188.0,804,M,,1471671,EUR,1154131200,D,23,23,True,20.0,18.0,,,0.0,5.0,5.0,13.0,15.0,3.0,7.0,3.0,,,,52.0,32.0,6.6,2.0,0.0081811,28.708313316857,2.0,14.595,14.595,,0,,0.0,0.06,-0.28,,,1.0,2.0,,,,,7.0,,4.0,1.0,,24.424313316857,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14025288,away,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184.0,726,M,,1084311,EUR,1065830400,M,55,55,True,16.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,11.0,,2.0,2.0,,,,38.0,26.0,6.5,5.0,0.0318921,81.555726664651,6.0,67.305,31.5,,0,,0.07,0.12,-0.19,,2.0,1.0,4.0,,,,,1.0,,1.0,,1.0,31.69033013397,1.0,,,,,,,,,,3.0,,,,,1.0,,,,,,
14025288,away,Crystal Palace,Christantus Uche,Christantus Uche,,christantus-uche,C. Uche,F,12,190.0,4381,M,,1884145,EUR,1053302400,M,12,12,True,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,,2.0,,,,18.0,16.0,6.2,4.0,0.0116193,15.006709046526,3.0,4.515,4.41,,1,,-0.05,0.04,-0.08,,,1.0,4.0,2.0,,,,1.0,,,,1.0,,,,,,,,0.0415,,0.01,,1.0,,,,,,1.0,,,,,
14025288,away,Crystal Palace,Joel Drakes-Thomas,,,joel-drakes-thomas,J. Drakes-Thomas,M,86,180.0,217,M,,2007717,EUR,1244505600,F,86,86,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,1.0,1.0,,,,9.0,7.0,6.4,3.0,0.00323979,63.792514045126,4.0,47.88,34.44,,0,,-0.05,0.05,-0.01,,,,2.0,,1.0,,,,,1.0,1.0,,35.065949523719,1.0,,,,,,,,,,,,1.0,,,,,,,,,
14025288,away,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178.0,1101,M,,1438837,EUR,1115942400,M,21,21,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,,,,9.0,6.0,6.6,1.0,0.0199649,19.754481413363,2.0,12.915,7.98,,0,,0.07,0.05,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14025288,away,Crystal Palace,Kaden Rodney,,,kaden-rodney,K. Rodney,M,8,189.0,227,M,,1185603,EUR,1097107200,M,42,42,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,,,,,,9.0,5.0,6.4,2.0,0.00026374,4.7492198306669,1.0,0.735,0.735,,0,,-0.02,0.0,-0.01,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14025288,away,Crystal Palace,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193.0,4350,M,,249859,EUR,727401600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025288,away,Crystal Palace,Dean Benamar,Dean Benamar,,dean-benamar,D. Benamar,D,17,,380,M,,1899540,EUR,1212192000,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025288,away,Crystal Palace,Borna Sosa,,,borna-sosa,B. Sosa,M,24,187.0,3741,M,BornaSosa,357584,EUR,885340800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
