match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_wasFouled,captain,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11067265,home,Botafogo,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,27.0,16.0,3.0,1.0,7.0,10.0,9.0,17.0,3.0,7.0,6.0,,,90.0,42.0,7.3,18.0,0.166,0.7736,0.0521322,2,,,2.0,,3.0,,1.0,1.0,,,,,1.0,,,,,2.0,1.0,1.0,3.0,,,1.0,1.0,,,tiquinho_soares_29,,,,
11067265,home,Botafogo,Daniel Borges,,,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,10.0,8.0,1.0,,6.0,6.0,2.0,6.0,,4.0,2.0,,,45.0,28.0,6.9,5.0,0.0257,0.0353,0.00064464,1,,2.0,4.0,2.0,,1.0,3.0,2.0,2.0,,,,3.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
11067265,home,Botafogo,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,18.0,16.0,,,5.0,6.0,11.0,12.0,,,2.0,,,45.0,24.0,6.7,4.0,0.0439,0.0,0.0251158,1,,,1.0,,,,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,
11067265,home,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,11.0,10.0,1.0,1.0,6.0,6.0,4.0,6.0,,2.0,2.0,,,28.0,17.0,6.8,2.0,0.0,0.0,0.00127774,0,,1.0,2.0,,,,,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,
11067265,home,Botafogo,Luis Segovia,,,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,4,4,True,6.0,5.0,2.0,1.0,4.0,4.0,1.0,2.0,,,,,,11.0,9.0,6.5,2.0,0.0,0.0,0.00414719,0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
11067265,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,19,19,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,1.0,1.0,,,11.0,6.0,6.5,1.0,0.0,0.0,0.00627818,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11067265,home,Botafogo,Igo Gabriel,,,igo-gabriel,I. Gabriel,G,52,188,133,M,981701,EUR,1002931200,G,52,52,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,home,Botafogo,Douglas Borges,,,douglas-borges,D. Borges,G,1,186,39,M,867883,EUR,638755200,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,home,Botafogo,Raí,Raí,,rai,Raí,M,10,171,419,M,1175321,EUR,1019347200,M,75,75,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,home,Botafogo,Gabriel Pires,,,gabriel-pires,G. Pires,M,10,186,398,M,178407,EUR,748310400,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,home,Botafogo,Marlon Freitas,,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,away,São Paulo,Rafael,,,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,33.0,24.0,9.0,,24.0,25.0,,8.0,,,12.0,,1.0,90.0,42.0,6.3,10.0,0.0,0.0,7.658e-05,0,-0.7861,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0
11067265,away,São Paulo,Rafinha,,,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,False,87.0,79.0,7.0,5.0,61.0,64.0,19.0,24.0,,3.0,8.0,,,90.0,107.0,6.7,11.0,0.0,0.0,0.0668738,0,,1.0,5.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,
11067265,away,São Paulo,Robert Arboleda,,,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,False,69.0,61.0,5.0,3.0,53.0,58.0,8.0,11.0,1.0,1.0,6.0,,,90.0,81.0,7.4,8.0,0.0183,0.0,0.00372321,1,,,7.0,,,2.0,3.0,2.0,,,,4.0,3.0,,,,,,,,,,,,,1.0,2.0,,,,,
11067265,away,São Paulo,Alan Franco,,,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,87.0,83.0,7.0,6.0,64.0,67.0,19.0,20.0,1.0,5.0,9.0,,,90.0,102.0,6.6,5.0,0.0,0.0,0.00715464,0,,,2.0,4.0,,3.0,1.0,1.0,1.0,,,1.0,4.0,,,,,,,,1.0,,,,,,1.0,,,,,
11067265,away,São Paulo,Caio Paulista,,,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,D,38,38,False,60.0,58.0,2.0,2.0,29.0,30.0,29.0,34.0,1.0,5.0,4.0,,,90.0,87.0,7.1,10.0,0.0681,0.1519,0.028944,3,,4.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,6.0,6.0,1.0,1.0,,,2.0,,,,,,,,
11067265,away,São Paulo,Jhegson Méndez,,,jhegson-mendez,J. Méndez,M,32,175,674,M,590150,EUR,862012800,M,21,21,False,56.0,56.0,3.0,3.0,39.0,39.0,17.0,17.0,,3.0,6.0,,,65.0,61.0,6.7,1.0,0.0,0.0,0.0114918,0,,,2.0,,,,,,2.0,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,
11067265,away,São Paulo,Michel Araújo,,,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,False,52.0,43.0,4.0,4.0,22.0,26.0,21.0,28.0,2.0,5.0,1.0,,,90.0,71.0,7.0,15.0,0.5515,0.0555,0.0514991,3,,2.0,10.0,1.0,2.0,,1.0,1.0,,,1.0,2.0,1.0,4.0,,,,3.0,3.0,2.0,1.0,,1.0,1.0,,,,,,,,
11067265,away,São Paulo,Rodrigo Nestor,,,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,False,43.0,36.0,7.0,6.0,20.0,22.0,16.0,22.0,,3.0,7.0,,,64.0,55.0,7.1,11.0,0.0723,0.0455,0.063355,3,,1.0,3.0,2.0,,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,
11067265,away,São Paulo,Luciano,,,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,17.0,12.0,1.0,,6.0,11.0,6.0,6.0,,1.0,1.0,,,45.0,20.0,7.0,5.0,0.0,0.0,0.574707,0,,,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,luciano10,,,,
11067265,away,São Paulo,Wellington Rato,,,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,False,43.0,37.0,4.0,3.0,20.0,22.0,19.0,29.0,,2.0,6.0,,,82.0,63.0,7.4,15.0,0.0,0.0,0.180954,0,,8.0,7.0,1.0,,,3.0,2.0,1.0,,3.0,,1.0,3.0,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,
11067265,away,São Paulo,Jonathan Calleri,,,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,False,17.0,14.0,,,4.0,4.0,10.0,13.0,5.0,11.0,3.0,,,90.0,29.0,7.5,6.0,1.2346,1.0647,0.0592648,4,,,6.0,1.0,1.0,,,,4.0,,2.0,2.0,,4.0,True,,,1.0,,1.0,1.0,,,3.0,1.0,,,jocalleri,,,,
11067265,away,São Paulo,David,,,david,David,M,7,179,2160,M,840291,EUR,813888000,F,22,22,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,27.0,7.0,6.5,2.0,0.0,0.0,0.00462447,0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,
11067265,away,São Paulo,Alisson,,,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,F,7,7,True,19.0,13.0,3.0,1.0,4.0,5.0,9.0,14.0,,,4.0,,,26.0,24.0,6.6,7.0,0.0,0.0,0.0105943,0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11067265,away,São Paulo,Pablo Maia,Pablo Maia,,pablo-maia,P. Maia,M,29,178,3211,M,1120721,EUR,1010620800,M,29,29,True,26.0,24.0,1.0,,15.0,16.0,9.0,10.0,,2.0,4.0,,,25.0,29.0,6.4,2.0,0.0286,0.0,0.00309363,1,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11067265,away,São Paulo,Marcos Paulo,,,marcos-paulo,M. Paulo,F,10,186,862,M,962027,EUR,980985600,F,32,32,True,16.0,12.0,2.0,1.0,4.0,4.0,9.0,13.0,1.0,3.0,1.0,,,18.0,25.0,7.2,6.0,0.1118,0.0702,0.199889,1,,1.0,4.0,1.0,,,,,,,3.0,,,2.0,,,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,,
11067265,away,São Paulo,Gabriel Neves,,,gabriel-neves,G. Neves,M,8,171,741,M,875294,EUR,871257600,M,20,20,True,19.0,19.0,1.0,1.0,6.0,6.0,13.0,14.0,,,,,,8.0,23.0,6.5,1.0,0.0,0.0,0.00991752,0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11067265,away,São Paulo,Felipe Alves,,,felipe-alves,Felipe Alves,G,1,187,336,M,927704,EUR,580176000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,away,São Paulo,Jandrei,,,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,away,São Paulo,Raí Ramos,,,rai-ramos,R. Ramos,D,2,179,190,M,879591,EUR,768182400,D,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,away,São Paulo,Lucas Beraldo,Lucas Beraldo,,lucas-beraldo,L. Beraldo,D,4,182,17540,M,1108441,EUR,1069632000,D,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,lberaldo,,,,
11067265,away,São Paulo,Patryck,,,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,away,São Paulo,Nathan Mendes,Nathan,,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067265,away,São Paulo,Juan Santos da Silva,,,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
