match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_totalContest,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_outfielderBlock,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_penaltyWon,stat_totalOffside,player_sofascoreId,stat_punches,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_goalAssist
11409202,home,Rio Ave,Emmanuel Boateng,,,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,False,10.0,5.0,1.0,1.0,2.0,2.0,3.0,8.0,,4.0,,,,,,90.0,28.0,6.7,13.0,0.0323,0.0,0.00230555,1,,4.0,3.0,16.0,9.0,,2.0,5.0,,,5.0,,1.0,4.0,,3.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,
11409202,home,Rio Ave,Vítor Gomes,,,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,6.0,4.0,,,4.0,5.0,,1.0,,,,,,,,26.0,10.0,6.2,3.0,0.0,0.0,7.769e-05,0,,1.0,,3.0,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409202,home,Rio Ave,Leonardo Ruiz,,,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,True,10.0,5.0,,,3.0,3.0,2.0,7.0,1.0,,,,,,,26.0,13.0,6.3,6.0,0.0,0.0,0.00027197,0,,1.0,,4.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11409202,home,Rio Ave,Patrick William,,,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,True,10.0,7.0,2.0,1.0,6.0,6.0,1.0,4.0,1.0,3.0,,,,,,15.0,12.0,6.3,3.0,0.0,0.0,0.00037523,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,home,Rio Ave,Zé Manuel,,,ze-manuel,Z. Manuel,F,70,181,50,M,141021,EUR,656640000,F,70,70,True,1.0,,,,,,,1.0,,,,,,,,15.0,3.0,6.4,2.0,0.0,0.0,0.0,0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,home,Rio Ave,Bruno Ventura,Bruno,Ventura,ventura-bruno,B. Ventura,M,10,172,22,M,1087301,EUR,983232000,M,11,11,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,8.0,3.0,6.4,,0.0,0.0,5.6e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,home,Rio Ave,Lucas Flores,,,flores-lucas,L. Flores,G,40,196,32,M,1170703,EUR,1025740800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,home,Rio Ave,Sávio,,,savio,Sávio,D,16,175,141,M,866369,EUR,801532800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,home,Rio Ave,Ukra,Ukra,,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,home,Rio Ave,Hernâni,,,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,away,FC Porto,Diogo Costa,,,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,45.0,33.0,18.0,8.0,29.0,32.0,4.0,13.0,1.0,4.0,,1.0,,,,90.0,49.0,6.6,13.0,0.0,0.0,0.00057177,0,-0.0062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diogomcosta99,1.0,,,
11409202,away,FC Porto,João Mário,,,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,D,23,23,False,36.0,28.0,1.0,1.0,11.0,16.0,17.0,23.0,,6.0,,,,,,78.0,67.0,6.9,15.0,0.0228,0.0,0.0400755,1,,,,5.0,6.0,1.0,1.0,1.0,2.0,2.0,,3.0,1.0,6.0,,1.0,4.0,,,,,,,,1.0,,,,,,,,,
11409202,away,FC Porto,Pepe,,,pepe,Pepe,D,,188,6226,M,5884,EUR,415065600,D,3,3,False,85.0,67.0,21.0,8.0,33.0,38.0,34.0,47.0,1.0,8.0,,,,,,90.0,98.0,6.7,21.0,0.0,0.0,0.018844,0,,3.0,2.0,5.0,6.0,,2.0,1.0,2.0,2.0,2.0,,1.0,,,,,,,,,1.0,True,,,,,,1.0,Pepe,,1.0,,
11409202,away,FC Porto,Iván Marcano,,,ivan-marcano,I. Marcano,D,,189,542,M,26056,EUR,551404800,D,5,5,False,67.0,58.0,8.0,4.0,38.0,42.0,21.0,26.0,2.0,4.0,,,,,,90.0,78.0,7.6,10.0,0.7582,0.8064,0.0114909,1,,1.0,3.0,2.0,7.0,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11409202,away,FC Porto,Zaidu Sanusi,,,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,987510,EUR,866160000,D,12,12,False,43.0,29.0,1.0,,16.0,21.0,13.0,23.0,,8.0,,,,,,62.0,63.0,6.5,22.0,0.0,0.0,0.0295164,0,,,2.0,5.0,3.0,2.0,3.0,2.0,1.0,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,
11409202,away,FC Porto,Pepê,,,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,M,11,11,False,45.0,34.0,3.0,3.0,10.0,13.0,25.0,36.0,,5.0,,,,,,90.0,78.0,7.4,17.0,0.3119,0.0,0.10325,1,,1.0,,3.0,10.0,2.0,1.0,,1.0,,3.0,4.0,,8.0,1.0,,6.0,,,,,,,1.0,1.0,,,,,pepe,,,,
11409202,away,FC Porto,Nico González,,,nico-gonzalez,N. González,M,14,186,19859,M,954056,EUR,1010016000,M,16,16,False,36.0,31.0,3.0,1.0,13.0,15.0,20.0,23.0,2.0,10.0,,,,,,78.0,50.0,7.2,7.0,0.0,0.0,0.431066,0,,2.0,3.0,5.0,9.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,,3.0,,,,,1.0,,,,,1.0,,,nico14,,,,
11409202,away,FC Porto,Stephen Eustaquio,,,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,6,6,False,41.0,34.0,2.0,1.0,13.0,14.0,21.0,30.0,,6.0,,,,,,90.0,62.0,7.1,14.0,0.0,0.0,0.0591056,0,,,1.0,5.0,9.0,3.0,2.0,4.0,5.0,1.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
11409202,away,FC Porto,Wenderson Galeno,,,wenderson-galeno,W. Galeno,M,13,178,4340,M,845754,EUR,877478400,M,13,13,False,22.0,15.0,,,3.0,6.0,13.0,19.0,,2.0,,,,,,90.0,44.0,7.4,13.0,1.0945,0.992,0.336462,3,,3.0,,5.0,7.0,,1.0,1.0,1.0,,4.0,3.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,,1.0,1.0,,1.0,,1.0,w_galeno90,,,1.0,
11409202,away,FC Porto,Toni Martínez,,,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,29,29,False,12.0,6.0,,,4.0,5.0,2.0,8.0,,1.0,,,,,,62.0,15.0,6.5,8.0,0.0,0.0,0.0063779,0,,2.0,1.0,3.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11409202,away,FC Porto,Mehdi Taremi,,,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,9,9,False,13.0,11.0,,,3.0,3.0,8.0,10.0,,3.0,,,,,,78.0,23.0,7.0,5.0,0.0734,0.0,0.0223588,1,,1.0,2.0,2.0,5.0,1.0,2.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,3.0,mehditaremi9,,,,
11409202,away,FC Porto,Wendell,,,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,18,18,True,20.0,17.0,3.0,1.0,8.0,9.0,9.0,11.0,,3.0,,,,,,28.0,28.0,6.5,4.0,0.0371,0.0,0.026361,1,,,,1.0,2.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
11409202,away,FC Porto,Danny Namaso,,,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,True,10.0,8.0,1.0,1.0,2.0,3.0,6.0,7.0,,3.0,,,,,,28.0,16.0,6.8,5.0,0.1067,0.1718,0.0041417,1,,2.0,2.0,4.0,4.0,,2.0,3.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11409202,away,FC Porto,André Franco,,,andre-franco,A. Franco,M,10,177,622,M,851286,EUR,892339200,M,20,20,True,11.0,9.0,,,3.0,3.0,7.0,10.0,,,,,,,,12.0,15.0,7.3,3.0,0.0,0.0,0.630517,0,,,,2.0,,,,2.0,,,,2.0,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,1.0
11409202,away,FC Porto,Fran Navarro,,,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,21,21,True,4.0,4.0,,,2.0,2.0,2.0,3.0,,2.0,,,,,,12.0,7.0,6.5,2.0,0.0,0.0,0.0572719,0,,2.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11409202,away,FC Porto,Gonçalo Borges,,,goncalo-borges,G. Borges,F,11,184,1083,M,979221,EUR,985824000,F,70,70,True,6.0,4.0,,,1.0,1.0,4.0,6.0,,,,,,,,12.0,10.0,7.3,3.0,0.0412,0.2746,0.0554419,1,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,
11409202,away,FC Porto,Cláudio Ramos,,,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,away,FC Porto,Fábio Cardoso,,,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409202,away,FC Porto,Alan Varela,Alan Varela,,alan-varela,A. Varela,M,22,177,5689,M,1066560,EUR,994204800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alan_varela01,,,,
11409202,away,FC Porto,Marko Grujić,,,marko-grujic,M. Grujić,M,4,190,1584,M,280835,EUR,829353600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
