match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_duelLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalCross,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_accurateCross,stat_dispossessed,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,captain,stat_challengeLost,stat_bigChanceMissed,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,stat_errorLeadToAGoal
12499542,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,12.0,11.0,2.0,1.0,0.0,11.0,11.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,90.0,22.0,7.4,1.0,9.319e-05,0,1.1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499542,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,False,84.0,83.0,6.0,5.0,0.0,20.0,20.0,64.0,,5.0,,,,,,79.0,90.0,7.3,2.0,0.111013,1,,,,63.0,1.0,1.0,1.0,1.0,0.0268,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499542,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,False,80.0,78.0,3.0,2.0,0.0,27.0,27.0,53.0,8.0,8.0,,,,,,90.0,94.0,7.5,2.0,0.580738,0,,,,51.0,2.0,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499542,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,False,114.0,101.0,13.0,7.0,0.0,23.0,25.0,92.0,3.0,6.0,,,,,,90.0,134.0,8.2,17.0,0.155474,1,,,,78.0,4.0,,,1.0,0.0572,1.0,2.0,3.0,8.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12499542,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,M,26,26,False,64.0,58.0,4.0,3.0,0.0,6.0,6.0,63.0,,3.0,,,,,,90.0,84.0,7.7,13.0,0.155346,2,,,,52.0,,1.0,1.0,,0.1487,2.0,,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499542,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,False,94.0,90.0,2.0,2.0,0.0,12.0,12.0,83.0,,7.0,,,,,,90.0,109.0,8.7,7.0,0.226934,4,,,,78.0,3.0,1.0,1.0,2.0,0.1264,1.0,,,2.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,3.0,1.0,0.514,,,,,,,,,,,,,,
12499542,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,46.0,45.0,,,0.0,8.0,8.0,39.0,1.0,1.0,,,,,,79.0,60.0,8.9,4.0,0.207668,4,,,,37.0,1.0,2.0,,1.0,0.4378,1.0,,1.0,6.0,,1.0,3.0,,,,2.0,3.0,,2.0,1.0,0.2506,1.0,,,,,,,,,,,,,
12499542,home,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,,1021272,EUR,1013472000,M,24,24,False,56.0,51.0,1.0,,1.0,7.0,8.0,58.0,2.0,1.0,,,,,,90.0,95.0,7.8,17.0,0.544241,1,,,,48.0,7.0,1.0,3.0,,0.0254,2.0,5.0,,3.0,1.0,10.0,1.0,,3.0,2.0,,,,,,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,
12499542,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,F,10,10,False,42.0,38.0,1.0,1.0,1.0,1.0,2.0,43.0,,3.0,,,,,,85.0,56.0,7.5,11.0,0.0940348,1,,,,37.0,6.0,1.0,3.0,2.0,0.1138,3.0,1.0,,3.0,,3.0,1.0,,2.0,,,1.0,,,,,,,1.0,,,,True,2.0,,,,,,
12499542,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,False,17.0,13.0,,,0.0,3.0,3.0,16.0,,,,,,,,71.0,37.0,6.4,15.0,0.117945,1,,,,11.0,9.0,1.0,3.0,2.0,0.0251,1.0,,1.0,4.0,,2.0,9.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,
