match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_goalAssist,stat_accurateCross,captain,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
10411691,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,22.0,13.0,19.0,10.0,7.0,10.0,6.0,12.0,12.0,1.0,3.0,5.0,90.0,32.0,8.0,9.0,0.0,0.0,0.0011789,0,0.9154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190,4038,M,,611210,EUR,829699200,D,23,23,False,41.0,39.0,3.0,1.0,19.0,19.0,20.0,23.0,4.0,,,,90.0,53.0,7.7,6.0,0.0321,0.2785,0.00924104,1,,23,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,192,1660,M,,47741,EUR,627696000,D,6,6,False,27.0,25.0,1.0,,20.0,20.0,5.0,7.0,2.0,,,,90.0,36.0,7.4,2.0,0.0,0.0,0.0012361,0,,5,,1.0,3.0,,,,4.0,1.0,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,185,2299,M,,888949,EUR,911779200,D,3,3,False,40.0,35.0,5.0,2.0,29.0,31.0,6.0,9.0,6.0,,,,90.0,61.0,7.9,6.0,0.1621,0.0,0.00134688,1,,3,,3.0,9.0,,,,8.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,
10411691,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,False,28.0,21.0,2.0,1.0,11.0,13.0,10.0,16.0,3.0,,,,64.0,47.0,6.2,12.0,0.0,0.0,0.00761062,0,,59,1.0,8.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,4.0,3.0,1.0,,2.0,,1.0,,,,,,,,,,
10411691,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186,2731,M,,186855,EUR,794188800,M,4,4,False,52.0,44.0,5.0,2.0,20.0,22.0,24.0,30.0,6.0,,,,90.0,61.0,7.1,9.0,0.0,0.0,0.0236374,0,,4,,5.0,5.0,,,,1.0,,,,2.0,,2.0,1.0,,,3.0,,,,3.0,1.0,2.0,1.0,,,,,,,,,
10411691,home,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,194,3565,M,Mati,44241,EUR,586396800,M,8,8,False,49.0,44.0,6.0,5.0,22.0,24.0,22.0,25.0,3.0,,,,90.0,61.0,7.0,6.0,0.0,0.0,0.0155649,0,,18,,1.0,4.0,,,,1.0,1.0,,3.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
10411691,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,185,3729,M,,148899,EUR,733017600,M,37,37,False,46.0,34.0,4.0,,19.0,28.0,16.0,23.0,6.0,,,,90.0,64.0,6.4,20.0,0.063,0.0,0.0792723,1,,37,5.0,4.0,3.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,2.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,,
10411691,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,F,7,7,False,28.0,25.0,2.0,,15.0,15.0,12.0,16.0,3.0,,,,86.0,45.0,7.5,5.0,0.2755,0.0,0.193508,1,,7,3.0,,5.0,,,,1.0,4.0,1.0,1.0,2.0,,,1.0,,,,2.0,2.0,,2.0,1.0,,,2.0,True,1.0,,,,,,
10411691,home,Roma,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,175,8434,M,gwijnaldum,22126,EUR,658281600,F,25,25,False,14.0,9.0,,,5.0,7.0,4.0,7.0,4.0,,,,73.0,26.0,6.4,10.0,0.0,0.0,0.00425932,0,,8,,4.0,4.0,,,,,,2.0,2.0,,1.0,2.0,,,,,3.0,,,,,,,,,,1.0,,,,,
10411691,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,24.0,21.0,4.0,3.0,10.0,10.0,11.0,14.0,1.0,,,,73.0,32.0,6.7,6.0,0.0836,0.1446,0.00530414,2,,21,,5.0,3.0,1.0,1.0,,,,1.0,,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,
10411691,home,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,182,705,M,,363792,EUR,792460800,D,2,2,True,9.0,4.0,1.0,1.0,1.0,2.0,3.0,7.0,2.0,,,,26.0,17.0,6.2,6.0,0.0,0.0,0.0054695,0,,,,3.0,1.0,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,
10411691,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,True,4.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,,,17.0,8.0,6.6,2.0,0.0,0.0,0.00166407,0,,15,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
10411691,home,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,195,19720,M,tammy_abraham,610766,EUR,875750400,F,9,9,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,17.0,6.0,6.5,2.0,0.0,0.0,0.00978559,0,,18,,3.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,
10411691,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,True,3.0,2.0,,,,,2.0,3.0,,,,,12.0,4.0,6.6,2.0,0.0,0.0,0.00628295,0,,19,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,185,1146,M,,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180,2880,M,,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191,1585,M,,893642,EUR,949968000,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Mady Camara,mady-camara,M. M. Camara,M,182,1756,M,,867546,EUR,857088000,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411691,home,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,187,875,M,,1155625,EUR,1068854400,M,62,62,True,,,,,,,,,,,,,,,,,,0.0,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
