match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_bigChanceMissed,player_firstName,player_lastName,stat_dispossessed,stat_hitWoodwork,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_errorLeadToAShot,stat_totalOffside
14109687,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,18.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,14.0,2.0,63.0,30.0,7.1,10.0,0.749154,3,,0.74,0.16,0.14,,,,,2.0,6.0,3.0,2.0,2.0,1.0,3.0,,1.0,,,,0.2024,,2.0,-0.52,1.0,,,1.0,1.0,,,3.0,,,1.0,,,,,,,
14109687,home,Samsunspor,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,19,188,6602,M,868268,EUR,822355200,F,19,19,True,11.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,,27.0,19.0,6.4,5.0,0.00875103,0,,-0.37,-0.25,-0.01,,,,,,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,
14109687,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,13.0,11.0,6.7,3.0,0.0200244,0,,0.17,-0.22,0.17,,,2.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
14109687,home,Samsunspor,Polat Yaldır,polat-yaldir,P. Yaldir,F,,184,44,M,1135583,EUR,1053129600,F,22,22,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,10.0,6.0,6.4,3.0,0.0005412,0,,-0.09,0.0,0.13,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,Polat Yaldir,,,,,1.0,,,,,,,
14109687,home,Samsunspor,Albert Posiadała,albert-posiadala,A. Posiadała,G,22,191,262,M,1164914,EUR,1046131200,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Posiadala,,,,,,,,,,,,
14109687,home,Samsunspor,Efe Berat Törüz,efe-berat-toruz,E. B. Törüz,G,48,194,38,M,1417040,EUR,1157673600,G,48,48,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efe Berat Törüz,,,,,,,,,,,,
14109687,home,Samsunspor,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,395,M,1133258,EUR,1041292800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109687,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,
14109687,home,Samsunspor,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,271,M,886843,EUR,866592000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109687,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109687,home,Samsunspor,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,1130115,EUR,1091404800,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109687,away,Çaykur Rizespor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,88,M,1066726,EUR,987120000,G,1,1,False,24.0,14.0,15.0,5.0,0.0,10.0,10.0,4.0,14.0,13.0,90.0,39.0,7.2,11.0,0.00177607,0,0.746,0.04,0.0,-0.02,0.37,,,,,,,,,,,,,,,,,,,,,,,,,Erdem Canpolat,,,,,,,,2.0,6.0,0.4092,,
14109687,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,50.0,42.0,5.0,2.0,0.0,22.0,24.0,20.0,26.0,5.0,90.0,74.0,7.5,12.0,0.0111057,0,,0.05,0.07,1.0,,,1.0,,1.0,4.0,5.0,1.0,1.0,,,,4.0,,2.0,2.0,,,,,,1.0,,1.0,,Taha Sahin,,1.0,,,1.0,3.0,,,,,,
14109687,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,43.0,34.0,3.0,1.0,0.0,24.0,29.0,10.0,14.0,4.0,90.0,58.0,6.6,10.0,0.00237069,0,,0.02,0.12,0.2,,,1.0,,,3.0,4.0,,,,,,7.0,,3.0,1.0,,,,,,,,3.0,,,,,,1.0,,1.0,,,,,,
14109687,away,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,43.0,41.0,3.0,2.0,0.0,25.0,26.0,16.0,17.0,4.0,90.0,57.0,7.1,2.0,0.00784193,0,,0.17,0.11,0.2,,,,,1.0,2.0,5.0,,,,,,7.0,,1.0,2.0,,,,,2.0,,,1.0,,,,,1.0,1.0,,4.0,,,,,,
14109687,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,33.0,25.0,4.0,1.0,0.0,11.0,12.0,14.0,21.0,4.0,90.0,58.0,6.5,11.0,0.114952,1,,0.15,0.07,-0.03,,True,3.0,2.0,2.0,7.0,4.0,,,,1.0,,7.0,2.0,3.0,,0.0155,,2.0,-0.04,1.0,1.0,,3.0,,,,1.0,,3.0,1.0,,,,,,,
14109687,away,Çaykur Rizespor,Qazim Laci,qazim-laci,Q. Laci,M,20,173,992,M,284395,EUR,822009600,M,20,20,False,35.0,32.0,1.0,,0.0,14.0,15.0,18.0,20.0,3.0,74.0,46.0,6.7,8.0,0.431274,2,,0.43,0.02,-0.09,,,2.0,1.0,1.0,5.0,2.0,,,,2.0,,1.0,,1.0,,0.146,,2.0,-0.41,1.0,2.0,,,,,,2.0,,,2.0,,,,,,,
14109687,away,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,33.0,26.0,1.0,,0.0,15.0,19.0,11.0,14.0,1.0,90.0,48.0,6.4,10.0,0.0115033,2,,-0.09,-0.07,-0.04,,,,,,2.0,4.0,1.0,,,2.0,,5.0,2.0,3.0,,0.3567,,1.0,-0.59,1.0,,,1.0,,,,,,1.0,1.0,,,,,,1.0,
14109687,away,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,False,39.0,34.0,5.0,5.0,0.0,19.0,21.0,15.0,18.0,7.0,90.0,61.0,7.1,12.0,0.0500548,1,,0.04,0.24,-0.21,,,2.0,,,10.0,11.0,8.0,6.0,,,,1.0,,2.0,1.0,0.0141,,,-0.06,2.0,4.0,1.0,1.0,,,,3.0,,,,,,,,,,
14109687,away,Çaykur Rizespor,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178,1017,M,1101362,EUR,1033776000,F,19,19,False,24.0,19.0,1.0,1.0,0.0,8.0,8.0,11.0,16.0,,86.0,35.0,7.8,9.0,0.0452334,1,,-0.25,0.57,0.2,,,,,,5.0,1.0,1.0,,,,1.0,,1.0,1.0,,0.4718,0.6237,1.0,0.51,,2.0,,1.0,,,,2.0,,,1.0,1.0,1.0,,,,,
14109687,away,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182,207,M,225850,EUR,772588800,F,15,15,False,19.0,15.0,,,0.0,5.0,5.0,10.0,14.0,1.0,69.0,26.0,6.6,9.0,0.0249316,0,,-0.15,0.03,0.14,,,,,,3.0,3.0,,,,,,1.0,,,,,,,,3.0,,,2.0,,,,1.0,,,4.0,,,,,,,1.0
14109687,away,Çaykur Rizespor,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,50,50,False,19.0,17.0,1.0,1.0,1.0,7.0,7.0,10.0,12.0,4.0,69.0,30.0,6.9,6.0,0.283632,1,,-0.08,0.26,-0.02,,,2.0,,1.0,6.0,4.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,0.045,,1.0,0.0,2.0,3.0,,1.0,,Loide Augusto,,,,1.0,1.0,1.0,,,,,,
14109687,away,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,9,9,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,21.0,9.0,6.5,4.0,0.00405594,0,,0.02,-0.17,0.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
14109687,away,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,F,99,99,True,1.0,1.0,,,0.0,,,1.0,1.0,,21.0,3.0,6.4,1.0,0.000516,0,,0.01,0.01,0.13,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,Emrecan Bulut,,,,,1.0,,,,,,,
14109687,away,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,14,14,True,3.0,2.0,,,0.0,2.0,3.0,,,,16.0,7.0,6.8,2.0,1.546e-05,0,,-0.03,0.02,0.31,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
14109687,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,True,1.0,1.0,,,0.0,,,1.0,1.0,,9.0,3.0,6.8,2.0,0.00023575,0,,0.01,0.02,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
14109687,away,Çaykur Rizespor,Efe Doğan,efe-dogan,E. Doğan,G,35,195,18,M,1618840,EUR,1092960000,G,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efe Dogan,,,,,,,,,,,,
14109687,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109687,away,Çaykur Rizespor,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,580,M,904759,EUR,924048000,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109687,away,Çaykur Rizespor,Furkan Orak,furkan-orak,F. Orak,D,70,179,21,M,1822943,EUR,991008000,D,70,70,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109687,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109687,away,Çaykur Rizespor,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,M,7,177,3270,M,925242,EUR,949449600,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
