match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_goalAssist,stat_clearanceOffLine,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_penaltyConceded,player_firstName,player_lastName,stat_punches,stat_totalKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_lastManTackle,stat_penaltyWon
11352677,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,21.0,13.0,12.0,4.0,10.0,12.0,3.0,9.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,90.0,29.0,6.1,8.0,0.00097257,0,-0.0576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352677,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,D,22,22,False,38.0,27.0,2.0,,9.0,15.0,18.0,26.0,2.0,8.0,3.0,2.0,,,,,90.0,66.0,6.9,18.0,0.107941,0,,nelsonsemedo50,3.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352677,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,47.0,41.0,6.0,2.0,27.0,30.0,14.0,17.0,1.0,6.0,3.0,6.0,,,,,90.0,62.0,7.2,7.0,0.00393309,0,,,,,1.0,,,,1.0,5.0,5.0,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352677,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,39.0,32.0,7.0,3.0,23.0,26.0,9.0,13.0,1.0,5.0,4.0,6.0,,,,,90.0,51.0,6.9,7.0,0.00286589,0,,,,1.0,2.0,,,,,2.0,2.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11352677,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,36.0,30.0,3.0,1.0,17.0,19.0,13.0,17.0,,2.0,2.0,3.0,,,,,90.0,46.0,7.6,7.0,0.0525687,0,,,,,2.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11352677,home,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,M,7,7,False,28.0,21.0,2.0,1.0,5.0,7.0,18.0,29.0,,7.0,,2.0,,,,,77.0,51.0,7.3,19.0,0.0839196,2,,pedroneto_30,8.0,1.0,4.0,1.0,5.0,3.0,,1.0,,4.0,,1.0,,,,3.0,1.0,,2.0,1.0,1.0,0.1082,0.0629,,,,,,,,,,,,,
11352677,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,41.0,40.0,2.0,2.0,21.0,21.0,19.0,21.0,1.0,7.0,,13.0,,,,,86.0,51.0,7.8,2.0,0.0417152,1,,,1.0,,3.0,2.0,2.0,2.0,,3.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,,0.0738,0.189,1.0,,,,,,,,,,,,
11352677,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,982613,EUR,998265600,M,6,6,False,31.0,28.0,4.0,2.0,15.0,16.0,13.0,15.0,,3.0,,3.0,,,,,54.0,41.0,6.3,7.0,0.00464833,2,,,,,7.0,2.0,,,,2.0,2.0,1.0,2.0,,,3.0,,1.0,,,,,1.0,0.0316,,,1.0,,,,,,,,,,,
11352677,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,25.0,23.0,,,10.0,10.0,13.0,16.0,,13.0,3.0,5.0,,,,,90.0,54.0,7.5,7.0,0.0266581,1,,r_aitnouri,1.0,,2.0,1.0,4.0,3.0,4.0,6.0,3.0,3.0,,,,,,4.0,,,,,,0.0297,,,1.0,1.0,,,,,,,,,,
11352677,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,False,28.0,24.0,2.0,1.0,12.0,14.0,12.0,15.0,,4.0,1.0,6.0,,,,,90.0,42.0,7.2,10.0,0.100074,1,,Hwangso,1.0,,9.0,1.0,4.0,3.0,,,,1.0,4.0,2.0,,3.0,,1.0,,,,1.0,,0.3491,0.4376,1.0,,1.0,1.0,,,,,,,,,
