match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_totalContest,stat_fouls,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,player_sofascoreId,stat_errorLeadToAShot
12437561,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,28.0,11.0,28.0,11.0,0.0,2.0,2.0,9.0,26.0,4.0,1.0,1.0,90.0,30.0,7.0,17.0,0.00459413,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437561,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,18.0,11.0,2.0,1.0,0.0,2.0,4.0,9.0,14.0,,,,90.0,49.0,8.3,13.0,0.00850883,4,True,3.0,4.0,3.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0.3441,0.2811,,,,,,,,,,,,,,,,,,,,
12437561,home,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191,1959,M,879875,EUR,936489600,D,2,2,False,21.0,13.0,6.0,3.0,0.0,8.0,11.0,5.0,10.0,1.0,,,90.0,37.0,7.4,9.0,0.00177551,0,,,,,1.0,,,,,,8.0,1.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12437561,home,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,1468046,EUR,1013558400,D,12,12,False,25.0,16.0,9.0,2.0,0.0,10.0,12.0,6.0,13.0,1.0,,,90.0,35.0,7.0,9.0,0.0013735,1,,2.0,,2.0,1.0,,1.0,,,,6.0,1.0,1.0,1.0,1.0,,,0.0608,,,,,,,,,,,,,,,,,,,,,
12437561,home,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,3,3,False,24.0,14.0,5.0,1.0,0.0,9.0,12.0,5.0,13.0,3.0,,,90.0,48.0,6.8,16.0,0.00583919,0,,,,4.0,4.0,,,,,,2.0,1.0,,3.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
12437561,home,Deportivo Alavés,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,24,24,False,25.0,16.0,4.0,2.0,0.0,11.0,14.0,6.0,14.0,5.0,,,45.0,32.0,6.9,12.0,0.0294512,0,,,,1.0,3.0,,,,,,,,,3.0,1.0,,,,,,1.0,,,3.0,,,,1.0,1.0,,,,,,,,,,
12437561,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,26.0,16.0,5.0,2.0,0.0,6.0,7.0,10.0,19.0,3.0,,,90.0,39.0,6.9,10.0,0.00532893,2,,1.0,,7.0,5.0,,1.0,,1.0,,1.0,2.0,,3.0,1.0,,1.0,0.0385,,,,,,,1.0,1.0,6.0,,,1.0,1.0,,,,,,,,
12437561,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179,1926,M,1084399,EUR,924825600,M,7,7,False,21.0,15.0,1.0,,1.0,4.0,5.0,13.0,26.0,5.0,,,90.0,52.0,7.1,23.0,0.474973,0,,1.0,2.0,8.0,6.0,,,,,,3.0,,,2.0,,3.0,2.0,,,,3.0,,,10.0,1.0,1.0,2.0,2.0,4.0,,,1.0,,,,,,,
12437561,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179,324,M,788141,EUR,793929600,M,18,18,False,16.0,10.0,1.0,1.0,0.0,4.0,6.0,6.0,10.0,3.0,,,71.0,28.0,6.5,9.0,0.00901938,0,,5.0,4.0,10.0,7.0,,,,,,2.0,,,2.0,1.0,2.0,1.0,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,
12437561,home,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,M,15,15,False,15.0,8.0,1.0,,0.0,4.0,6.0,4.0,9.0,3.0,,,45.0,23.0,6.6,9.0,0.0220877,0,,1.0,3.0,6.0,6.0,,,,,,,,,2.0,1.0,2.0,2.0,,,,,Carlos Martín,,,2.0,,3.0,,,,,,,,,,,,
