match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,confirmed,player_id,player_name,length,playerName,reason,rescinded,from
10382217,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10382217,,,,,90,8.0,,1,,,substitution,121533167.0,False,False,regular,,,,,,,,
10382217,,,,,90,5.0,,1,,,varDecision,15049.0,,True,penaltyAwarded,False,1445599.0,Vincent Pichel,,,,,
10382217,,,,,90,,,1,,,substitution,121533128.0,False,False,regular,,,,,,,,
10382217,,,,,90,0.0,,1,,,injuryTime,,,,,,,,8.0,,,,
10382217,,1.0,2.0,,84,,,7,,,goal,167911416.0,,False,regular,,605650.0,Íñigo Cordoba,,,,,
10382217,,,,,83,,,8,,,card,120603588.0,,False,yellow,,856736.0,Thomas Buitink,,Thomas Buitink,Foul,False,
10382217,,,,,76,,,15,,,substitution,121533081.0,False,True,regular,,,,,,,,
10382217,,,,,76,,,15,,,substitution,121533076.0,False,True,regular,,,,,,,,
10382217,,,,,76,,,15,,,substitution,121533075.0,False,True,regular,,,,,,,,
10382217,,1.0,1.0,,75,,,16,,,goal,167911126.0,,False,penalty,,18864.0,Burak Yılmaz,,,,,penalty
10382217,,,,,73,,,18,,,varDecision,15042.0,,False,penaltyNotAwarded,False,18864.0,Burak Yılmaz,,,,,
10382217,,,,,72,,,19,,,card,120603581.0,,False,yellow,,41165.0,Dimitrios Siovas,,Dimitrios Siovas,Argument,False,
10382217,,,,,66,,,25,,,substitution,121533032.0,False,False,regular,,,,,,,,
10382217,,,,,66,,,25,,,substitution,121533031.0,False,False,regular,,,,,,,,
10382217,,,,,64,,,27,,,card,120603542.0,,False,yellow,,920556.0,George Cox,,George Cox,Argument,False,
10382217,,,,,63,,,28,,,substitution,121533030.0,True,True,injury,,,,,,,,
10382217,,,,,61,,,30,,,substitution,121532988.0,False,True,regular,,,,,,,,
10382217,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10382217,,,,,45,,,1,,,card,120603427.0,,False,yellow,,18864.0,Burak Yılmaz,,Burak Yılmaz,Argument,False,
10382217,,,,,45,0.0,,1,,,injuryTime,,,,,,,,3.0,,,,
10382217,,,,,43,,,3,,,card,120603422.0,,True,yellow,,883327.0,Roberts Uldriķis,,Roberts Uldriķis,Foul,False,
10382217,,1.0,0.0,,31,,,15,,,goal,167909651.0,,True,regular,,893748.0,Mees Hoedemakers,,,,,
10382217,,,,,16,,,30,,,card,120603326.0,,True,yellow,,795134.0,Leon Bergsma,,Leon Bergsma,Foul,False,
