match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_lastName,stat_accurateCross,stat_fouls,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_lastManTackle,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
12437705,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,47.0,36.0,16.0,5.0,0.0,35.0,37.0,1.0,10.0,9.0,1.0,1.0,1.0,90.0,50.0,6.3,11.0,0.00027113,0,-0.8318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437705,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,76.0,70.0,6.0,4.0,0.0,43.0,45.0,27.0,32.0,6.0,,,,90.0,91.0,7.0,9.0,0.0391265,0,,Arnau Martinez,True,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12437705,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,107.0,99.0,10.0,7.0,0.0,74.0,79.0,25.0,28.0,6.0,,,,90.0,118.0,7.4,8.0,0.00918615,0,,,,,1.0,2.0,5.0,,4.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437705,home,Girona FC,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,856250,EUR,924566400,D,18,18,False,111.0,101.0,8.0,6.0,0.0,68.0,74.0,33.0,37.0,3.0,,,,90.0,116.0,7.7,10.0,0.0287839,1,,,,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,0.7423,0.9926,,,,,,,,,,,,,,
12437705,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,95.0,88.0,6.0,4.0,0.0,59.0,62.0,30.0,34.0,3.0,,,,90.0,118.0,7.0,10.0,0.0968455,0,,,,1.0,1.0,3.0,3.0,1.0,4.0,,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
12437705,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,14,14,False,75.0,71.0,4.0,3.0,0.0,42.0,44.0,29.0,32.0,4.0,,,,90.0,86.0,7.0,7.0,0.02266,0,,,,1.0,,3.0,6.0,1.0,,,1.0,1.0,1.0,,,4.0,2.0,,,,,,,,1.0,oriolromeu,1.0,1.0,1.0,,,,,,,
12437705,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,M,3,3,False,69.0,64.0,1.0,1.0,0.0,29.0,29.0,35.0,42.0,6.0,,,,82.0,85.0,7.0,11.0,0.0795123,1,,,,2.0,,1.0,1.0,1.0,1.0,,3.0,,,,1.0,1.0,,,,,0.0371,,,,,MGutiérrez,,,,1.0,,,,,,
12437705,home,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176,9605,M,1092769,EUR,1069200000,M,10,10,False,35.0,28.0,3.0,2.0,0.0,13.0,17.0,17.0,24.0,3.0,,,,60.0,54.0,7.1,13.0,0.289895,2,,Yaser Asprilla,,6.0,,2.0,6.0,3.0,,,1.0,3.0,,1.0,,,,2.0,,,0.0551,,,2.0,,yaser_asprilla_10,1.0,3.0,,1.0,1.0,,,,,
12437705,home,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,361790,EUR,861321600,M,6,6,False,30.0,26.0,,,1.0,16.0,18.0,10.0,12.0,1.0,,,,60.0,39.0,7.9,7.0,1.04182,2,,,,,3.0,2.0,6.0,1.0,,,1.0,,,,,3.0,2.0,3.0,1.0,,0.2096,0.0686,,,,donnyvdbeek,1.0,,,1.0,,2.0,,,,
12437705,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,M,20,20,False,33.0,30.0,1.0,1.0,2.0,11.0,12.0,20.0,24.0,3.0,,,,72.0,45.0,9.1,8.0,1.08647,1,,,,3.0,,2.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,3.0,1.0,1.0,0.0969,0.4126,,1.0,1.0,bryan11gil,2.0,1.0,,,,2.0,,,,
