match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_unsuccessfulTouch,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock
13472623,home,Palmeiras,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,973738,EUR,907891200,G,1,1,False,23.0,17.0,11.0,5.0,0.0,13.0,16.0,4.0,7.0,1.0,3.0,12.0,1.0,2.0,1.0,1.0,1.0,90.0,37.0,7.1,7.0,0.00185139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472623,home,Palmeiras,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,89.0,75.0,16.0,7.0,0.0,32.0,33.0,43.0,56.0,3.0,4.0,4.0,1.0,,,,,90.0,107.0,7.2,21.0,0.0634282,0,8.0,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472623,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,88.0,79.0,3.0,1.0,0.0,42.0,44.0,37.0,44.0,14.0,6.0,7.0,,,,,,90.0,99.0,7.7,9.0,0.032185,1,,,4.0,13.0,6.0,2.0,,,1.0,2.0,1.0,1.0,0.0233,,,,,,,,,,,,,,,,,,,
13472623,home,Palmeiras,Micael,micael,Micael,D,13,190,2254,M,1105341,EUR,966038400,D,13,13,False,43.0,39.0,5.0,2.0,0.0,25.0,26.0,14.0,17.0,1.0,1.0,2.0,,,,,,45.0,47.0,6.7,5.0,0.00469729,0,,,,1.0,1.0,1.0,Micael,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13472623,home,Palmeiras,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14310,M,285949,EUR,820454400,M,8,8,False,65.0,53.0,10.0,7.0,0.0,13.0,13.0,40.0,52.0,4.0,3.0,4.0,1.0,,,,,90.0,84.0,7.3,23.0,0.162992,0,11.0,2.0,1.0,2.0,3.0,1.0,,,,1.0,1.0,,,,andreaspereira,1.0,1.0,2.0,,,,,,,,,,,,,,
13472623,home,Palmeiras,Allan,allan,Allan,F,40,175,4618,M,1835889,EUR,1082332800,M,40,40,False,32.0,25.0,1.0,1.0,0.0,6.0,7.0,19.0,25.0,6.0,,3.0,,,,,,90.0,59.0,7.5,18.0,0.0350717,6,4.0,,,,6.0,3.0,Allan,,4.0,,1.0,,0.3724,3.0,,2.0,,,6.0,5.0,2.0,1.0,0.1447,,,,,,,,,
13472623,home,Palmeiras,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,18,18,False,23.0,19.0,2.0,1.0,0.0,3.0,4.0,16.0,19.0,5.0,1.0,2.0,3.0,,,,,61.0,33.0,7.2,5.0,0.1254,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,0.0572,,,1.0,,3.0,,,,,,,,,,,,,,
13472623,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,False,34.0,26.0,6.0,1.0,0.0,10.0,10.0,16.0,24.0,,,3.0,,,,,,59.0,38.0,6.2,10.0,0.0172164,2,,,1.0,,5.0,2.0,,,,,,,0.1716,1.0,raphaelveiga,1.0,,,,,1.0,,0.1969,True,1.0,1.0,1.0,,,,,
13472623,home,Palmeiras,Jefté,jefte,Jefté,D,6,183,2361,M,1116665,EUR,1071964800,M,6,6,False,44.0,44.0,2.0,2.0,0.0,13.0,13.0,31.0,31.0,8.0,3.0,3.0,1.0,,,,,81.0,64.0,7.5,3.0,0.0378188,2,3.0,1.0,2.0,3.0,2.0,,Jefté,,1.0,,3.0,3.0,0.1394,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,
13472623,home,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,False,25.0,17.0,,,0.0,5.0,5.0,12.0,20.0,11.0,,1.0,,,,,,90.0,39.0,7.6,15.0,0.143384,2,,,2.0,8.0,5.0,1.0,José López,,1.0,,1.0,1.0,0.0952,5.0,,2.0,1.0,1.0,2.0,2.0,1.0,,0.4139,,,,,,,,,
