match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_fouls,stat_challengeLost,stat_totalTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonTackle,stat_shotOffTarget,stat_outfielderBlock,captain,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_totalOffside,stat_goals,stat_hitWoodwork,stat_penaltyMiss
14288944,home,Vitória SC,Juan Castillo,Juan Castillo,,juan-castillo,J. Castillo,G,25,191,379,M,1175004,EUR,1042416000,G,25,25,False,26.0,17.0,16.0,8.0,0.0,9.0,12.0,8.0,14.0,1.0,1.0,8.0,1.0,2.0,2.0,90.0,32.0,7.2,9.0,0.00158193,14.840329300232,4.0,1.26,3.57,0.3463,0,-0.0239,0.03,-0.06,-0.06,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288944,home,Vitória SC,Tony Strata,,,strata-tony,T. Strata,D,66,177,281,M,1488511,EUR,1094515200,D,66,66,False,40.0,33.0,3.0,3.0,0.0,12.0,15.0,21.0,25.0,1.0,6.0,1.0,,,,90.0,69.0,7.6,12.0,0.525255,89.750658648723,11.0,57.96,22.575,,2,,0.59,0.16,-0.23,,5.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,0.0323,34.004717749941,2.0,3.0,-0.11,,,,,,,,,,,,,,,,,,,,,,,
14288944,home,Vitória SC,Miguel Nóbrega,,,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,False,46.0,34.0,12.0,2.0,0.0,17.0,19.0,17.0,27.0,1.0,2.0,4.0,,,,90.0,58.0,6.4,12.0,0.0182906,103.92003040333,13.0,14.28,10.29,,4,,0.22,0.26,-0.14,,,,4.0,1.0,1.0,,4.0,4.0,1.0,,,0.244,,,,-0.21,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
14288944,home,Vitória SC,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,54.0,45.0,12.0,7.0,0.0,28.0,30.0,17.0,24.0,,3.0,5.0,,,,90.0,74.0,7.2,13.0,0.0667179,148.20949421508,21.0,75.915,11.97,,0,,0.31,0.05,-0.12,,4.0,1.0,1.0,,,,,4.0,4.0,,1.0,,,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
14288944,home,Vitória SC,Orest Lebedenko,,,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,17,17,False,30.0,23.0,5.0,1.0,0.0,12.0,17.0,11.0,13.0,2.0,2.0,1.0,,,,90.0,51.0,5.7,9.0,0.0098232,46.766507176909,4.0,25.935,18.06,,2,,0.0,-0.33,-0.5,,,,5.0,2.0,,,1.0,4.0,1.0,,,0.2428,18.116367847888,1.0,,-0.2,,3.0,,,1.0,1.0,1.0,0.1118,,,,,,,,,,,,,,,
14288944,home,Vitória SC,Beni Mukendi,,,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,False,40.0,32.0,2.0,,0.0,17.0,21.0,15.0,19.0,,4.0,6.0,,,,89.0,58.0,6.6,14.0,0.0947162,83.211402077886,11.0,34.335,16.38,,0,,0.24,0.15,-0.08,,2.0,1.0,4.0,2.0,2.0,,,2.0,1.0,3.0,1.0,,,,1.0,,1.0,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
14288944,home,Vitória SC,Gonçalo Nogueira,Gonçalo Nogueira,,nogueira-goncalo,G. Nogueira,M,30,180,113,M,1161004,EUR,1072569600,M,30,30,False,31.0,24.0,3.0,1.0,0.0,11.0,14.0,13.0,17.0,1.0,4.0,5.0,,,,88.0,43.0,6.7,10.0,0.0152643,61.292266952603,9.0,34.965,11.235,,1,,0.12,0.05,0.2,,,,4.0,,,,,,1.0,3.0,1.0,0.0139,,,,0.0,2.0,2.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
14288944,home,Vitória SC,Oumar Camara,,,oumar-camara,O. Camara,F,19,176,863,M,1563640,EUR,1178841600,M,19,19,False,13.0,9.0,,,0.0,2.0,2.0,7.0,11.0,1.0,8.0,1.0,,,,76.0,33.0,7.0,10.0,0.0221239,60.052083732789,4.0,53.445,37.17,,3,,0.06,0.23,0.17,,3.0,,4.0,4.0,3.0,,2.0,,1.0,,2.0,0.2971,38.254448577911,1.0,,-0.55,,1.0,,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,
14288944,home,Vitória SC,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,18.0,10.0,2.0,1.0,0.0,5.0,7.0,5.0,11.0,2.0,7.0,3.0,,,,76.0,46.0,6.5,19.0,0.0833821,24.023387062467,4.0,21.84,9.87,,2,,0.01,0.04,0.16,,4.0,1.0,8.0,1.0,,,,2.0,,4.0,1.0,0.2989,,,1.0,-0.24,,3.0,1.0,4.0,1.0,1.0,,0.1113,3.0,2.0,1.0,,True,,,,,,,,,,
14288944,home,Vitória SC,Noah Saviolo,Noah Saviolo,,noah-saviolo,N. Saviolo,F,48,181,167,M,1153328,EUR,1078617600,M,48,48,False,18.0,15.0,2.0,,0.0,1.0,3.0,14.0,15.0,1.0,8.0,3.0,,,,90.0,44.0,6.8,17.0,0.320839,195.8503071427,14.0,123.375,28.14,,2,,0.35,0.37,-0.08,,5.0,,10.0,10.0,4.0,,,,,3.0,3.0,0.1219,140.30567565859,6.0,2.0,-0.37,2.0,2.0,,,,1.0,,0.403,,,1.0,,,,,,,,,,,,
