match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,player_lastName,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
13444520,home,Carolina Core FC,Andrew Pannenberg,andrew-pannenberg,A. Pannenberg,G,1,190.0,1,M,884456,EUR,906336000,G,1,1,False,43.0,37.0,11.0,5.0,0.0,35.0,38.0,2.0,5.0,6.0,2.0,1.0,2.0,90.0,50.0,6.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444520,home,Carolina Core FC,Paul Leonardi,paul-leonardi,P. Leonardi,D,26,175.0,4,,1922569,EUR,956448000,D,26,26,False,37.0,34.0,3.0,2.0,0.0,22.0,24.0,12.0,13.0,5.0,,,,73.0,55.0,6.9,10.0,1,Paul Leonardi,4.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
13444520,home,Carolina Core FC,Daniel Chica,daniel-chica,D. Chica,D,2,188.0,4,M,1476328,EUR,1013990400,D,2,2,False,81.0,75.0,11.0,9.0,0.0,48.0,51.0,27.0,30.0,8.0,,,,90.0,98.0,7.1,10.0,0,Daniel Chica,1.0,,3.0,4.0,1.0,1.0,,3.0,3.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,
13444520,home,Carolina Core FC,Ibrahim Janis Covi,ibrahim-janis-covi,I. J. Covi,D,,192.0,6,M,1416072,EUR,953596800,D,20,20,False,86.0,80.0,9.0,4.0,0.0,66.0,69.0,14.0,17.0,2.0,,,,65.0,89.0,6.6,7.0,0,Ibrahim Janis Covi,,,4.0,,,,,1.0,,,1.0,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
13444520,home,Carolina Core FC,Kai Thomas,thomas-kai,K. Thomas,D,4,182.0,1,M,1036294,EUR,1031702400,D,4,4,False,86.0,82.0,5.0,3.0,0.0,62.0,65.0,20.0,21.0,4.0,,,,90.0,98.0,7.0,6.0,0,Kai,,,1.0,4.0,,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,Thomas,2.0,1.0,,,,,,,,,,,,,,,
13444520,home,Carolina Core FC,Jathan Juarez,jathan-juarez,J. Juarez,M,14,,1,,1471019,EUR,1040688000,D,14,14,False,40.0,38.0,3.0,3.0,0.0,18.0,19.0,20.0,21.0,,,,,90.0,57.0,7.0,7.0,0,Jathan Juarez,3.0,1.0,3.0,6.0,1.0,1.0,,2.0,,,2.0,4.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,
13444520,home,Carolina Core FC,Facundo Canete,facundo-canete,F. Canete,M,24,,4,M,1201261,EUR,951177600,M,24,24,False,30.0,26.0,6.0,4.0,1.0,17.0,17.0,9.0,13.0,1.0,,,,73.0,49.0,8.6,11.0,3,Facundo Canete,1.0,,7.0,8.0,3.0,5.0,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,4.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,
13444520,home,Carolina Core FC,Alenga Charles,alenga-charles,A. Charles,M,12,,11,,1807935,EUR,1052265600,M,12,12,False,45.0,41.0,3.0,2.0,0.0,25.0,25.0,16.0,20.0,5.0,,,,79.0,50.0,6.9,6.0,0,Alenga Charles,,,3.0,2.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
13444520,home,Carolina Core FC,Santiago Cambindo,santiago-cambindo,S. Cambindo,M,,180.0,2,,1831333,EUR,1062547200,M,29,29,False,65.0,62.0,3.0,1.0,0.0,37.0,38.0,25.0,27.0,3.0,,,,90.0,76.0,6.8,5.0,1,Santiago Cambindo,1.0,,1.0,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,
13444520,home,Carolina Core FC,Jacob Evans,jacob-evans,J. Evans,M,,180.0,13,,1824304,EUR,881884800,M,10,10,False,36.0,30.0,2.0,2.0,0.0,11.0,14.0,19.0,22.0,1.0,,,,73.0,53.0,7.5,13.0,3,Jacob Evans,4.0,1.0,5.0,3.0,4.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,3.0,,,,2.0,1.0,True,1.0,1.0,,,,,,
