match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,description,reason,player_id,player_name,playerName,rescinded,from
11408435,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11408435,,,,,90,,,1,,,substitution,122537161.0,False,False,regular,,,,,,,,
11408435,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,,
11408435,,,,,86,,,5,,,inGamePenalty,118457186.0,,True,missed,,Off target,offTarget,611880.0,Murilo Souza,,,
11408435,,,,,84,,,7,,,card,121229318.0,,False,yellow,,,Foul,1016912.0,Nathan,Nathan,False,
11408435,,,,,83,,,8,,,substitution,122537149.0,False,True,regular,,,,,,,,
11408435,,,,,75,,,16,,,card,121229310.0,,False,yellow,,,Foul,876255.0,Justin De Haas,Justin De Haas,False,
11408435,,,,,74,,,17,,,substitution,122537135.0,False,False,regular,,,,,,,,
11408435,,,,,74,,,17,,,substitution,122537136.0,False,False,regular,,,,,,,,
11408435,,1.0,2.0,,72,,,19,,,goal,180386112.0,,True,regular,,,,611880.0,Murilo Souza,,,
11408435,,0.0,2.0,,68,,,23,,,goal,180385921.0,,False,regular,,,,1015826.0,Chiquinho,,,
11408435,,,,,63,,,28,,,card,121229287.0,,True,yellow,,,Foul,59751.0,Rúben Fernandes,Rúben Fernandes,False,
11408435,,,,,60,,,31,,,substitution,122537061.0,False,False,regular,,,,,,,,
11408435,,,,,59,,,32,,,substitution,122537060.0,False,True,regular,,,,,,,,
11408435,,,,,59,,,32,,,substitution,122537059.0,False,True,regular,,,,,,,,
11408435,,,,,59,,,32,,,substitution,122537058.0,False,True,regular,,,,,,,,
11408435,,,,,59,,,32,,,substitution,122537057.0,False,True,regular,,,,,,,,
11408435,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11408435,,0.0,1.0,,45,4.0,,1,,,goal,180384005.0,,False,penalty,,,,332257.0,Jhonder Cádiz,,,penalty
11408435,,,,,45,0.0,,1,,,injuryTime,,,,,2.0,,,,,,,
11408435,,,,,22,,,24,,,card,121229099.0,,False,yellow,,,Foul,1015826.0,Chiquinho,Chiquinho,False,
