match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_wasFouled,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,stat_challengeLost,stat_errorLeadToAShot,captain,stat_totalOffside,stat_goodHighClaim,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
14025218,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182.0,3505,M,946695,EUR,1019260800,F,10,10,False,13.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,10.0,7.0,1.0,,,,,,,90.0,32.0,6.8,11.0,0.0437875,68.913004291254,11.0,29.02,15.895,,5,,0.19,0.29,0.21,,2.0,4.0,6.0,2.0,3.0,1.0,1.0,20.700000869565,1.0,,1.0,,,2.0,,1.0,,2.0,0.2602,-0.57,3.0,2.0,1.0,0.0096,,,,True,1.0,,,,,
14025218,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184.0,1147,M,219572,EUR,695433600,D,34,34,True,23.0,17.0,2.0,,0.0,4.0,7.0,13.0,16.0,8.0,2.0,3.0,2.0,,,,,45.0,46.0,7.4,11.0,0.0491511,80.091384218527,7.0,17.64,28.14,,0,,0.22,0.03,0.33,,1.0,1.0,2.0,3.0,,,2.0,28.797812416918,1.0,2.0,2.0,1.0,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,
14025218,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178.0,20820,M,936849,EUR,864086400,M,22,22,True,10.0,7.0,,,0.0,,1.0,7.0,9.0,1.0,,,,,,,,26.0,20.0,6.5,9.0,0.139121,84.738099351148,9.0,69.93,17.64,,0,,0.25,0.17,0.0,,,,5.0,5.0,,,,51.335698420053,3.0,2.0,1.0,,1.0,,KaoruM,4.0,2.0,,,,,,,,,,,,,,,,,
14025218,home,Brighton & Hove Albion,Charalampos Kostoulas,kostoulas-charalampos,C. Kostoulas,M,19,185.0,6032,M,1416535,EUR,1180483200,F,19,19,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,4.0,1.0,,,,,,,19.0,11.0,7.2,3.0,0.141398,6.993265403229,1.0,5.775,5.775,,1,,0.42,0.01,,,1.0,2.0,2.0,2.0,,,1.0,,,2.0,1.0,,,1.0,,1.0,,,0.0542,-0.24,,1.0,,,Charalampos Kostoulas,,,,,,,,,
14025218,home,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175.0,3367,M,791,EUR,505180800,M,20,20,True,25.0,23.0,3.0,1.0,0.0,10.0,11.0,13.0,14.0,1.0,2.0,,,,,,,19.0,28.0,6.9,2.0,0.0961425,96.609114182419,8.0,72.975,31.395,,1,,0.31,0.07,-0.02,,,1.0,1.0,,1.0,,,52.700081444337,2.0,1.0,,,1.0,,,,,1.0,0.0355,-0.06,,,,,,,,,,,,,,
14025218,home,Brighton & Hove Albion,Tom Watson,watson-tom,T. Watson,M,22,190.0,853,M,1167066,EUR,1144454400,F,14,14,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,,8.0,3.0,6.5,,0.00492133,17.363934885715,3.0,0.52500000000002,4.725,,0,,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025218,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188.0,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025218,home,Brighton & Hove Albion,Freddie Simmonds,freddie-simmonds,F. Simmonds,D,54,189.0,222,M,1546225,EUR,1205020800,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freddie Simmonds,,,,,,,,,
14025218,home,Brighton & Hove Albion,Joe Knight,joe-knight,J. Knight,M,49,,64,M,1565348,EUR,1127260800,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Knight,,,,,,,,,
14025218,home,Brighton & Hove Albion,Nehemiah Oriola,nehemiah-oriola,N. Oriola,F,58,,81,M,1899611,EUR,1181520000,F,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nehemiah Oriola,,,,,,,,,
14025218,away,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193.0,2150,M,1012928,EUR,1042761600,G,22,22,False,37.0,19.0,21.0,3.0,0.0,16.0,18.0,3.0,19.0,,12.0,,,,4.0,,,90.0,49.0,7.0,18.0,0.00063765,65.148674020485,10.0,-2.285,3.78,0.2715,0,0.2371,0.07,-0.03,0.27,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14025218,away,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185.0,6353,M,780014,EUR,878342400,D,20,20,False,32.0,24.0,6.0,4.0,0.0,8.0,13.0,16.0,19.0,3.0,4.0,2.0,,,,,,90.0,61.0,7.3,20.0,0.10674,34.262498818802,7.0,-9.975,3.465,,0,,0.29,0.0,0.42,,2.0,,4.0,,4.0,,4.0,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
14025218,away,Sunderland,Daniel Ballard,ballard-daniel,D. Ballard,D,5,187.0,4682,M,958878,EUR,937958400,D,5,5,False,46.0,41.0,6.0,5.0,0.0,31.0,33.0,10.0,13.0,12.0,6.0,4.0,4.0,,,,,90.0,66.0,8.0,7.0,0.00732006,139.3839229519,16.0,-64.47,5.565,,2,,0.18,0.07,0.35,,2.0,6.0,5.0,,6.0,1.0,2.0,,,,,,3.0,2.0,,,,,0.1602,0.09,,,2.0,0.2957,,,,,,,,1.0,,
14025218,away,Sunderland,Omar Alderete,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,39.0,35.0,6.0,3.0,0.0,19.0,19.0,16.0,20.0,3.0,2.0,,,,,,,90.0,53.0,7.0,6.0,0.0197379,243.97208105933,21.0,-135.765,7.77,,2,,0.24,0.14,0.35,,4.0,2.0,6.0,1.0,5.0,2.0,1.0,49.835352612834,2.0,,1.0,1.0,2.0,,,,,,0.2485,-0.52,,,2.0,0.156,,,,,,,,1.0,1.0,
14025218,away,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180.0,1062,M,989034,EUR,1016409600,D,32,32,False,25.0,21.0,4.0,2.0,0.0,12.0,13.0,9.0,12.0,10.0,5.0,7.0,5.0,,,,,90.0,53.0,7.6,10.0,0.159888,88.725507294055,11.0,-60.27,2.94,,1,,0.26,0.16,0.15,,2.0,2.0,6.0,1.0,4.0,1.0,3.0,32.775137162184,1.0,1.0,,,,1.0,,1.0,1.0,,0.0378,-0.14,,1.0,,,,3.0,,,,,,,,
14025218,away,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185.0,15717,M,117777,EUR,717552000,M,34,34,False,37.0,31.0,8.0,5.0,0.0,15.0,17.0,16.0,20.0,4.0,4.0,2.0,2.0,,,,,90.0,52.0,7.4,7.0,0.116935,101.11574688473,13.0,-53.76,3.885,,0,,0.17,0.2,0.46,,2.0,,2.0,,2.0,1.0,,13.1394777674,1.0,1.0,,2.0,,2.0,Granit_Xhaka,1.0,,,,,,,,,,,,True,,,,,,
14025218,away,Sunderland,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185.0,2494,M,856739,EUR,963878400,M,6,6,False,42.0,36.0,2.0,2.0,0.0,19.0,20.0,17.0,22.0,3.0,4.0,2.0,,,,,,90.0,51.0,6.8,8.0,0.0395605,106.74185921957,15.0,-27.93,6.615,,0,,0.04,0.05,0.18,,,1.0,3.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14025218,away,Sunderland,Chris Rigg,chris-rigg,C. Rigg,M,11,177.0,2180,M,1394089,EUR,1182124800,M,11,11,False,19.0,9.0,2.0,,0.0,1.0,7.0,8.0,12.0,4.0,4.0,1.0,1.0,,,,,64.0,28.0,6.4,13.0,0.0062239,59.012093100586,7.0,-2.73,8.82,,2,,-0.21,0.08,0.16,,,1.0,3.0,,,1.0,1.0,,,,,,1.0,2.0,,,,1.0,0.1987,-0.47,2.0,1.0,,,,,,,,,,,,
14025218,away,Sunderland,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173.0,3108,M,984014,EUR,949536000,M,28,28,False,18.0,15.0,1.0,,0.0,6.0,6.0,9.0,12.0,3.0,1.0,1.0,,,,,,90.0,38.0,7.2,10.0,0.64393,64.796505682519,9.0,-42.735,-1.68,,2,,0.6,0.24,-0.08,,2.0,,6.0,1.0,,1.0,1.0,13.460798787591,1.0,5.0,1.0,1.0,1.0,1.0,,9.0,4.0,1.0,0.2584,-0.33,1.0,1.0,,,,2.0,,,,,,,,1.0
14025218,away,Sunderland,Simon Adingra,simon-adingra,S. Adingra,M,24,175.0,53010,M,1110842,EUR,1009843200,M,24,24,False,15.0,11.0,,,0.0,2.0,5.0,9.0,10.0,4.0,2.0,3.0,2.0,,,,,63.0,32.0,6.6,14.0,0.0273084,215.35376790343,14.0,-175.035,12.495,,0,,0.02,0.35,-0.13,,1.0,1.0,9.0,2.0,1.0,,4.0,133.62402509287,6.0,,,,4.0,,simon.adingra,3.0,,,,,,,,,,4.0,,,,,,,,
14025218,away,Sunderland,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180.0,7104,M,910048,EUR,1012521600,F,9,9,False,11.0,6.0,,,0.0,1.0,2.0,5.0,9.0,8.0,3.0,1.0,,,,,,72.0,21.0,6.4,8.0,0.0155912,25.286884240687,5.0,5.88,3.675,,3,,-0.34,-0.52,-0.03,,2.0,6.0,4.0,1.0,,,2.0,,,,,,1.0,1.0,brianbrobbeyy,,,1.0,0.4129,-0.54,,1.0,1.0,0.1221,,,,,1.0,,,,,
14025218,away,Sunderland,Romaine Mundle,mundle-romaine,R. Mundle,F,14,177.0,642,M,1094440,EUR,1051142400,F,14,14,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,,,,27.0,12.0,6.2,4.0,0.00028186,38.660624666507,4.0,-16.905,4.2,,2,,-0.14,0.11,-0.09,,,,4.0,1.0,,,,,,,,,,,,,,1.0,0.077,-0.25,1.0,,1.0,0.055,,2.0,,,,,,,,
14025218,away,Sunderland,Habib Diarra,habib-diarra,H. Diarra,M,19,179.0,12696,M,1128532,EUR,1073088000,M,19,19,True,5.0,3.0,2.0,,0.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,26.0,9.0,6.8,2.0,0.00145986,3.873474022115,1.0,-3.675,-3.675,,0,,0.04,-0.13,0.34,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,Habib,1.0,,,,,Diarra,,,
14025218,away,Sunderland,Wilson Isidor,wilson-isidor,W. Isidor,F,18,184.0,16825,M,877980,EUR,967248000,F,18,18,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,18.0,4.0,6.3,2.0,0.00089967,26.370657896778,2.0,-13.23,3.885,,0,,-0.03,0.01,-0.05,,3.0,1.0,5.0,,,,,22.073668136492,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
14025218,away,Sunderland,Anthony Patterson,anthony-patterson,A. Patterson,G,13,188.0,354,M,958718,EUR,957916800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025218,away,Sunderland,Dennis Cirkin,dennis-cirkin,D. Cirkin,D,3,180.0,869,M,1014987,EUR,1018051200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025218,away,Sunderland,Leo Fuhr Hjelde,leo-fuhr-hjelde,L. F. Hjelde,D,5,188.0,306,M,1097848,EUR,1061856000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leo Fuhr Hjelde,,,,,,,,,
14025218,away,Sunderland,Dan Neil,dan-neil,D. Neil,M,6,178.0,465,M,964106,EUR,1007078400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025218,away,Sunderland,Harrison Jones,harrison-jones,H. Jones,M,50,185.0,190,M,1186076,EUR,1103932800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025218,away,Sunderland,Eliezer Mayenda,eliezer-mayenda,E. Mayenda,F,12,179.0,2833,M,1168588,EUR,1115510400,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eliezer Mayenda,,,,,,,,,
