match_id,side,team,player_name,player_slug,player_shortName,player_position,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_height,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals,stat_totalOffside
11689345,home,VV Katwijk,Joey Ravensbergen,joey-ravensbergen,J. Ravensbergen,D,5,M,899681,EUR,816825600.0,F,3,3,False,29.0,21.0,4.0,1.0,9.0,10.0,15.0,24.0,1.0,8.0,,,90.0,52.0,7.5,16.0,0,Joey,Ravensbergen,3,,5.0,3.0,,,5.0,7.0,3.0,3.0,2.0,2.0,5.0,,,2.0,,,4.0,,,,1.0,,,,,,,,,,
11689345,home,VV Katwijk,Matthijs Hardijk,matthijs-hardijk,M. Hardijk,M,5,M,866344,EUR,883008000.0,F,11,11,True,8.0,4.0,3.0,1.0,1.0,2.0,3.0,6.0,,3.0,,,27.0,12.0,6.8,5.0,1,Matthijs,Hardijk,11,183.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11689345,home,VV Katwijk,Jaymillio Pinas,jaymillio-pinas,J. Pinas,F,17,M,961676,EUR,1020384000.0,F,27,27,True,6.0,2.0,,,1.0,1.0,1.0,5.0,,3.0,,,27.0,13.0,6.9,6.0,1,Jaymillio,Pinas,11,173.0,,,,,3.0,3.0,1.0,,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,
11689345,home,VV Katwijk,Omar El Baad,omar-el-baad,O. E. Baad,D,12,M,824011,EUR,823132800.0,D,2,2,True,2.0,1.0,,,,,1.0,2.0,,,,,13.0,4.0,6.6,1.0,0,Omar,El Baad,2,178.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11689345,home,VV Katwijk,Quinlan Poulina,quinlan-poulina,Q. Poulina,D,5,M,1468791,EUR,,D,20,20,True,7.0,6.0,1.0,1.0,5.0,6.0,1.0,1.0,,1.0,,,13.0,9.0,6.6,1.0,0,Quinlan Poulina,,23,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11689345,home,VV Katwijk,Keina Yamaguchi,keina-yamaguchi,K. Yamaguchi,F,3,M,1548809,EUR,988934400.0,F,16,16,True,4.0,3.0,1.0,1.0,,1.0,3.0,3.0,,,,,8.0,4.0,6.5,1.0,0,Keina Yamaguchi,,16,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11689345,home,VV Katwijk,Mark De Vries,mark-de-vries,M. D. Vries,G,1,M,32507,EUR,547257600.0,G,23,23,True,,,,,,,,,,,,,,,,,0,,,38,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689345,home,VV Katwijk,Randy Wolters,randy-wolters,R. Wolters,M,14,M,34255,EUR,639360000.0,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Nino Walbeek,nino-walbeek,N. Walbeek,G,1,M,1411061,EUR,997488000.0,G,1,1,False,38.0,25.0,16.0,3.0,25.0,27.0,,11.0,2.0,6.0,,3.0,90.0,48.0,5.6,14.0,0,Nino Walbeek,,31,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
11689345,away,SV TEC Tiel,Quentin Kippersluis,quentin-kippersluis,Q. Kippersluis,M,1,M,1424537,EUR,,D,8,8,False,24.0,18.0,5.0,1.0,10.0,13.0,9.0,15.0,1.0,4.0,,,90.0,45.0,6.2,15.0,0,Quentin Kippersluis,,21,,4.0,1.0,,,3.0,6.0,2.0,1.0,3.0,1.0,1.0,,,,,1.0,2.0,,,,2.0,2.0,2.0,,,,,,,,
11689345,away,SV TEC Tiel,Pelé Van Anholt,pele-van-anholt,P. Van Anholt,D,12,M,130204,EUR,672364800.0,D,6,6,False,38.0,35.0,5.0,3.0,26.0,28.0,9.0,10.0,4.0,2.0,,,90.0,54.0,6.2,3.0,0,,,6,170.0,,,1.0,,2.0,6.0,1.0,1.0,,1.0,,True,,,,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,1.0,
11689345,away,SV TEC Tiel,Roshendrik Ortela,roshendrik-ortela,R. Ortela,D,1,M,1548828,EUR,1009670400.0,D,28,28,False,48.0,36.0,15.0,5.0,27.0,31.0,9.0,17.0,5.0,9.0,,,90.0,62.0,6.1,15.0,1,Roshendrik Ortela,,18,,,,5.0,3.0,5.0,5.0,1.0,,3.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,
11689345,away,SV TEC Tiel,Guido van Rijn,guido-van-rijn,G. V. Rijn,D,1,M,907577,EUR,669254400.0,D,5,5,False,38.0,27.0,13.0,4.0,18.0,22.0,9.0,17.0,3.0,4.0,,,90.0,67.0,6.1,18.0,0,,,6,,1.0,,,,3.0,4.0,1.0,1.0,4.0,1.0,,,,2.0,,5.0,3.0,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Niall Raben,niall-raben,N. Raben,D,0,M,1594469,EUR,913593600.0,M,4,4,False,9.0,7.0,1.0,1.0,3.0,4.0,4.0,6.0,1.0,1.0,,,63.0,21.0,6.6,4.0,2,Niall,Raben,,,1.0,,,1.0,2.0,2.0,1.0,,,2.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0
11689345,away,SV TEC Tiel,Mohamed El Makrini,mohamed-el-makrini,M. E. Makrini,M,3,M,32338,EUR,552528000.0,M,16,16,False,29.0,24.0,3.0,1.0,13.0,15.0,11.0,14.0,,5.0,,,81.0,41.0,5.8,9.0,1,,,16,184.0,,,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,
11689345,away,SV TEC Tiel,Adil Lechkar,adil-lechkar,A. Lechkar,M,59,M,1594488,EUR,999388800.0,M,15,15,False,41.0,34.0,1.0,1.0,13.0,17.0,24.0,31.0,1.0,7.0,,,90.0,65.0,6.7,16.0,0,Adil,Lechkar,15,171.0,7.0,3.0,1.0,1.0,5.0,7.0,1.0,1.0,3.0,2.0,,,,,,2.0,1.0,,,,5.0,4.0,1.0,,,,,,,,
11689345,away,SV TEC Tiel,Raies Roshanali,raies-roshanali,R. Roshanali,M,1,M,804488,EUR,815011200.0,M,9,9,False,17.0,15.0,4.0,3.0,6.0,6.0,9.0,13.0,,,,,45.0,27.0,6.8,7.0,1,Raies,Roshanali,23,,2.0,,,,,3.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,
11689345,away,SV TEC Tiel,Fabian Serrarens,fabian-serrarens,F. Serrarens,F,15,M,163757,EUR,666057600.0,F,11,11,False,42.0,36.0,1.0,1.0,10.0,11.0,26.0,33.0,,4.0,,,90.0,62.0,6.6,16.0,1,,,,188.0,2.0,,3.0,,10.0,4.0,,,4.0,3.0,,,,1.0,,1.0,3.0,,1.0,,1.0,1.0,3.0,,,,,,,,1.0
11689345,away,SV TEC Tiel,Givon Derby,givon-derby,G. Derby,F,3,M,1384285,EUR,1049328000.0,F,27,27,False,5.0,2.0,,,,,2.0,6.0,1.0,2.0,,,71.0,18.0,7.0,5.0,0,Givon Derby,,14,,1.0,,1.0,,2.0,6.0,1.0,,1.0,1.0,,,,,,,5.0,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Jarchinio Antonia,jarchinio-antonia,J. Antonia,M,29,M,133373,EUR,662256000.0,F,10,10,True,19.0,13.0,2.0,,3.0,3.0,11.0,19.0,1.0,3.0,,,45.0,27.0,6.8,10.0,0,Jarchinio,Antonia,7,170.0,3.0,1.0,,,3.0,1.0,,,1.0,1.0,3.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,
11689345,away,SV TEC Tiel,Arsenio Valpoort,arsenio-valpoort,A. Valpoort,F,8,M,173985,EUR,712972800.0,F,17,17,True,8.0,6.0,,,4.0,4.0,2.0,5.0,,1.0,,,27.0,11.0,6.5,3.0,1,,,,193.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Anderson López,anderson-lopez,A. Lopez,F,5,M,825852,EUR,917222400.0,F,19,19,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,19.0,12.0,6.6,5.0,0,Anderson,López,14,175.0,,,,,1.0,1.0,,,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
11689345,away,SV TEC Tiel,Bart van Dee,bart-van-dee,B. v. Dee,G,4,M,1594492,EUR,,G,31,31,True,,,,,,,,,,,,,,,,,0,Bart,van Dee,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Bram Kaarsgaren,bram-kaarsgaren,B. Kaarsgaren,G,3,M,1548775,EUR,954633600.0,G,20,20,True,,,,,,,,,,,,,,,,,0,Bram Kaarsgaren,,20,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Sverre de Jong,sverre-de-jong,S. d. Jong,D,1,M,1595727,EUR,,D,18,18,True,,,,,,,,,,,,,,,,,0,Sverre de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Rivano Stacie,rivano-stacie,R. Stacie,D,2,M,1595723,EUR,1037318400.0,D,14,14,True,,,,,,,,,,,,,,,,,0,Rivano Stacie,,,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Abdelghani El Bachir,abdelghani-el-bachir,A. E. Bachir,M,7,M,945780,EUR,961804800.0,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Marley Ibrahim,marley-ibrahim,M. Ibrahim,M,0,M,1441056,EUR,,D,21,21,True,,,,,,,,,,,,,,,,,0,Marley Ibrahim,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689345,away,SV TEC Tiel,Orlando Valadares Fonseca,orlando-valadares-fonseca,O. V. Fonseca,M,1,M,1548826,EUR,,M,23,23,True,,,,,,,,,,,,,,,,,0,Orlando Valadares Fonseca,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
