match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_lastManTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals,stat_goalAssist
11407384,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,324,M,43970,EUR,667872000,G,1,1,False,25.0,18.0,13.0,6.0,13.0,16.0,5.0,9.0,9.0,1.0,90.0,32.0,6.2,7.0,0.0,0.0,0.00185932,0,-1.2878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407384,home,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184.0,3369,M,913401,EUR,961804800,D,18,18,False,49.0,37.0,5.0,2.0,15.0,20.0,22.0,30.0,4.0,,90.0,68.0,7.2,13.0,0.0371,0.0293,0.0127792,2,,,,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11407384,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,29,29,False,51.0,36.0,8.0,1.0,32.0,41.0,4.0,10.0,5.0,,90.0,68.0,6.9,15.0,0.0,0.0,0.00098366,0,,,,,8.0,2.0,14.0,,,,,4.0,,3.0,5.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
11407384,home,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197.0,904,M,1063373,EUR,1011225600,D,31,31,False,40.0,34.0,3.0,2.0,26.0,29.0,8.0,11.0,4.0,,90.0,50.0,6.6,7.0,0.0,0.0,0.00178956,0,,Thomas Kristensen,,,4.0,3.0,6.0,,,,,2.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
11407384,home,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180.0,593,M,983059,EUR,1028246400,M,2,2,False,29.0,19.0,2.0,1.0,8.0,12.0,14.0,22.0,7.0,,90.0,65.0,8.4,16.0,0.0636,0.0239,0.50853,1,,,,5.0,2.0,3.0,14.0,3.0,3.0,1.0,,2.0,,1.0,3.0,3.0,,1.0,,6.0,2.0,3.0,1.0,1.0,1.0,4.0,,,,,,,,,
11407384,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,False,31.0,27.0,1.0,1.0,11.0,12.0,18.0,27.0,7.0,,83.0,50.0,7.1,12.0,0.0656,0.3351,0.137341,2,,,,8.0,3.0,5.0,5.0,3.0,2.0,1.0,1.0,,,1.0,,,1.0,3.0,,,,2.0,,,1.0,1.0,lakisamar10,,,,,,,,
11407384,home,Udinese,Walace,walace,Walace,M,5,188.0,1455,M,553686,EUR,796953600,M,11,11,False,28.0,21.0,3.0,2.0,13.0,16.0,8.0,12.0,10.0,,75.0,42.0,6.9,11.0,0.0,0.0,0.0178339,0,,,,,,3.0,7.0,1.0,,,,1.0,,,6.0,3.0,,,,1.0,2.0,,,,1.0,1.0,,True,,,,,,,
11407384,home,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182.0,791,M,895592,EUR,905472000,M,32,32,False,12.0,8.0,1.0,,1.0,1.0,7.0,15.0,2.0,,63.0,25.0,7.2,10.0,0.2471,0.0,0.0338757,3,,,,4.0,1.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,2.0,,,3.0,,,,,,
11407384,home,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,M,12,12,False,24.0,18.0,6.0,5.0,9.0,10.0,9.0,15.0,4.0,,75.0,41.0,7.0,13.0,0.0821,0.0785,0.298259,1,,,,1.0,,7.0,,2.0,,1.0,,2.0,,2.0,,,3.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,
11407384,home,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,26,26,False,18.0,12.0,3.0,1.0,6.0,6.0,6.0,12.0,4.0,,63.0,34.0,6.1,11.0,0.5911,1.1231,0.398022,5,,,,,,5.0,,,,2.0,3.0,,,,,,1.0,2.0,,,2.0,,,,3.0,2.0,,,,2.0,,,,,
