match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_wasFouled,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_blockedScoringAttempt,player_lastName,stat_dispossessed,stat_keyPass,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_lastManTackle
12764898,home,Başakşehir FK,Deniz Dilmen,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,False,32.0,27.0,8.0,3.0,0.0,25.0,27.0,2.0,5.0,4.0,2.0,3.0,1.0,1.0,90.0,38.0,6.7,5.0,0.00110049,0,0.0928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764898,home,Başakşehir FK,Onur Ergün,,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,D,4,4,False,57.0,51.0,4.0,2.0,0.0,40.0,42.0,11.0,17.0,7.0,,,,,90.0,93.0,7.2,13.0,0.00584321,0,,2.0,3.0,6.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12764898,home,Başakşehir FK,Ousseynou Ba,,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,76.0,70.0,9.0,6.0,0.0,62.0,64.0,8.0,12.0,9.0,,,,,90.0,93.0,7.2,6.0,0.0024118,0,,,,1.0,4.0,,,,6.0,,5.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12764898,home,Başakşehir FK,Jerome Opoku,,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,56.0,47.0,,,0.0,36.0,40.0,11.0,16.0,1.0,,,,,90.0,69.0,6.9,11.0,0.00496572,1,,,,1.0,6.0,,,,1.0,,1.0,4.0,3.0,2.0,1.0,2.0,,1.0,0.0114,,,,,,,,,,,,,,,,,
12764898,home,Başakşehir FK,Olivier Kemen,,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,D,8,8,False,56.0,45.0,6.0,4.0,0.0,22.0,26.0,23.0,31.0,10.0,,,,,90.0,88.0,6.6,21.0,0.06092,3,,1.0,,6.0,7.0,,7.0,2.0,,,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,0.1932,1.0,1.0,,,,,,,,,,,,,,,
12764898,home,Başakşehir FK,Miguel Crespo,,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,False,30.0,27.0,1.0,1.0,0.0,15.0,15.0,12.0,16.0,6.0,,,,,62.0,46.0,6.5,9.0,0.0164624,0,,1.0,1.0,6.0,6.0,,5.0,1.0,,,1.0,4.0,1.0,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,
12764898,home,Başakşehir FK,Berat Ayberk Özdemir,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,50.0,46.0,6.0,6.0,0.0,26.0,28.0,20.0,22.0,5.0,,,,,83.0,58.0,6.7,7.0,0.0137279,0,,,,4.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,4.0,1.0,,,,,,,,,,,
12764898,home,Başakşehir FK,João Figueiredo,,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,M,25,25,False,12.0,10.0,1.0,,0.0,3.0,3.0,7.0,9.0,1.0,,,,,62.0,20.0,6.8,4.0,0.0166056,3,,,,1.0,3.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,0.0606,,1.0,,1.0,,,1.0,0.1382,,,,,,,,,
12764898,home,Başakşehir FK,Deniz Türüç,,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,F,23,23,False,28.0,23.0,1.0,1.0,0.0,14.0,16.0,13.0,17.0,4.0,,,,,75.0,49.0,7.4,12.0,0.163294,2,,5.0,,2.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,0.0406,,1.0,,1.0,3.0,,1.0,0.0326,True,4.0,1.0,,,,,,
12764898,home,Başakşehir FK,Krzysztof Piątek,,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,10.0,7.0,,,0.0,4.0,4.0,3.0,6.0,1.0,,,,,90.0,22.0,7.1,7.0,0.0391037,4,,,1.0,4.0,3.0,1.0,,,3.0,,,,,3.0,1.0,3.0,,1.0,0.3908,1.0,1.0,,1.0,1.0,,2.0,0.9117,,,,pjona_9,1.0,3.0,,,
