match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_challengeLost,stat_dispossessed,player_firstName,player_lastName,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
12764406,home,FCSB,Daniel Bîrligea,daniel-birligea,D. Bîrligea,F,9,181,3171,M,970969,EUR,956102400,F,9,9,False,19.0,14.0,,,0.0,5.0,6.0,9.0,13.0,2.0,,,,67.0,35.0,6.0,9.0,0.0117557,2,,7.0,2.0,12.0,4.0,1.0,,1.0,,,,,1.0,1.0,,0.2286,,,4.0,1.0,,1.0,,,,1.0,1.0,0.0473,1.0,,,,,,
12764406,home,FCSB,Joyskim Dawa,joyskim-dawa,J. Dawa,D,5,194,542,M,928336,EUR,829008000,D,5,5,True,16.0,10.0,1.0,1.0,0.0,6.0,10.0,4.0,6.0,3.0,,,,60.0,26.0,7.0,6.0,0.0028438,0,,1.0,4.0,1.0,5.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764406,home,FCSB,Daniel Popa,daniel-popa,D. Popa,F,29,186,169,M,845165,EUR,805680000,F,19,19,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,14.0,8.0,6.7,2.0,0.0108667,0,,2.0,1.0,3.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
12764406,home,FCSB,Andrei Daniel Vlad,andrei-daniel-vlad,A. D. Vlad,G,,190,153,M,1493566,EUR,924048000,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Andrei Daniel,Vlad,,,,,,,,,,,
12764406,home,FCSB,Ionuț Panțîru,ionut-pantiru,I. Panțîru,D,2,179,98,M,870126,EUR,827452800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764406,home,FCSB,Mihai Toma,toma-mihai,M. Toma,M,22,172,360,M,1446612,EUR,1171670400,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mihai Toma,,,,,,,,,,,,
12764406,home,FCSB,William Baeten,baeten-william,W. Baeten,M,,181,163,M,1129835,EUR,855273600,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,William,Baeten,,,,,,,,,,,
12764406,home,FCSB,Alexandru Musi,alexandru-musi,A. M. Musi,M,7,180,512,M,1142723,EUR,1090022400,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Alexandru Marian,,,,,,,,,,,,
12764406,home,FCSB,Marius Ștefănescu,marius-stefanescu,M. Ștefănescu,M,15,168,495,M,988637,EUR,903398400,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Konstantinos Tzolakis,konstantinos-tzolakis,K. Tzolakis,G,88,193,2912,M,953414,EUR,1036713600,G,88,88,False,17.0,10.0,13.0,6.0,0.0,5.0,5.0,5.0,12.0,10.0,,1.0,2.0,90.0,26.0,7.2,8.0,0.00086145,0,0.0865,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12764406,away,Olympiacos FC,Costinha,costinha,Costinha,D,20,181,822,M,988333,EUR,954028800,D,20,20,False,25.0,15.0,3.0,1.0,0.0,5.0,8.0,10.0,21.0,5.0,,,,63.0,57.0,7.3,21.0,0.00768255,0,,,5.0,3.0,9.0,6.0,2.0,2.0,2.0,,4.0,2.0,1.0,,,,4.0,,1.0,,1.0,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186,1558,M,828971,EUR,902620800,D,45,45,False,49.0,41.0,8.0,1.0,0.0,18.0,19.0,23.0,30.0,4.0,,,,90.0,67.0,7.7,9.0,0.0212336,1,,,4.0,2.0,9.0,5.0,2.0,4.0,4.0,,,1.0,1.0,,1.0,0.2702,,,1.0,,,,,,,,,,,1.0,,,,,
12764406,away,Olympiacos FC,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185,1017,M,965014,EUR,1014163200,D,5,5,False,48.0,35.0,8.0,2.0,0.0,13.0,18.0,23.0,31.0,3.0,,,,90.0,62.0,7.6,14.0,0.248924,1,,4.0,8.0,6.0,9.0,6.0,1.0,1.0,1.0,,,,,1.0,1.0,0.0418,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,
12764406,away,Olympiacos FC,Francisco Ortega,francisco-ortega,F. Ortega,D,3,177,1560,M,913647,EUR,919382400,D,3,3,False,52.0,41.0,5.0,1.0,0.0,14.0,18.0,28.0,35.0,4.0,,,,90.0,78.0,7.5,12.0,0.0787267,0,,5.0,6.0,8.0,10.0,1.0,2.0,3.0,2.0,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Christos Mouzakitis,christos-mouzakitis,C. Mouzakitis,M,96,178,3766,M,1416540,EUR,1167004800,M,96,96,False,65.0,49.0,9.0,4.0,0.0,12.0,15.0,37.0,51.0,5.0,,,,90.0,77.0,6.9,20.0,0.16191,2,,2.0,1.0,6.0,1.0,,1.0,,,,,1.0,1.0,1.0,2.0,0.1812,1.0,,1.0,,,2.0,Christos Mouzakitis,,,,,,,,,,,,
12764406,away,Olympiacos FC,Dani García,dani-garcia,D. García,M,14,180,703,M,298920,EUR,643507200,M,14,14,False,47.0,30.0,9.0,4.0,0.0,15.0,19.0,15.0,28.0,4.0,,,,77.0,53.0,6.7,17.0,0.00749024,0,,,2.0,4.0,2.0,1.0,2.0,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Rodinei,rodinei,Rodinei,D,23,175,3169,M,244039,EUR,696643200,M,23,23,False,37.0,26.0,,,0.0,4.0,10.0,23.0,38.0,3.0,,,,90.0,67.0,7.4,25.0,0.07755,2,,3.0,2.0,6.0,9.0,,,4.0,3.0,,,3.0,,1.0,,0.0505,11.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,0.0424,,,,,,,
12764406,away,Olympiacos FC,Charalampos Kostoulas,kostoulas-charalampos,C. Kostoulas,M,19,185,6073,M,1416535,EUR,1180483200,M,84,84,False,28.0,17.0,1.0,1.0,0.0,4.0,5.0,13.0,24.0,5.0,,,,78.0,56.0,6.4,25.0,0.0405582,0,,7.0,3.0,17.0,9.0,1.0,1.0,4.0,3.0,,4.0,1.0,2.0,,,,1.0,,5.0,1.0,,4.0,Charalampos Kostoulas,,,,,,,,,,,,
12764406,away,Olympiacos FC,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184,1890,M,592560,EUR,757382400,M,19,19,False,22.0,12.0,1.0,,0.0,4.0,8.0,8.0,15.0,6.0,,,,63.0,37.0,6.4,18.0,0.007581,1,,2.0,2.0,8.0,4.0,,,1.0,,,4.0,,4.0,,1.0,0.0504,1.0,,3.0,1.0,,1.0,,,True,,,,,,,,,,
12764406,away,Olympiacos FC,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182,27969,M,919793,EUR,740966400,F,9,9,False,15.0,8.0,2.0,,0.0,5.0,7.0,3.0,8.0,5.0,,,,90.0,24.0,6.7,8.0,0.0113603,2,,6.0,,7.0,1.0,1.0,,,,,1.0,,2.0,1.0,2.0,0.1952,,,1.0,1.0,,,,,,,,,1.0,,,,,ayoub_elkaabii,
12764406,away,Olympiacos FC,Santiago Hezze,santiago-hezze,S. Hezze,M,32,182,2103,M,989886,EUR,1003708800,M,32,32,True,35.0,33.0,4.0,4.0,0.0,4.0,5.0,29.0,30.0,4.0,,,,27.0,37.0,7.1,3.0,0.128004,0,,1.0,,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,
12764406,away,Olympiacos FC,Willian,willian,Willian,F,88,175,9655,M,31417,EUR,587088000,F,18,18,True,11.0,6.0,3.0,1.0,0.0,,1.0,7.0,12.0,,,,,27.0,15.0,6.6,7.0,0.0405733,0,,,,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,willianborges88,
12764406,away,Olympiacos FC,Kristoffer Velde,kristoffer-velde,K. Velde,M,99,179,784,M,877656,EUR,936835200,M,11,11,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,,13.0,7.0,6.3,1.0,0.00370243,1,,,,,,,,,,,,,,,1.0,0.2235,,,,,,,,,,,,,,,,,,,1.0
12764406,away,Olympiacos FC,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,77,191,4240,M,829296,EUR,817430400,F,17,17,True,,,,,0.0,,,,,,,,,7.0,2.0,,1.0,,1,,,1.0,,1.0,,,,,,,,,,,0.0575,,,,,,,,,,1.0,,0.2663,,,,,,r.yaremchuk,1.0
12764406,away,Olympiacos FC,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,991493,EUR,707443200,M,27,27,True,9.0,8.0,,,0.0,2.0,2.0,7.0,8.0,2.0,,,,12.0,14.0,6.9,1.0,0.0466587,1,,,1.0,,2.0,,,1.0,,,,,,1.0,1.0,0.0127,1.0,1.0,,,,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Alexandros Anagnostopoulos,anagnostopoulos-alexandros,A. Anagnostopoulos,G,94,185,245,M,796997,EUR,777168000,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Alexandros,Anagnostopoulos,,,,,,,,,,,
12764406,away,Olympiacos FC,Alexandros Paschalakis,alexandros-paschalakis,A. Paschalakis,G,1,197,839,M,41073,EUR,617587200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Giulian Biancone,giulian-biancone,G. Biancone,D,4,187,623,M,965331,EUR,954460800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Apostolos Apostolopoulos,apostolos-apostolopoulos,A. Apostolopoulos,D,65,175,229,M,1067927,EUR,1039478400,D,65,65,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Apostolos Apostolopoulos,,,,,,,,,,,,
12764406,away,Olympiacos FC,Andreas Ndoj,andreas-ndoj,A. Ndoj,D,5,190,433,M,1005992,EUR,1044144000,D,74,74,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Marko Stamenić,marko-stamenic,M. Stamenić,M,6,188,697,M,1002620,EUR,1014076800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764406,away,Olympiacos FC,Chiquinho,chiquinho,Chiquinho,M,22,174,1913,M,584124,EUR,806112000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
