match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_totalContest,stat_bigChanceMissed,stat_wonContest,player_firstName,player_lastName,stat_interceptionWon,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_expectedGoalsOnTarget,stat_goalAssist,captain,stat_goals,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10385723,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,False,51.0,39.0,10.0,5.0,19.0,22.0,20.0,30.0,7.0,,,,,72.0,64.0,6.9,17.0,0.0693226,2,,,1.0,,1.0,2.0,2.0,1.0,,,,1.0,1.0,2.0,,1.0,0.0648,,2.0,,,,,,,,,,,,,,,,,,,,
10385723,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,18.0,16.0,2.0,1.0,3.0,3.0,13.0,17.0,5.0,,,,,90.0,44.0,9.5,10.0,0.544613,6,,bryan_m19,2.0,6.0,1.0,9.0,1.0,1.0,3.0,,2.0,,,3.0,,,0.3832,1.0,3.0,1.0,,,1.0,1.0,,,,,,,1.0,1.1866,1.0,,2.0,,,,
10385723,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,18.0,14.0,1.0,,4.0,5.0,10.0,13.0,2.0,,,,,89.0,31.0,8.1,8.0,0.036328,2,,yowissa,,1.0,2.0,3.0,7.0,1.0,1.0,1.0,,,,3.0,4.0,,0.7715,1.0,,,,,2.0,1.0,,1.0,,,,,,0.9208,1.0,,1.0,,,,
10385723,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,F,9,9,False,22.0,17.0,,,6.0,6.0,11.0,16.0,2.0,,,,,78.0,31.0,6.6,8.0,0.0389765,0,,,,3.0,3.0,7.0,6.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
10385723,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,14.0,8.0,3.0,1.0,1.0,2.0,7.0,12.0,1.0,,,,,45.0,19.0,6.6,7.0,0.00437166,0,,,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10385723,away,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,18.0,7.0,6.6,1.0,0.0085727,0,,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385723,away,Brentford,Zanka,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,True,3.0,3.0,,,3.0,3.0,,,2.0,,,,,12.0,5.0,6.7,,5.9e-07,0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385723,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,11.0,4.0,6.6,1.0,1.9e-07,0,,,,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,Mads,Roerslev,,,,,,,,,,,
10385723,away,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,856260,EUR,909100800,M,10,10,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,11.0,1.0,6.4,,6.98e-06,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385723,away,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385723,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,576384,EUR,892771200,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385723,away,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385723,away,Brentford,Ryan Trevitt,ryan-trevitt,R. Trevitt,M,14,170,114,M,1177007,EUR,1047427200,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Trevitt,,,,,,,,,,,,
