match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_totalCross,stat_accurateCross,stat_wonContest,stat_totalOffside,stat_interceptionWon,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
10433851,home,Antalyaspor,Haji Wright,,,haji-wright,H. Wright,F,11,193,2072,M,818391,EUR,890956800,F,9,9,False,14.0,9.0,,,6.0,7.0,3.0,7.0,,2.0,,,90.0,24.0,6.4,11.0,0,2.0,3.0,7.0,6.0,,3.0,,2.0,1.0,,,,,,,2.0,,,,,1.0,,,,2.0,,,,,,,,,
10433851,home,Antalyaspor,Alassane Ndao,,,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,True,8.0,7.0,1.0,,5.0,6.0,2.0,2.0,,1.0,,,21.0,9.0,6.4,1.0,0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10433851,home,Antalyaspor,Bertuğ Yıldırım,Bertug Yildirim,,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,17,17,True,1.0,1.0,,,1.0,1.0,,,,,,,11.0,4.0,6.3,1.0,0,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10433851,home,Antalyaspor,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,True,4.0,2.0,3.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,10.0,7.0,6.4,3.0,0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10433851,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,home,Antalyaspor,Emrecan Uzunhan,,,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,home,Antalyaspor,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,121,M,998740,EUR,1047427200,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,home,Antalyaspor,Houssameddine Ghacha,,,houssameddine-ghacha,H. Ghacha,M,27,170,467,M,941633,EUR,814579200,F,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,home,Antalyaspor,Bálint Szabó,,,balint-szabo,B. Szabó,M,80,179,57,M,936764,EUR,979776000,M,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,home,Antalyaspor,Shoya Nakajima,,,shoya-nakajima,S. Nakajima,F,10,167,664,M,155825,EUR,777600000,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,away,Beşiktaş JK,Mert Günok,,,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,30.0,27.0,15.0,12.0,23.0,23.0,4.0,7.0,1.0,8.0,,2.0,90.0,40.0,6.6,3.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,
10433851,away,Beşiktaş JK,Valentin Rosier,,,valentin-rosier,V. Rosier,D,19,175,795,M,842419,EUR,840412800,D,2,2,False,46.0,38.0,4.0,2.0,26.0,28.0,13.0,20.0,,7.0,,,70.0,72.0,6.5,15.0,0,,,5.0,5.0,1.0,6.0,2.0,1.0,1.0,,,,,,2.0,,,,2.0,1.0,3.0,,,,,,2.0,,,,,,,
10433851,away,Beşiktaş JK,Welinton,,,welinton,Welinton,D,,181,86,M,76529,EUR,608169600,D,23,23,False,86.0,72.0,17.0,10.0,59.0,61.0,13.0,25.0,1.0,4.0,,,90.0,97.0,7.0,15.0,2,3.0,3.0,3.0,5.0,,,2.0,1.0,,,,,,,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,
10433851,away,Beşiktaş JK,Romain Saïss,,,romain-saiss,R. Saiss,D,29,190,7929,M,187729,EUR,638409600,D,26,26,False,101.0,90.0,14.0,8.0,62.0,62.0,28.0,39.0,4.0,9.0,,,90.0,111.0,7.4,11.0,2,,4.0,2.0,7.0,1.0,,3.0,,1.0,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,romain_saiss27
10433851,away,Beşiktaş JK,Arthur Masuaku,,,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,25,25,False,54.0,48.0,3.0,1.0,28.0,28.0,23.0,33.0,2.0,7.0,,,89.0,87.0,7.0,18.0,0,,,3.0,3.0,2.0,3.0,1.0,3.0,,,,,,1.0,1.0,,,,7.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,masuaku26
10433851,away,Beşiktaş JK,Amir Hadžiahmetović,,,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,66.0,61.0,7.0,6.0,37.0,38.0,25.0,30.0,,8.0,,,90.0,76.0,7.1,6.0,1,,,3.0,4.0,1.0,1.0,1.0,,2.0,,,,,1.0,,2.0,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,
10433851,away,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,43.0,37.0,,,22.0,25.0,16.0,19.0,,6.0,,,90.0,66.0,6.3,14.0,1,2.0,,11.0,8.0,2.0,2.0,1.0,3.0,2.0,,,,,,1.0,6.0,,,1.0,1.0,1.0,,,,4.0,,2.0,1.0,,,,,,gedson_83
10433851,away,Beşiktaş JK,Nathan Redmond,,,nathan-redmond,N. Redmond,M,,173,416,M,115346,EUR,762912000,M,15,15,False,38.0,27.0,2.0,2.0,12.0,16.0,17.0,24.0,,7.0,,,90.0,59.0,6.9,19.0,0,,,6.0,6.0,2.0,4.0,1.0,4.0,2.0,,,,,,1.0,2.0,,,2.0,2.0,3.0,,,,1.0,,3.0,,,,,,,
10433851,away,Beşiktaş JK,Alexandru Maxim,,,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,19.0,16.0,4.0,3.0,7.0,8.0,10.0,12.0,,3.0,,,45.0,29.0,7.0,5.0,1,2.0,,3.0,4.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,
10433851,away,Beşiktaş JK,Cenk Tosun,,,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,M,9,9,False,20.0,16.0,,,1.0,3.0,15.0,17.0,,,,,89.0,33.0,7.2,10.0,3,1.0,,6.0,3.0,,2.0,2.0,1.0,,True,,1.0,,,,,2.0,1.0,,,1.0,,,,4.0,,,,,,,,,
10433851,away,Beşiktaş JK,Vincent Aboubakar,,,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,False,23.0,14.0,1.0,1.0,4.0,6.0,10.0,17.0,,,,,89.0,42.0,8.5,17.0,6,2.0,4.0,6.0,5.0,,1.0,,5.0,2.0,,,3.0,,,,,2.0,2.0,,,1.0,,1.0,,2.0,,,1.0,,,,,,aboubakarvincent
10433851,away,Beşiktaş JK,Onur Bulut,,,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,26.0,20.0,1.0,,7.0,7.0,13.0,19.0,1.0,1.0,,,45.0,33.0,6.6,8.0,0,1.0,,2.0,1.0,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
10433851,away,Beşiktaş JK,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,M,88,88,True,16.0,14.0,,,4.0,5.0,11.0,13.0,,5.0,,,20.0,21.0,7.0,5.0,0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,
10433851,away,Beşiktaş JK,Umut Meraş,,,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,away,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,True,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,away,Beşiktaş JK,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,3.0,,1.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10433851,away,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,away,Beşiktaş JK,Atiba Hutchinson,,,atiba-hutchinson,A. Hutchinson,M,,187,229,M,7721,EUR,413510400,M,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,away,Beşiktaş JK,Kerem Atakan Kesgin,,,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,away,Beşiktaş JK,Berkay Vardar,,,vardar-berkay,B. Vardar,M,,188,82,M,1144933,EUR,1042502400,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433851,away,Beşiktaş JK,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,semihkilicsoy9
