match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_unsuccessfulTouch,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_challengeLost,stat_clearanceOffLine
14053660,home,AFC Ajax,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190.0,4420,M,927359,EUR,995846400,G,1,1,False,45.0,35.0,19.0,10.0,0.0,30.0,33.0,5.0,12.0,10.0,2.0,3.0,90.0,55.0,7.1,10.0,0.00273476,0.2107,0,-0.346,0.16,0.03,-0.06,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183.0,906,M,1120315,EUR,1037664000,D,3,3,False,36.0,29.0,3.0,2.0,1.0,11.0,13.0,18.0,23.0,5.0,,,90.0,57.0,7.5,16.0,0.375312,,2,,0.74,0.37,-0.17,,,,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0706,3.0,-0.52,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Ko Itakura,ko-itakura,K. Itakura,D,4,189.0,3073,M,790989,EUR,854323200,D,4,4,False,64.0,60.0,7.0,3.0,0.0,30.0,32.0,30.0,32.0,3.0,,,67.0,74.0,7.7,5.0,0.323055,,0,,0.56,0.25,0.19,,,,,,2.0,2.0,,,,,,4.0,1.0,,,,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182.0,1216,M,1000228,EUR,1047859200,D,15,15,False,83.0,77.0,5.0,1.0,0.0,55.0,58.0,22.0,25.0,5.0,,,90.0,100.0,7.2,7.0,0.0153048,,0,,0.06,0.19,0.28,,,,,,3.0,7.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,1.0,2.0,5.0,,2.0,1.0,1.0,3.0,,,,,,,,,,
14053660,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174.0,794,M,836673,EUR,943747200,D,5,5,False,48.0,42.0,2.0,1.0,0.0,26.0,28.0,16.0,20.0,4.0,,,90.0,67.0,6.3,10.0,0.0157177,,0,,-0.1,0.0,-0.16,,,,3.0,,3.0,2.0,,,,,,1.0,3.0,,,,,,3.0,,,,,2.0,,,,,,,,,,
14053660,home,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177.0,742,M,996940,EUR,1061164800,M,6,6,False,60.0,58.0,3.0,3.0,0.0,25.0,26.0,33.0,34.0,2.0,,,67.0,73.0,6.6,7.0,0.0283611,,0,,0.04,0.38,0.14,,,,1.0,,5.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,
14053660,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182.0,3631,M,959806,EUR,1021507200,M,8,8,False,31.0,27.0,,,1.0,13.0,13.0,14.0,18.0,3.0,,,67.0,40.0,7.3,6.0,0.0653687,,1,,0.11,0.29,0.23,,,,,,2.0,5.0,1.0,1.0,1.0,2.0,,,1.0,0.0981,2.0,0.01,,1.0,,1.0,,2.0,2.0,1.0,1.0,0.7233,,,,,,,,
14053660,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1575,M,97410,EUR,730252800,M,18,18,False,40.0,36.0,,,0.0,13.0,16.0,23.0,24.0,5.0,,,90.0,53.0,7.9,5.0,0.0696355,,1,,-0.2,0.02,0.28,,,,,,6.0,7.0,1.0,1.0,1.0,,,,2.0,0.3696,,0.52,3.0,1.0,2.0,,,4.0,3.0,1.0,1.0,0.474,True,1.0,,,,,,
14053660,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182.0,1909,M,100386,EUR,693100800,F,23,23,False,45.0,37.0,5.0,3.0,0.0,11.0,13.0,26.0,32.0,1.0,,,67.0,57.0,7.1,14.0,0.177563,,0,,0.38,-0.23,0.0,,,,4.0,1.0,1.0,2.0,1.0,,,,,1.0,,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,
14053660,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197.0,6772,M,252215,EUR,713145600,F,25,25,False,17.0,12.0,,,0.0,4.0,6.0,8.0,11.0,1.0,,,90.0,24.0,6.3,5.0,0.222801,,3,,0.31,0.04,-0.15,,,,,,8.0,6.0,,1.0,1.0,,,,4.0,0.8125,,-0.73,6.0,4.0,,,,,,1.0,2.0,0.5206,,,wout.weghorst,2.0,1.0,1.0,,
14053660,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176.0,3962,M,1149146,EUR,1118102400,F,11,11,False,31.0,26.0,3.0,2.0,1.0,3.0,5.0,23.0,26.0,2.0,,,87.0,53.0,10.0,16.0,0.865827,,4,,0.81,0.98,-0.03,,Mika Godts,,5.0,,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0381,2.0,0.83,,1.0,,2.0,,1.0,1.0,,2.0,1.3849,,2.0,,,,1.0,,
14053660,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190.0,4308,M,954836,EUR,951696000,D,37,37,True,16.0,11.0,4.0,,0.0,8.0,10.0,3.0,6.0,1.0,,,23.0,21.0,6.3,6.0,0.00116003,,0,,-0.02,0.03,-0.09,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,4.0,,,,,,,,,,josip.sutalo,,,,,
14053660,home,AFC Ajax,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175.0,591,M,878599,EUR,921801600,F,17,17,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,23.0,7.0,6.5,,0.0748207,,0,,-0.07,,-0.01,,,,,,3.0,2.0,,,,,,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Oscar Gloukh,oscar-gloukh,O. Gloukh,M,10,170.0,4711,M,1155158,EUR,1080777600,M,10,10,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,,,,23.0,17.0,6.1,5.0,0.0459084,,1,,-0.25,0.19,-0.06,,Oscar Gloukh,,1.0,,4.0,1.0,,4.0,1.0,,,,,0.2038,,-0.49,1.0,,,1.0,,,,,1.0,0.119,,,,,,,,
14053660,home,AFC Ajax,James McConnell,mcconnell-james,J. McConnell,M,16,180.0,2765,M,1138428,EUR,1095033600,M,16,16,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,1.0,,,23.0,9.0,6.5,1.0,0.00878828,,0,,-0.05,0.0,-0.02,,James McConnell,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
14053660,home,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,24,182.0,3119,M,1563462,EUR,1204243200,D,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,3.0,2.0,,,3.04e-06,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,801,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Joeri Heerkens,jesse-joeri-heerkens,J. J. Heerkens,G,1,193.0,493,M,1424337,EUR,1147046400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Gerald Alders,gerald-alders,G. Alders,D,3,179.0,240,M,1403075,EUR,1115424000,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,Gerald Alders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177.0,710,M,970860,EUR,954720000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1158,M,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Raúl Moro,raul-moro,R. Moro,M,18,169.0,1584,M,980383,EUR,1039046400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053660,home,AFC Ajax,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KDolberg,,,,,
14053660,away,PEC Zwolle,Tom de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,177,M,1145525,EUR,1102636800,G,16,16,False,26.0,19.0,12.0,6.0,0.0,17.0,19.0,2.0,7.0,7.0,2.0,3.0,90.0,33.0,6.2,7.0,0.00046887,0.2798,0,0.2217,0.05,0.03,-0.19,-0.63,Tom,de Graaff,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
14053660,away,PEC Zwolle,Olivier Aertssen,olivier-aertssen,O. Aertssen,D,3,185.0,170,M,1049446,EUR,1091836800,D,3,3,False,20.0,16.0,2.0,2.0,0.0,7.0,8.0,9.0,12.0,2.0,,,90.0,38.0,6.0,6.0,0.0177605,,0,,-0.09,0.08,-0.39,,,,1.0,1.0,4.0,2.0,,1.0,,,,2.0,1.0,,,,1.0,,3.0,,1.0,2.0,2.0,,,,,,,,,,1.0,
14053660,away,PEC Zwolle,Simon Graves,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,67.0,55.0,9.0,3.0,0.0,31.0,32.0,24.0,35.0,4.0,,,90.0,76.0,7.6,12.0,0.0714901,,0,,0.25,0.19,0.3,,,,,,4.0,4.0,,,,,,,,,1.0,,3.0,3.0,7.0,,1.0,,,1.0,,,,,,,,,1.0,1.0
14053660,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,4,4,False,53.0,50.0,1.0,,0.0,36.0,36.0,14.0,17.0,4.0,,,90.0,60.0,6.0,5.0,0.0418772,,1,,-0.14,0.11,-0.38,,,,1.0,,2.0,2.0,,,,,,,1.0,0.1804,,-0.16,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.054,,,,1.0,,,,
14053660,away,PEC Zwolle,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,37.0,31.0,2.0,1.0,0.0,19.0,20.0,12.0,17.0,2.0,,,90.0,52.0,5.9,11.0,0.00684651,,0,,-0.07,0.05,-0.52,,Sherel,Floranus,,,3.0,2.0,,1.0,,,,2.0,,,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,1.0,
14053660,away,PEC Zwolle,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,False,27.0,19.0,1.0,,0.0,9.0,10.0,10.0,17.0,3.0,,,79.0,46.0,6.5,13.0,0.2828,,0,,-0.24,0.0,-0.08,,,,3.0,2.0,5.0,6.0,,1.0,,1.0,,2.0,2.0,,1.0,,,1.0,3.0,1.0,,4.0,3.0,1.0,,,,,,,,,2.0,
14053660,away,PEC Zwolle,Ryan Thomas,ryan-thomas,R. Thomas,M,30,174.0,138,M,333571,EUR,787881600,M,30,30,False,44.0,39.0,3.0,2.0,0.0,18.0,20.0,21.0,24.0,10.0,,,90.0,72.0,7.6,10.0,0.120312,,3,,0.02,0.51,0.4,,Ryan,Thomas,,,6.0,9.0,3.0,1.0,,,,3.0,1.0,0.1056,,-0.45,,3.0,7.0,,,3.0,2.0,3.0,1.0,0.0315,True,,,,2.0,,1.0,
14053660,away,PEC Zwolle,Jamiro Monteiro,monteiro-jamiro,J. Monteiro,M,35,175.0,308,M,815080,EUR,754444800,M,35,35,False,22.0,19.0,,,0.0,8.0,10.0,11.0,12.0,4.0,,,45.0,28.0,6.5,5.0,0.0109828,,0,,-0.04,0.01,-0.08,,Jamiro,Monteiro,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
14053660,away,PEC Zwolle,Dylan Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,265,M,923968,EUR,1002758400,F,11,11,False,19.0,16.0,,,0.0,4.0,5.0,12.0,14.0,1.0,,,67.0,28.0,7.1,5.0,0.101726,,0,,0.07,0.32,0.13,,Dylan,Mbayo,2.0,1.0,1.0,4.0,,,,,,,1.0,,1.0,,,,,1.0,,,,4.0,,,,,,,,,,
14053660,away,PEC Zwolle,Koen Kostons,koen-kostons,K. Kostons,F,10,185.0,334,M,847073,EUR,937612800,F,10,10,False,18.0,14.0,2.0,1.0,1.0,3.0,4.0,11.0,14.0,3.0,,,79.0,28.0,6.4,10.0,0.0711749,,2,,0.02,0.29,-0.01,,Koen,Kostons,,,8.0,2.0,1.0,,,1.0,1.0,,2.0,0.0443,1.0,-0.19,5.0,2.0,1.0,5.0,,,,,,,,,,,1.0,1.0,,
14053660,away,PEC Zwolle,Kaj de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184.0,124,M,927605,EUR,975110400,F,22,22,False,16.0,10.0,2.0,,0.0,3.0,5.0,7.0,11.0,2.0,,,90.0,29.0,7.8,9.0,0.0142763,,1,,-0.53,0.31,0.22,,Kaj,de Rooij,,,2.0,5.0,,,,,,,,0.0707,1.0,0.52,2.0,,1.0,3.0,,1.0,1.0,4.0,1.0,0.5685,,1.0,,,,,,
14053660,away,PEC Zwolle,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182.0,150,M,1050828,EUR,1023408000,M,8,8,True,19.0,15.0,2.0,,0.0,4.0,4.0,11.0,15.0,3.0,,,45.0,27.0,6.4,6.0,0.133955,,0,,0.08,0.06,-0.09,,Zico Buurmeester,,2.0,2.0,5.0,3.0,1.0,1.0,,,,,1.0,,2.0,,1.0,3.0,,,,,,1.0,,,,,,,,1.0,1.0,
14053660,away,PEC Zwolle,Jan Faberski,jan-faberski,J. Faberski,M,19,172.0,2632,M,1381819,EUR,1145664000,F,19,19,True,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,5.0,1.0,,,23.0,11.0,6.9,3.0,0.142132,,0,,0.26,0.1,-0.04,,Jan Faberski,,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,
