match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_interceptionWon,stat_wonTackle,captain,stat_accurateCross,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_bigChanceMissed,stat_goals,stat_totalOffside
14109753,home,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191.0,738,M,284767,EUR,741225600,F,22,22,False,24.0,14.0,,,0.0,2.0,2.0,12.0,22.0,9.0,2.0,,,,,,90.0,34.0,7.7,12.0,0.191902,54.503093459051,7.0,30.87,17.85,,3,,0.08,0.19,-0.06,,,3.0,5.0,4.0,,1.0,1.0,,1.0,2.0,,,,2.0,,0.4259,0.4483,9.3535598036256,1.0,,0.43,1.0,,,,,,3.0,,,1.0,1.0,
14109753,home,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175.0,134,M,998462,EUR,963792000,M,77,77,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,4.0,4.0,,,,,,18.0,16.0,7.2,1.0,0.0978019,62.835820235491,6.0,56.175,24.465,,2,,0.28,0.37,-0.03,,1.0,,,,,3.0,3.0,,1.0,,1.0,,,,,0.0864,,32.389048854336,2.0,3.0,-0.18,,1.0,,,,,1.0,,,,,
14109753,home,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194.0,134,M,310068,EUR,743472000,M,16,16,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,,11.0,3.0,6.5,,4.15e-06,,,,,,0,,0.0,,-0.03,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
14109753,home,Konyaspor,Josip Ćalušić,josip-calusic,J. Ćalušić,D,15,184.0,78,M,172331,EUR,750297600,D,15,15,True,,,,,0.0,,,,,,,,,,,,10.0,2.0,6.3,,,,,,,,0,,,,-0.13,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14109753,home,Konyaspor,Muzaffer Utku Eriş,muzaffer-utku-eris,M. U. Eriş,D,37,186.0,38,M,1981253,EUR,1153267200,D,37,37,True,4.0,2.0,2.0,,0.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,10.0,6.0,6.3,3.0,0.00185206,,,,,,0,,0.04,,-0.17,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14109753,home,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173.0,184,M,1133195,EUR,1081382400,F,17,17,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,9.0,2.0,6.4,1.0,2.16e-06,17.305947214758,1.0,14.175,14.175,,0,,-0.04,0.08,0.13,,,1.0,,1.0,,,,,,,,,,,,,,17.305947214758,1.0,,,,,,,,,,,,,,
14109753,home,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194.0,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Ertas,,,,
14109753,home,Konyaspor,Ismail Esat Buga,esat-buga-ismail,I. E. Buga,M,30,188.0,21,M,2166295,EUR,1154995200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,home,Konyaspor,Marius Ștefănescu,marius-stefanescu,M. Ștefănescu,M,15,168.0,495,M,988637,EUR,903398400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,home,Konyaspor,Kaan Akyazı,akyazi-kaan,K. Akyazı,F,70,182.0,101,M,1476229,EUR,1125100800,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,home,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172.0,136,M,980612,EUR,1020038400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185.0,235,M,825850,EUR,923529600,G,25,25,False,35.0,22.0,24.0,11.0,0.0,15.0,18.0,7.0,17.0,,8.0,,2.0,2.0,,,90.0,41.0,6.7,13.0,0.00164724,66.268627655477,11.0,8.4,8.295,0.0506,0,-0.5255,0.14,-0.02,-0.03,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,away,Kayserispor,Aaron Opoku,aaron-opoku,A. Opoku,F,17,185.0,375,M,930136,EUR,922579200,D,30,30,False,29.0,25.0,5.0,3.0,0.0,13.0,16.0,12.0,13.0,7.0,5.0,,,,,,90.0,51.0,7.1,13.0,0.146675,127.15702325562,14.0,93.765,16.485,,0,,0.33,0.34,-0.17,,6.0,3.0,3.0,6.0,,4.0,4.0,,,,,4.0,,1.0,1.0,,,31.720951785384,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,
14109753,away,Kayserispor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184.0,425,M,802850,EUR,836697600,D,15,15,False,33.0,28.0,6.0,4.0,0.0,21.0,22.0,7.0,11.0,3.0,7.0,,,,,,90.0,45.0,7.4,5.0,0.00760657,88.100369335918,15.0,21.42,7.035,,1,,0.05,0.17,0.58,,,1.0,2.0,3.0,,,,,1.0,,,5.0,1.0,,1.0,0.0342,,,,,-0.23,1.0,1.0,1.0,,,3.0,,,,,,
14109753,away,Kayserispor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188.0,263,M,97404,EUR,736732800,D,4,4,False,47.0,44.0,3.0,1.0,0.0,31.0,32.0,13.0,15.0,3.0,8.0,,,,,,90.0,60.0,6.7,4.0,0.0355576,106.42021920477,16.0,29.715,12.6,,1,,0.27,0.11,-0.02,,2.0,3.0,1.0,7.0,,,,,1.0,,,4.0,2.0,,3.0,0.0074,,,,,-0.05,1.0,,2.0,,1.0,1.0,,,,,,
14109753,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172.0,61,M,781408,EUR,822268800,D,28,28,False,44.0,38.0,2.0,,0.0,17.0,20.0,21.0,24.0,5.0,4.0,,,,,,90.0,62.0,6.2,9.0,0.0182469,200.96487551009,19.0,134.715,23.73,,0,,0.01,0.17,-0.37,,,2.0,,11.0,1.0,1.0,,,,,,2.0,3.0,1.0,,,,74.841144132692,4.0,,,7.0,1.0,2.0,,,,2.0,,,,,
14109753,away,Kayserispor,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175.0,70,M,226992,EUR,802915200,M,33,33,False,26.0,21.0,2.0,1.0,0.0,15.0,18.0,6.0,8.0,6.0,2.0,,,,,,74.0,39.0,6.7,5.0,0.00457656,65.426092743349,9.0,10.08,11.235,,2,,-0.11,0.05,0.15,,,,,4.0,,,,,2.0,,,3.0,5.0,,2.0,0.1152,,,,,-0.48,2.0,1.0,3.0,,,,1.0,,,,,
14109753,away,Kayserispor,László Bénes,laszlo-benes,L. Bénes,M,8,181.0,800,M,354558,EUR,873763200,M,8,8,False,43.0,35.0,4.0,1.0,0.0,13.0,15.0,22.0,28.0,5.0,3.0,,,,,,90.0,61.0,7.0,12.0,0.25527,95.94168341765,11.0,14.595,9.555,,1,,0.32,0.07,-0.02,,7.0,2.0,,2.0,,,,1.0,1.0,,,1.0,3.0,,,0.0248,,,,2.0,-0.06,,,3.0,,3.0,,2.0,,,,,
14109753,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172.0,381,M,859748,EUR,763344000,M,20,20,False,15.0,15.0,1.0,1.0,0.0,9.0,9.0,6.0,6.0,2.0,3.0,,,,,,79.0,36.0,6.3,7.0,0.0697653,55.730135506328,10.0,-7.875,6.51,,3,,-0.09,0.33,-0.09,,1.0,,,6.0,3.0,3.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,0.4526,0.3768,15.547650862723,2.0,1.0,-0.59,,3.0,1.0,,,,,,,2.0,,
14109753,away,Kayserispor,João Mendes,joao-mendes,J. Mendes,M,10,183.0,227,M,857376,EUR,782697600,M,10,10,False,46.0,36.0,3.0,3.0,0.0,15.0,15.0,21.0,31.0,5.0,7.0,,,,,,90.0,60.0,6.8,15.0,0.0826141,116.13019328061,20.0,33.495,8.19,,0,,0.03,0.16,-0.1,,3.0,,,2.0,,2.0,2.0,,,,,,1.0,2.0,1.0,,,,,2.0,,1.0,,1.0,,1.0,,2.0,,,,,
14109753,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,326,M,344009,EUR,771984000,M,7,7,False,34.0,31.0,1.0,,0.0,8.0,8.0,23.0,26.0,7.0,,,,,,,90.0,51.0,7.0,8.0,0.414698,217.40251580151,17.0,91.875,23.835,,1,,0.02,0.38,-0.1,,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,0.0413,,72.582984605091,3.0,2.0,-0.15,2.0,1.0,1.0,True,,,3.0,,,,,
14109753,away,Kayserispor,German Onugkha,german-onugkha,G. Onugkha,F,9,190.0,813,M,928418,EUR,836611200,F,9,9,False,11.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,9.0,8.0,1.0,,,,,,90.0,21.0,8.0,6.0,0.175266,28.879952536192,4.0,15.645,11.13,,3,,0.01,0.3,0.2,,,3.0,6.0,5.0,2.0,,,,2.0,1.0,,2.0,,,,1.1575,0.1839,,,1.0,0.46,,,,,,,2.0,,,1.0,1.0,1.0
14109753,away,Kayserispor,Indrit Tuci,tuci-indrit,I. Tuci,F,22,191.0,423,M,985412,EUR,968889600,F,22,22,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,,,,,,,16.0,5.0,6.5,3.0,1.673e-05,4.2138639038298,1.0,-3.885,-3.885,,1,,-0.11,-0.05,-0.01,,,,2.0,2.0,1.0,,,,,1.0,,,,,1.0,0.1322,0.1951,,,,0.02,,,,,,,,,,,,
14109753,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186.0,87,M,1088715,EUR,1074384000,F,99,99,True,1.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,11.0,2.0,6.8,,0.0243163,,,,,,0,,0.05,,0.13,,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14109753,away,Kayserispor,Deniz Eren Dönmezer,donmezer-deniz-eren,D. E. Donmezer,G,27,190.0,590,M,1550760,EUR,1221955200,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190.0,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,away,Kayserispor,Mustafa Obut,mustafa-obut,M. Obut,D,35,,10,M,1982285,EUR,1170460800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mustafa Obut,,,,
14109753,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184.0,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,away,Kayserispor,Kayra Cihan,kayra-cihan,K. Cihan,D,38,187.0,49,M,1982283,EUR,1191110400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kayra Cihan,,,,
14109753,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178.0,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,away,Kayserispor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180.0,156,M,796133,EUR,832636800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109753,away,Kayserispor,Arda Kaya,arda-kaya,A. Kaya,F,71,183.0,10,M,1982288,EUR,1140566400,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arda Kaya,,,,
