match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalClearance,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_totalOffside,stat_errorLeadToAShot,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox
14288907,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,False,True,29.0,22.0,11.0,4.0,0.0,19.0,20.0,3.0,9.0,1.0,13.0,3.0,2.0,90.0,40.0,7.0,7.0,0.003443,12.632591341478,2.0,5.88,3.465,0.2579,0,0.279,0.08,0.04,0.27,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288907,home,Moreirense,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,D,2,2,False,,47.0,36.0,3.0,,0.0,20.0,20.0,16.0,27.0,3.0,2.0,,,90.0,65.0,6.6,17.0,0.0157248,97.763363853303,13.0,32.445,16.17,,1,,0.06,0.06,-0.09,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0203,-0.19,,,,,,,,,,,,,,,,,,,,,,,,
14288907,home,Moreirense,Michel Augusto,michel-augusto,M. Augusto,D,3,188,598,M,1411154,EUR,1053388800,D,3,3,False,,82.0,75.0,9.0,4.0,0.0,57.0,57.0,18.0,25.0,,2.0,,,76.0,88.0,7.4,7.0,0.0208028,233.66753308115,29.0,192.045,14.175,,0,,0.25,0.1,0.44,,,1.0,,1.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,
14288907,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,,96.0,85.0,9.0,3.0,0.0,76.0,78.0,9.0,18.0,13.0,3.0,,,90.0,116.0,9.0,12.0,0.00304983,154.54283041623,22.0,112.77,14.28,,1,,0.05,0.08,0.5,,1.0,1.0,10.0,3.0,,,,,,0.1334,0.51,,,9.0,1.0,1.0,1.0,3.0,2.0,2.0,0.5437,,,,,,,,,,,,,,
14288907,home,Moreirense,Álvaro Martínez,alvaro-martinez,Á. Martínez,D,17,181,50,M,1175474,EUR,1020470400,D,17,17,False,,67.0,60.0,2.0,1.0,0.0,47.0,50.0,13.0,17.0,4.0,4.0,,,90.0,89.0,7.2,9.0,0.0148556,86.837636457291,12.0,52.605,17.745,,0,,0.1,0.05,0.17,,3.0,,1.0,,,,,,2.0,,,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
14288907,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,,47.0,44.0,5.0,3.0,1.0,14.0,15.0,30.0,32.0,2.0,2.0,,,90.0,62.0,7.4,9.0,0.218404,109.6193784232,17.0,31.92,18.9,,1,,0.44,0.14,0.14,,5.0,,,2.0,,1.0,,1.0,1.0,0.0982,-0.1,,,,,,,,,1.0,,2.0,2.0,1.0,1.0,3.0,,,,,,,,,
14288907,home,Moreirense,Afonso Assis,afonso-assis,A. Assis,M,25,180,55,M,2030567,EUR,1152921600,M,25,25,False,,40.0,36.0,4.0,3.0,0.0,20.0,23.0,16.0,17.0,4.0,4.0,,,69.0,47.0,7.0,4.0,0.0283223,79.022555398313,11.0,48.615,13.65,,1,,0.12,0.09,-0.04,,,,2.0,2.0,1.0,,1.0,,2.0,0.1087,-0.2,,,,,,,,,1.0,,,,,,,1.0,1.0,14.849969831619,1.0,,,,,
14288907,home,Moreirense,Rodrigo Alonso,rodrigo-alonso,R. Alonso,M,21,172,40,M,1142254,EUR,1041379200,M,21,21,False,,34.0,27.0,3.0,2.0,0.0,13.0,14.0,14.0,20.0,4.0,2.0,,,90.0,42.0,6.7,10.0,0.0104662,41.565052283621,4.0,-35.28,-1.47,,0,,-0.16,-0.2,0.15,,,1.0,,3.0,,,,2.0,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,
14288907,home,Moreirense,Cedric Teguia,cedric-teguia,C. Teguia,M,7,180,82,M,910033,EUR,1001894400,F,7,7,False,,26.0,22.0,1.0,1.0,0.0,12.0,12.0,10.0,14.0,1.0,1.0,,,45.0,27.0,6.6,4.0,0.0113327,12.940115414461,2.0,-8.505,0.73500000000001,,1,,0.03,-0.04,0.0,,,,1.0,1.0,,,,,,0.1377,0.01,,,,,1.0,,,,1.0,0.1694,,,,,,1.0,,,,,,,,
14288907,home,Moreirense,Luís Semedo,luis-semedo,L. Semedo,F,9,192,491,M,1115751,EUR,1060560000,F,9,9,False,,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,3.0,1.0,,,69.0,18.0,6.6,2.0,0.0061193,28.556222797791,5.0,5.565,7.98,,1,,-0.12,0.14,0.15,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0149,-0.14,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,
14288907,home,Moreirense,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,10,10,False,,37.0,31.0,,,0.0,8.0,9.0,23.0,28.0,,4.0,,,76.0,45.0,6.5,10.0,0.0591812,123.62978597125,14.0,2.625,20.58,,1,,0.08,0.14,-0.06,,3.0,1.0,,2.0,1.0,,,,,0.0193,-0.11,,,1.0,,,,,,,,,,,,1.0,,1.0,24.776882451188,1.0,,,,,
14288907,home,Moreirense,Landerson,landerson,Landerson,M,78,167,96,M,1471229,EUR,1165881600,F,78,78,True,,21.0,20.0,1.0,,0.0,9.0,9.0,11.0,12.0,4.0,3.0,,,45.0,33.0,6.6,8.0,0.0157081,125.10725833464,16.0,37.38,22.68,,0,,0.1,-0.21,0.13,,,,,4.0,,,,3.0,2.0,,,Landerson,,,,,,1.0,1.0,,,,5.0,1.0,,,,,22.81173171857,1.0,,,,,
14288907,home,Moreirense,Mateja Stjepanović,mateja-stjepanovic,M. Stjepanović,M,8,185,313,M,1166006,EUR,1077235200,M,8,8,True,,9.0,5.0,2.0,1.0,0.0,3.0,7.0,2.0,2.0,,1.0,,,21.0,12.0,6.4,5.0,0.0025714,5.7941695694897,1.0,1.575,1.575,,0,,-0.06,0.01,-0.12,,,,,,,,1.0,1.0,,,,Mateja Stjepanovic,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
14288907,home,Moreirense,Yan Maranhão,yan,Y. Maranhão,F,99,183,107,M,1188685,EUR,1031875200,F,99,99,True,,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,1.0,,,,21.0,12.0,6.4,6.0,0.00073533,10.2630990084,2.0,-1.68,0.52500000000001,,0,,-0.19,0.0,0.17,,,1.0,1.0,2.0,,,,3.0,,,,Yan,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
14288907,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,,14.0,7.0,6.8,2.0,3.69e-06,10.948503505046,1.0,-0.105,-0.105,,0,,-0.01,0.0,0.19,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
14288907,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,True,,5.0,3.0,2.0,,0.0,2.0,3.0,1.0,2.0,2.0,,,,14.0,11.0,6.7,2.0,0.00028149,,,,,,0,,-0.05,,0.15,,,1.0,2.0,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,
14288907,home,Moreirense,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288907,home,Moreirense,Kiko,kiko,Kiko,D,27,180,151,M,1395583,EUR,1018915200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288907,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288907,home,Moreirense,Jimi Gower,jimi-gower,J. Gower,M,30,181,749,M,1411034,EUR,1096588800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Jimi Gower,,,,,,,,,,,,,,,,,,,,,,,
14288907,away,Tondela,Bernardo Fontes,bernardo-fontes,B. Fontes,G,31,196,193,M,1394935,EUR,1027382400,G,31,31,False,,26.0,7.0,22.0,3.0,0.0,5.0,5.0,2.0,21.0,,7.0,1.0,1.0,90.0,33.0,6.6,19.0,0.00205074,64.798671856934,6.0,47.565,18.585,0.0891,0,-0.2869,0.13,0.01,0.15,0.1,,,,,,,,,,,,Bernardo,Fontes,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0
14288907,away,Tondela,Bebeto,bebeto,Bebeto,D,2,174,46,M,865335,EUR,631152000,D,2,2,False,True,42.0,39.0,8.0,6.0,0.0,20.0,21.0,19.0,21.0,1.0,2.0,,,82.0,58.0,7.0,8.0,0.0519768,31.299118128068,5.0,23.94,7.77,,0,,0.23,0.02,-0.12,,1.0,,,1.0,,,,1.0,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
14288907,away,Tondela,Christian Marques,christian-marques,C. Marques,D,4,187,126,M,988964,EUR,1042588800,D,4,4,False,,60.0,56.0,5.0,2.0,0.0,43.0,43.0,13.0,17.0,,3.0,,,90.0,72.0,6.6,4.0,0.123453,30.191520275661,5.0,17.22,6.405,,0,,0.2,0.02,-0.11,,,,,1.0,,,,,,,,,,8.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
14288907,away,Tondela,Brayan Medina,medina-brayan,B. Medina,D,20,195,331,M,1187281,EUR,1015200000,D,20,20,False,,51.0,46.0,4.0,1.0,0.0,37.0,38.0,9.0,13.0,1.0,7.0,,,90.0,60.0,6.4,6.0,0.00541735,90.85968209074,14.0,69.93,12.81,,0,,0.12,0.06,-0.12,,,1.0,,1.0,,,2.0,1.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,
14288907,away,Tondela,Emmanuel Maviram,maviram-emmanuel,E. Maviram,D,60,168,61,M,1111880,EUR,986342400,D,60,60,False,,28.0,19.0,8.0,2.0,0.0,12.0,14.0,7.0,14.0,3.0,4.0,,,90.0,50.0,6.4,13.0,0.055212,36.725367262933,4.0,16.8,11.655,,0,,0.09,0.02,-0.23,,3.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,1.0,1.0,,
14288907,away,Tondela,Joe Hodge,hodge-joe,J. Hodge,M,10,172,268,M,988882,EUR,1031961600,M,10,10,False,,24.0,21.0,2.0,1.0,0.0,12.0,12.0,9.0,12.0,1.0,7.0,,,67.0,31.0,6.5,5.0,0.0107692,35.766264099936,6.0,9.135,6.3,,0,,0.11,0.12,-0.01,,1.0,1.0,,4.0,,,2.0,,,,,,,,,,,,,2.0,,,2.0,1.0,,1.0,,,,,,,,,
14288907,away,Tondela,Cicero,cicero,Cicero,M,97,178,46,M,861283,EUR,863222400,M,97,97,False,,52.0,43.0,4.0,2.0,0.0,23.0,26.0,20.0,26.0,2.0,1.0,,,82.0,65.0,6.5,11.0,0.0283133,22.008744051967,4.0,-1.785,6.405,,1,,0.09,0.01,0.19,,,4.0,2.0,5.0,,,3.0,2.0,,0.0544,-0.05,,,4.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,
14288907,away,Tondela,Juan Rodríguez,juan-rodriguez,J. Rodríguez,M,32,174,223,M,1482435,EUR,1143417600,M,32,32,False,,19.0,17.0,1.0,,0.0,6.0,7.0,11.0,12.0,1.0,2.0,,,77.0,23.0,6.2,2.0,0.00918048,9.4397983143405,2.0,0.94499999999998,3.36,,1,,-0.07,0.01,-0.08,,,1.0,,3.0,,,1.0,,1.0,0.0622,-0.29,Juan Rodríguez,,,,,,,,2.0,,,,,,,,1.0,,,,,,,
14288907,away,Tondela,Maranhão,pedro-henryque,Maranhão,F,7,172,167,M,879917,EUR,920332800,F,7,7,False,,19.0,17.0,1.0,,0.0,4.0,4.0,13.0,15.0,3.0,1.0,,,90.0,37.0,6.7,8.0,0.236745,84.230347704475,13.0,52.5,18.585,,3,,0.31,0.18,-0.05,,3.0,2.0,,7.0,1.0,2.0,,3.0,2.0,0.145,0.09,,,,,1.0,,1.0,1.0,2.0,0.249,3.0,1.0,,,3.0,,,18.918391078525,1.0,1.0,,,,
14288907,away,Tondela,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,662,M,788786,EUR,830476800,F,29,29,False,,14.0,12.0,,,0.0,6.0,6.0,6.0,8.0,4.0,1.0,,,90.0,28.0,5.9,9.0,0.017277,15.020492989607,3.0,14.595,6.72,,2,,-0.08,0.02,-0.04,,1.0,5.0,3.0,9.0,1.0,1.0,1.0,3.0,1.0,0.1567,-0.51,,,,,,,,,1.0,,,,,,1.0,,1.0,,,2.0,,,,
14288907,away,Tondela,Hugo Félix,hugo-felix,H. Félix,M,79,170,995,M,1146013,EUR,1078272000,F,79,79,False,,24.0,23.0,2.0,2.0,0.0,6.0,6.0,17.0,18.0,4.0,4.0,,,77.0,36.0,6.6,8.0,0.0147038,45.513271398981,9.0,12.39,5.25,,0,,-0.14,0.04,0.13,,3.0,1.0,1.0,4.0,1.0,,1.0,4.0,1.0,,,Hugo Félix,,,1.0,,,,,2.0,,,2.0,2.0,,,,,,,,1.0,,,
