match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_keyPass,stat_wasFouled,stat_shotOffTarget,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_goals,stat_penaltyWon,stat_goalAssist
10389832,home,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,False,,27.0,17.0,,,4.0,5.0,13.0,23.0,1.0,,,,90.0,46.0,7.5,16.0,0.1236,0.1805,0.0599858,2,,11.0,17.0,,4.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,6.0,10.0,,,,1.0,4.0,1.0,,1.0,,,,2.0,1.0,,1.0,,,,,
10389832,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,15.0,10.0,,,2.0,2.0,8.0,13.0,4.0,,,,45.0,25.0,6.6,6.0,0.0,0.0,0.00877316,0,,8.0,4.0,1.0,1.0,1.0,,2.0,,3.0,,,,,3.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,
10389832,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,True,,18.0,17.0,1.0,1.0,7.0,8.0,11.0,16.0,5.0,,,,45.0,39.0,6.9,13.0,0.1406,0.2417,0.0354253,3,,6.0,4.0,1.0,4.0,1.0,,1.0,,1.0,,,6.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,
10389832,home,Nantes,Jaouen Hadjam,jaouen-hadjam,J. Hadjam,D,3,184,9178,M,1049534,EUR,1048636800,D,26,26,True,,28.0,22.0,2.0,1.0,11.0,13.0,11.0,22.0,5.0,,,,30.0,46.0,6.3,16.0,0.0,0.0,0.0111182,0,,5.0,2.0,,1.0,,,,,1.0,Jaouen Hadjam,,7.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,jaouen.h3,,,,,,
10389832,home,Nantes,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,99,99,True,,9.0,6.0,,,,,6.0,10.0,,,,,30.0,15.0,6.6,5.0,0.0,0.0,0.0122621,0,,5.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,2.0,2.0,,,,,1.0,,,,,,,1.0,,LeTigre,,1.0,,,,
10389832,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,True,,10.0,10.0,,,1.0,1.0,10.0,17.0,,,,,15.0,20.0,6.7,8.0,0.0,0.0,0.0209423,0,,1.0,1.0,,2.0,1.0,,,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10389832,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389832,home,Nantes,Sébastien Corchia,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389832,home,Nantes,Charles Traoré,charles-traore,C. Traoré,D,,180,144,M,816115,EUR,694224000,D,93,93,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389832,home,Nantes,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,,25.0,15.0,22.0,12.0,5.0,5.0,10.0,20.0,9.0,4.0,,5.0,90.0,35.0,7.9,10.0,0.0,0.0,0.00295129,0,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
10389832,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,,37.0,28.0,9.0,4.0,14.0,17.0,14.0,20.0,8.0,,,,90.0,59.0,7.2,11.0,0.0,0.0,0.0113367,0,,10.0,8.0,1.0,1.0,,4.0,4.0,1.0,3.0,,,,,4.0,3.0,5.0,,,,1.0,,,,,,,1.0,,,,,,,,
10389832,away,RC Strasbourg,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4730,M,289977,EUR,776390400,D,24,24,False,True,36.0,24.0,6.0,1.0,17.0,20.0,7.0,16.0,5.0,,,,90.0,53.0,7.0,12.0,0.1228,0.0784,0.00219238,1,,7.0,6.0,2.0,,,11.0,1.0,1.0,1.0,,,,,4.0,4.0,,,,,1.0,,,1.0,,,,,,alex_djiku,,,,,,
10389832,away,RC Strasbourg,Maxime Le Marchand,maxime-le-marchand,M. Le Marchand,D,23,184,46,,55052,EUR,624067200,D,23,23,False,,47.0,38.0,7.0,2.0,26.0,28.0,12.0,19.0,5.0,,,,90.0,56.0,7.5,9.0,0.2243,0.0,0.00356953,1,,5.0,9.0,,1.0,1.0,,,,3.0,,,,,3.0,7.0,3.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,
10389832,away,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,M,32,32,False,,27.0,22.0,1.0,1.0,12.0,13.0,10.0,15.0,,,,,90.0,58.0,7.0,16.0,0.0,0.0,0.00435907,0,,3.0,8.0,1.0,1.0,,2.0,2.0,2.0,,,,1.0,,1.0,3.0,2.0,4.0,,,3.0,,,,,,1.0,,,,,,,,,
10389832,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,,35.0,27.0,4.0,3.0,10.0,12.0,17.0,23.0,5.0,,,,75.0,51.0,7.0,13.0,0.0,0.0,0.0109717,0,,6.0,11.0,,4.0,2.0,2.0,3.0,3.0,,Ismael Doukoure,,,,3.0,4.0,,1.0,,,2.0,,,,,,,1.0,,,,,,,,
10389832,away,RC Strasbourg,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,250133,EUR,777168000,M,8,8,False,,32.0,24.0,3.0,,15.0,16.0,9.0,17.0,7.0,,,,81.0,46.0,6.4,14.0,0.2648,0.4098,0.0580474,1,,7.0,6.0,1.0,4.0,2.0,1.0,1.0,,1.0,,,1.0,,2.0,1.0,,2.0,,1.0,2.0,,,1.0,,,,1.0,,,1.0,,,,,
10389832,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,M,77,77,False,,21.0,14.0,3.0,,9.0,11.0,5.0,10.0,3.0,,,,57.0,35.0,6.5,10.0,0.0,0.0,0.00366687,0,,4.0,4.0,2.0,1.0,,,,,,,,,,1.0,,2.0,2.0,,,4.0,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,F,19,19,False,,25.0,21.0,4.0,3.0,11.0,11.0,10.0,16.0,4.0,,,,70.0,39.0,7.2,10.0,0.5861,0.6442,0.15495,2,,9.0,3.0,2.0,2.0,1.0,,,,3.0,Habib,Diarra,2.0,,2.0,1.0,,2.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,
10389832,away,RC Strasbourg,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,F,17,17,False,,27.0,22.0,1.0,,5.0,8.0,17.0,21.0,3.0,,,,90.0,59.0,7.6,18.0,0.0399,0.0,0.0177243,1,,5.0,10.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,,,2.0,,2.0,1.0,1.0,10.0,,,3.0,1.0,,,,,,1.0,,,,,,,1.0,
10389832,away,RC Strasbourg,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,False,,23.0,13.0,1.0,1.0,2.0,7.0,11.0,16.0,4.0,,,,90.0,51.0,8.7,18.0,0.9637,1.3519,0.191066,2,,17.0,16.0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,,,,,12.0,7.0,,5.0,,2.0,4.0,,,2.0,,,1.0,,1.0,habibdiallo28,1.0,,,1.0,,1.0
10389832,away,RC Strasbourg,Colin Dagba,dagba-colin,C. Dagba,D,2,168,499,M,941300,EUR,905299200,D,2,2,True,,14.0,12.0,,,6.0,7.0,7.0,9.0,3.0,,,,33.0,37.0,7.0,7.0,0.0,0.0,0.026404,0,,2.0,4.0,,2.0,1.0,2.0,3.0,2.0,1.0,,,2.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Dimitri Liénard,dimitri-lienard,D. Liénard,M,,184,77,M,365358,EUR,571708800,M,11,11,True,,10.0,9.0,,,5.0,6.0,4.0,4.0,2.0,,,,20.0,14.0,6.5,2.0,0.0,0.0,0.00566445,0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,True,,10.0,9.0,2.0,1.0,1.0,1.0,8.0,9.0,5.0,,,,15.0,15.0,6.4,2.0,0.0,0.0,0.00602472,0,,2.0,,1.0,,,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Sanjin Prcić,sanjin-prcic,S. Prcić,M,,182,171,M,94822,EUR,753753600,M,14,14,True,,7.0,7.0,,,4.0,4.0,3.0,3.0,,,,,9.0,9.0,6.6,,0.0,0.0,0.00283092,0,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,Robin Risser,,,,,,,,,,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Franci Bouebari,bouebari-franci,F. Bouebari,D,19,192,28,M,1444702,EUR,1063324800,D,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175,2203,M,1020422,EUR,1003968000,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389832,away,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
